name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Gabriel Teodoro Martinelli Silva,Arsenal,Brentford,2021-08-13,False,70,0.0,0.12,0.0,0.08,2,1.0,2.0,3.6,0,2.0,0.12,70.0,2.0,Arsenal,True,Chelsea,,
Gabriel Teodoro Martinelli Silva,Arsenal,Chelsea,2021-08-22,True,78,0.0,0.0,0.0,0.04,2,0.0,1.0,2.5,0,2.0,0.06,74.0,0.0,Arsenal,False,Manchester City,,
Gabriel Teodoro Martinelli Silva,Arsenal,Manchester City,,False,0,,,,,0,,,0.0,0,1.33,0.04,49.33,0.0,Arsenal,True,Norwich,,
Gabriel Teodoro Martinelli Silva,Arsenal,Norwich,,True,0,,,,,0,,,0.0,0,1.0,0.03,37.0,0.0,Arsenal,False,Burnley,,
Gabriel Teodoro Martinelli Silva,Arsenal,Burnley,,False,0,,,,,0,,,0.0,0,0.8,0.02,29.6,0.0,Arsenal,True,Tottenham,,
Gabriel Teodoro Martinelli Silva,Arsenal,Tottenham,,True,0,,,,,0,,,0.0,0,0.4,0.0,24.67,0.0,Arsenal,False,Brighton,,
Gabriel Teodoro Martinelli Silva,Arsenal,Brighton,,False,0,,,,,0,,,0.0,0,0.0,0.0,21.14,4.0,Arsenal,True,Crystal Palace,,
Gabriel Teodoro Martinelli Silva,Arsenal,Crystal Palace,2021-10-18,True,9,0.0,0.45,0.0,0.0,4,1.0,0.0,3.7,0,0.8,0.09,19.62,1.0,Arsenal,True,Aston Villa,,
Gabriel Teodoro Martinelli Silva,Arsenal,Aston Villa,2021-10-22,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,0.09,17.56,0.0,Arsenal,False,Leeds United,,
Gabriel Teodoro Martinelli Silva,Arsenal,Leeds United,,False,0,,,,,0,,,0.0,0,1.0,0.09,15.8,1.0,Arsenal,True,Watford,,
Gabriel Teodoro Martinelli Silva,Arsenal,Watford,2021-11-07,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,1.2,0.09,14.45,0.0,Arsenal,False,Liverpool,,
Gabriel Teodoro Martinelli Silva,Arsenal,Liverpool,,False,0,,,,,0,,,0.0,0,1.2,0.09,13.25,6.0,Arsenal,True,Newcastle United,,
Gabriel Teodoro Martinelli Silva,Arsenal,Newcastle United,2021-11-27,True,26,1.0,0.36,0.0,0.11,6,1.0,1.0,8.7,0,1.6,0.07,14.23,5.0,Arsenal,False,Manchester United,,
Gabriel Teodoro Martinelli Silva,Arsenal,Manchester United,2021-12-02,False,90,0.0,0.25,1.0,0.56,5,4.0,3.0,8.6,0,2.4,0.32,19.64,3.0,Arsenal,False,Everton,,
Gabriel Teodoro Martinelli Silva,Arsenal,Everton,2021-12-06,False,70,0.0,0.12,0.0,0.0,3,1.0,0.0,0.6,0,3.0,0.35,23.0,6.0,Arsenal,True,Southampton,,
Gabriel Teodoro Martinelli Silva,Arsenal,Southampton,2021-12-11,True,90,0.0,0.04,1.0,0.62,6,1.0,3.0,8.3,0,4.0,0.56,27.19,7.0,Arsenal,True,West Ham,,
Gabriel Teodoro Martinelli Silva,Arsenal,West Ham,2021-12-15,True,81,1.0,1.05,0.0,0.14,7,4.0,1.0,12.2,0,5.4,0.76,30.35,15.0,Arsenal,False,Leicester City,,
Gabriel Teodoro Martinelli Silva,Arsenal,Leicester City,2021-12-18,False,90,2.0,1.04,0.0,0.24,15,2.0,5.0,19.0,3,7.2,0.9,33.67,3.0,Arsenal,False,Norwich,,
Gabriel Teodoro Martinelli Silva,Arsenal,Norwich,2021-12-26,False,81,0.0,0.12,0.0,0.0,3,3.0,0.0,4.9,0,6.8,0.67,36.16,2.0,Arsenal,True,Manchester City,,
Gabriel Teodoro Martinelli Silva,Arsenal,Manchester City,2022-01-01,True,90,0.0,0.69,0.0,0.0,2,5.0,0.0,4.0,0,6.6,0.79,38.85,3.0,Arsenal,True,Burnley,,
Gabriel Teodoro Martinelli Silva,Arsenal,Burnley,2022-01-23,True,90,0.0,0.09,0.0,0.08,3,2.0,2.0,7.5,0,6.0,0.6,41.29,0.0,Arsenal,False,Wolverhampton,,
Gabriel Teodoro Martinelli Silva,Arsenal,Wolverhampton,2022-02-10,False,68,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,0,4.6,0.39,42.5,0.0,Arsenal,True,Brentford,,
Gabriel Teodoro Martinelli Silva,Arsenal,Brentford,,True,0,,,,,0,,,0.0,0,1.6,0.18,40.65,2.0,Arsenal,True,Wolverhampton,,
Gabriel Teodoro Martinelli Silva,Arsenal,Wolverhampton,2022-02-24,True,70,0.0,0.56,0.0,0.13,2,4.0,2.0,6.4,0,1.4,0.27,41.88,7.0,Arsenal,False,Watford,,
Gabriel Teodoro Martinelli Silva,Arsenal,Watford,2022-03-06,False,72,1.0,0.15,0.0,0.05,7,3.0,1.0,8.9,0,2.4,0.16,43.08,6.0,Arsenal,True,Leeds United,,
Gabriel Teodoro Martinelli Silva,Arsenal,Leeds United,2022-03-13,True,77,0.0,0.19,1.0,0.23,6,2.0,2.0,9.9,0,3.0,0.38,44.38,2.0,Arsenal,True,Liverpool,,
Gabriel Teodoro Martinelli Silva,Arsenal,Liverpool,2022-03-16,True,90,0.0,0.04,0.0,0.02,2,1.0,1.0,4.2,0,3.4,0.39,46.07,0.0,Arsenal,False,Aston Villa,,
Gabriel Teodoro Martinelli Silva,Arsenal,Aston Villa,,False,0,,,,,0,,,0.0,0,3.4,0.39,44.43,1.0,Arsenal,False,Crystal Palace,,
Gabriel Teodoro Martinelli Silva,Arsenal,Crystal Palace,2022-04-04,False,45,0.0,0.0,0.0,0.06,1,0.0,1.0,3.2,0,3.2,0.28,44.45,2.0,Arsenal,True,Brighton,,
Gabriel Teodoro Martinelli Silva,Arsenal,Brighton,2022-04-09,True,73,0.0,0.34,0.0,0.0,2,2.0,0.0,8.7,0,2.2,0.31,45.4,2.0,Arsenal,False,Southampton,,
Gabriel Teodoro Martinelli Silva,Arsenal,Southampton,2022-04-16,False,90,0.0,0.24,0.0,0.0,2,5.0,0.0,5.3,0,1.4,0.12,46.84,1.0,Arsenal,False,Chelsea,,
Gabriel Teodoro Martinelli Silva,Arsenal,Chelsea,2022-04-20,False,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,1.2,0.12,46.0,1.0,Arsenal,True,Manchester United,,
Gabriel Teodoro Martinelli Silva,Arsenal,Manchester United,2022-04-23,True,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,1.4,0.12,45.39,6.0,Arsenal,False,West Ham,,
Gabriel Teodoro Martinelli Silva,Arsenal,West Ham,2022-05-01,False,90,0.0,0.02,1.0,0.36,6,1.0,2.0,5.9,1,2.4,0.32,46.71,5.0,Arsenal,True,Leicester City,,
Gabriel Teodoro Martinelli Silva,Arsenal,Leicester City,2022-05-08,True,77,0.0,0.76,1.0,0.58,5,4.0,2.0,11.2,0,3.0,0.61,47.57,2.0,Arsenal,False,Tottenham,,
Gabriel Teodoro Martinelli Silva,Arsenal,Tottenham,2022-05-12,False,63,0.0,0.0,0.0,0.17,2,0.0,2.0,3.9,0,3.0,0.56,48.0,1.0,Arsenal,False,Newcastle United,,
Gabriel Teodoro Martinelli Silva,Arsenal,Newcastle United,2022-05-16,False,37,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,3.0,0.56,47.7,12.0,Arsenal,True,Everton,,
Gabriel Teodoro Martinelli Silva,Arsenal,Everton,2022-05-22,True,90,1.0,2.21,1.0,0.62,12,4.0,3.0,0.0,2,5.2,1.2,48.82,,Arsenal,False,Crystal Palace,,
