name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Maddison,Leicester,Wolverhampton,2021-08-14,True,61,0.0,0.0,0.0,0.08,3,0.0,1.0,2.1,0,833924,3.0,0.0,61.0,2.0,Leicester,False,West Ham,,
James Maddison,Leicester,West Ham,2021-08-23,False,80,0.0,0.02,0.0,0.08,2,1.0,1.0,3.1,0,618565,2.5,0.01,70.5,2.0,Leicester,False,Norwich,,
James Maddison,Leicester,Norwich,2021-08-28,False,85,0.0,0.21,0.0,0.0,2,2.0,0.0,1.8,0,576886,2.33,0.08,75.33,2.0,Leicester,True,Manchester City,,
James Maddison,Leicester,Manchester City,2021-09-11,True,73,0.0,0.0,0.0,0.09,2,0.0,1.0,2.2,0,463566,2.25,0.06,74.75,1.0,Leicester,False,Brighton,,
James Maddison,Leicester,Brighton,2021-09-19,False,45,0.0,0.02,0.0,0.0,1,1.0,0.0,1.2,0,430690,2.0,0.05,68.8,1.0,Leicester,True,Burnley,,
James Maddison,Leicester,Burnley,2021-09-25,True,12,0.0,0.0,0.0,0.02,1,0.0,1.0,1.9,0,394418,1.6,0.05,59.33,1.0,Leicester,False,Crystal Palace,,
James Maddison,Leicester,Crystal Palace,2021-10-03,False,19,0.0,0.05,0.0,0.0,1,1.0,0.0,2.2,0,356256,1.4,0.06,53.57,2.0,Leicester,True,Manchester United,,
James Maddison,Leicester,Manchester United,2021-10-16,True,72,0.0,0.1,0.0,0.0,2,3.0,0.0,4.5,0,326756,1.4,0.03,55.88,8.0,Leicester,False,Brentford,,
James Maddison,Leicester,Brentford,2021-10-24,False,77,1.0,0.58,0.0,0.04,8,3.0,1.0,7.5,1,328203,2.6,0.15,58.22,2.0,Leicester,True,Arsenal,,
James Maddison,Leicester,Arsenal,2021-10-30,True,69,0.0,0.15,0.0,0.33,2,2.0,1.0,4.2,0,340697,2.8,0.18,59.3,1.0,Leicester,False,Leicester City,,
James Maddison,Leicester,Leicester City,2021-11-07,False,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,331543,2.8,0.18,54.82,1.0,Leicester,True,Chelsea,,
James Maddison,Leicester,Chelsea,2021-11-20,True,45,0.0,0.02,0.0,0.47,1,2.0,1.0,4.6,0,318257,2.8,0.17,54.0,16.0,Leicester,True,Watford,,
James Maddison,Leicester,Watford,2021-11-28,True,87,1.0,0.46,2.0,0.52,16,4.0,5.0,19.4,3,323798,5.6,0.64,56.54,10.0,Leicester,False,Southampton,,
James Maddison,Leicester,Southampton,2021-12-01,False,90,1.0,0.18,0.0,0.1,10,4.0,2.0,11.1,3,484447,6.0,0.56,58.93,1.0,Leicester,False,Aston Villa,,
James Maddison,Leicester,Aston Villa,2021-12-05,False,90,0.0,0.26,0.0,0.0,1,4.0,0.0,5.4,0,637484,5.8,0.59,61.0,16.0,Leicester,True,Newcastle United,,
James Maddison,Leicester,Newcastle United,2021-12-12,True,87,1.0,0.2,1.0,0.46,16,2.0,1.0,10.0,2,706135,8.8,0.83,62.62,10.0,Leicester,False,Manchester City,,
James Maddison,Leicester,Manchester City,2021-12-26,False,90,1.0,0.48,0.0,0.32,10,6.0,3.0,13.2,1,718335,10.6,0.92,64.24,3.0,Leicester,True,Liverpool,,
James Maddison,Leicester,Liverpool,2021-12-28,True,67,0.0,0.32,0.0,0.02,3,1.0,1.0,1.9,0,856239,8.0,0.49,64.39,8.0,Leicester,True,Tottenham,,
James Maddison,Leicester,Tottenham,2022-01-19,True,90,1.0,0.52,0.0,0.02,8,3.0,1.0,12.5,1,1333509,7.6,0.56,65.74,2.0,Leicester,True,Brighton,,
James Maddison,Leicester,Brighton,2022-01-23,True,90,0.0,0.31,0.0,0.02,2,4.0,1.0,7.9,0,1268666,7.8,0.57,66.95,2.0,Leicester,False,Liverpool,,
James Maddison,Leicester,Liverpool,2022-02-10,False,90,0.0,0.39,0.0,0.1,2,3.0,1.0,5.2,0,1123695,5.0,0.41,68.05,5.0,Leicester,True,West Ham,,
James Maddison,Leicester,West Ham,2022-02-13,True,72,0.0,0.07,0.0,0.02,5,1.0,1.0,2.2,0,949428,4.0,0.32,68.23,1.0,Leicester,False,Wolverhampton,,
James Maddison,Leicester,Wolverhampton,2022-02-20,False,16,0.0,0.14,0.0,0.0,1,3.0,0.0,1.1,0,752581,3.6,0.28,65.96,6.0,Leicester,False,Burnley,,
James Maddison,Leicester,Burnley,2022-03-01,False,18,1.0,0.03,0.0,0.0,6,1.0,0.0,4.3,0,776164,3.2,0.19,63.96,0.0,Leicester,True,Leicester City,,
James Maddison,Leicester,Leicester City,,True,0,,,,,0,,,0.0,0,693447,2.8,0.12,61.4,2.0,Leicester,False,Arsenal,,
James Maddison,Leicester,Arsenal,2022-03-13,False,90,0.0,0.0,0.0,0.13,2,0.0,2.0,4.3,0,604653,2.8,0.05,62.5,10.0,Leicester,True,Brentford,,
James Maddison,Leicester,Brentford,2022-03-20,True,90,1.0,0.13,0.0,0.58,10,3.0,4.0,11.8,3,1220733,3.8,0.06,63.52,6.0,Leicester,False,Manchester United,,
James Maddison,Leicester,Manchester United,2022-04-02,False,90,0.0,0.0,1.0,0.49,6,0.0,4.0,9.7,1,818350,4.8,0.23,64.46,6.0,Leicester,True,Crystal Palace,,
James Maddison,Leicester,Crystal Palace,2022-04-10,True,88,0.0,0.33,1.0,0.18,6,3.0,3.0,9.1,1,1105042,4.8,0.49,65.28,1.0,Leicester,False,Newcastle United,,
James Maddison,Leicester,Newcastle United,2022-04-17,False,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,1724855,5.0,0.49,64.1,2.0,Leicester,False,Everton,,
James Maddison,Leicester,Everton,2022-04-20,False,90,0.0,0.4,0.0,0.17,2,5.0,2.0,12.5,0,1724855,5.0,0.57,64.94,2.0,Leicester,True,Aston Villa,,
James Maddison,Leicester,Aston Villa,2022-04-23,True,90,0.0,0.1,0.0,0.03,2,2.0,1.0,4.0,0,1379084,3.4,0.57,65.72,0.0,Leicester,False,Tottenham,,
James Maddison,Leicester,Tottenham,,False,0,,,,,0,,,0.0,0,1267398,2.2,0.37,63.73,0.0,Leicester,True,Everton,,
James Maddison,Leicester,Everton,,True,0,,,,,0,,,0.0,0,1267369,1.0,0.1,61.85,8.0,Leicester,True,Norwich,,
James Maddison,Leicester,Norwich,2022-05-11,True,90,1.0,0.2,0.0,0.14,8,4.0,2.0,14.5,0,1267369,2.4,0.14,62.66,15.0,Leicester,False,Watford,,
James Maddison,Leicester,Watford,2022-05-15,False,90,1.0,0.47,2.0,0.38,15,2.0,3.0,14.0,2,1431208,5.0,0.55,63.42,10.0,Leicester,False,Chelsea,,
James Maddison,Leicester,Chelsea,2022-05-19,False,90,1.0,0.03,0.0,0.01,10,1.0,1.0,7.9,3,1431208,6.6,0.54,64.14,13.0,Leicester,True,Southampton,,
James Maddison,Leicester,Southampton,2022-05-22,True,81,1.0,0.32,1.0,0.85,13,1.0,3.0,0.0,3,1519945,9.2,0.8,64.58,5.0,Leicester,True,Brentford,,
