name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Johann Berg Gudmundsson,Burnley,Brighton,2021-08-14,True,90,0.0,0.16,0.0,0.0,1,2.0,0.0,1.2,0,1.0,0.16,90.0,2.0,Burnley,False,Liverpool,,
Johann Berg Gudmundsson,Burnley,Liverpool,2021-08-21,False,78,0.0,0.0,0.0,0.03,2,0.0,1.0,2.8,0,1.5,0.08,84.0,3.0,Burnley,True,Leicester City,,
Johann Berg Gudmundsson,Burnley,Leicester City,2021-08-29,True,62,0.0,0.1,0.0,0.0,3,1.0,0.0,0.6,0,2.0,0.09,76.67,5.0,Burnley,False,Everton,,
Johann Berg Gudmundsson,Burnley,Everton,2021-09-13,False,75,0.0,0.0,1.0,0.45,5,0.0,1.0,4.6,0,2.75,0.32,76.25,1.0,Burnley,True,Arsenal,,
Johann Berg Gudmundsson,Burnley,Arsenal,2021-09-18,True,56,0.0,0.12,0.0,0.0,1,3.0,0.0,2.7,0,2.4,0.28,72.2,0.0,Burnley,False,Leeds United,,
Johann Berg Gudmundsson,Burnley,Leeds United,2021-09-25,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,1.2,0,2.2,0.24,67.67,1.0,Burnley,True,Norwich,,
Johann Berg Gudmundsson,Burnley,Norwich,2021-10-02,True,30,0.0,0.0,0.0,0.03,1,0.0,1.0,3.0,0,2.0,0.24,62.29,1.0,Burnley,False,Manchester City,,
Johann Berg Gudmundsson,Burnley,Manchester City,2021-10-16,False,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,1.6,0.22,56.75,1.0,Burnley,False,Southampton,,
Johann Berg Gudmundsson,Burnley,Southampton,2021-10-23,False,12,0.0,0.03,0.0,0.0,1,1.0,0.0,1.0,0,0.8,0.03,51.78,2.0,Burnley,True,Brentford,,
Johann Berg Gudmundsson,Burnley,Brentford,2021-10-30,True,90,0.0,0.81,0.0,0.04,2,2.0,1.0,4.4,0,1.0,0.17,55.6,2.0,Burnley,False,Chelsea,,
Johann Berg Gudmundsson,Burnley,Chelsea,2021-11-06,False,69,0.0,0.0,0.0,0.06,2,0.0,1.0,2.7,0,1.4,0.17,56.82,2.0,Burnley,True,Crystal Palace,,
Johann Berg Gudmundsson,Burnley,Crystal Palace,2021-11-20,True,90,0.0,0.22,0.0,0.0,2,4.0,0.0,7.1,0,1.6,0.21,59.58,3.0,Burnley,False,Wolverhampton,,
Johann Berg Gudmundsson,Burnley,Wolverhampton,2021-12-01,False,71,0.0,0.0,0.0,0.0,3,0.0,0.0,0.9,0,2.0,0.21,60.46,2.0,Burnley,False,Newcastle United,,
Johann Berg Gudmundsson,Burnley,Newcastle United,2021-12-04,False,79,0.0,0.14,0.0,0.0,2,3.0,0.0,5.8,0,2.2,0.23,61.79,3.0,Burnley,True,West Ham,,
Johann Berg Gudmundsson,Burnley,West Ham,2021-12-12,True,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.2,0,2.4,0.07,63.67,2.0,Burnley,False,Manchester United,,
Johann Berg Gudmundsson,Burnley,Manchester United,2021-12-30,False,90,0.0,0.08,0.0,0.04,2,1.0,1.0,4.8,0,2.4,0.09,65.31,1.0,Burnley,False,Leicester City,,
