name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alireza Jahanbakhsh,Brighton,Burnley,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Watford,,
Alireza Jahanbakhsh,Brighton,Watford,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Everton,,
Alireza Jahanbakhsh,Brighton,Everton,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Brentford,,
Alireza Jahanbakhsh,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Leeds United,,
Alireza Jahanbakhsh,Brighton,Leeds United,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Crystal Palace,,
Alireza Jahanbakhsh,Brighton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Arsenal,,
Alireza Jahanbakhsh,Brighton,Arsenal,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Norwich,,
Alireza Jahanbakhsh,Brighton,Norwich,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Manchester City,,
Alireza Jahanbakhsh,Brighton,Manchester City,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Liverpool,,
Alireza Jahanbakhsh,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Newcastle United,,
Alireza Jahanbakhsh,Brighton,Newcastle United,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Aston Villa,,
Alireza Jahanbakhsh,Brighton,Aston Villa,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Leicester City,,
Alireza Jahanbakhsh,Brighton,Leicester City,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,West Ham,,
Alireza Jahanbakhsh,Brighton,West Ham,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Southampton,,
Alireza Jahanbakhsh,Brighton,Southampton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Wolverhampton,,
Alireza Jahanbakhsh,Brighton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Brentford,,
Alireza Jahanbakhsh,Brighton,Brentford,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Chelsea,,
Alireza Jahanbakhsh,Brighton,Chelsea,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Everton,,
Alireza Jahanbakhsh,Brighton,Everton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Crystal Palace,,
