name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Harry Winks,Spurs,Manchester City,,True,0,,,,,0,,,0.0,0,74300,0.0,0.0,0.0,1.0,Spurs,False,Wolverhampton,,
Harry Winks,Spurs,Wolverhampton,2021-08-22,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,85719,0.5,0.0,0.5,0.0,Spurs,True,Watford,,
Harry Winks,Spurs,Watford,,True,0,,,,,0,,,0.0,0,88171,0.33,0.0,0.33,1.0,Spurs,False,Crystal Palace,,
Harry Winks,Spurs,Crystal Palace,2021-09-11,False,59,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,101505,0.5,0.0,15.0,0.0,Spurs,True,Chelsea,,
Harry Winks,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0,115109,0.4,0.0,12.0,0.0,Spurs,False,Arsenal,,
Harry Winks,Spurs,Arsenal,,False,0,,,,,0,,,0.0,0,114930,0.4,0.0,10.0,0.0,Spurs,True,Aston Villa,,
Harry Winks,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,110077,0.2,0.0,8.57,0.0,Spurs,False,Newcastle United,,
Harry Winks,Spurs,Newcastle United,,False,0,,,,,0,,,0.0,0,106594,0.2,0.0,7.5,0.0,Spurs,False,West Ham,,
Harry Winks,Spurs,West Ham,,False,0,,,,,0,,,0.0,0,103286,0.0,0.0,6.67,0.0,Spurs,True,Manchester United,,
Harry Winks,Spurs,Manchester United,,True,0,,,,,0,,,0.0,0,97926,0.0,0.0,6.0,0.0,Spurs,False,Everton,,
Harry Winks,Spurs,Everton,,False,0,,,,,0,,,0.0,0,95305,0.0,0.0,5.45,2.0,Spurs,True,Leicester City,,
Harry Winks,Spurs,Leicester City,2021-11-21,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.5,0,100034,0.4,0.0,12.5,1.0,Spurs,True,Brentford,,
Harry Winks,Spurs,Brentford,2021-12-02,True,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,108895,0.6,0.0,12.54,0.0,Spurs,True,Norwich,,
Harry Winks,Spurs,Norwich,,True,0,,,,,0,,,0.0,0,108929,0.6,0.0,11.64,5.0,Spurs,True,Liverpool,,
Harry Winks,Spurs,Liverpool,2021-12-19,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,4.3,1,108364,1.6,0.0,16.87,0.0,Spurs,True,Crystal Palace,,
Harry Winks,Spurs,Crystal Palace,,True,0,,,,,0,,,0.0,0,118920,1.6,0.0,15.81,1.0,Spurs,False,Southampton,,
Harry Winks,Spurs,Southampton,2021-12-28,False,90,0.0,0.0,0.0,0.63,1,0.0,3.0,7.7,0,111244,1.4,0.0,20.18,1.0,Spurs,False,Watford,,
Harry Winks,Spurs,Watford,2022-01-01,False,20,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,109319,1.4,0.0,20.17,5.0,Spurs,False,Leeds United,,
Harry Winks,Spurs,Leeds United,2022-01-19,False,73,0.0,0.0,1.0,0.78,5,0.0,4.0,8.3,0,107610,2.4,0.2,22.95,2.0,Spurs,False,Chelsea,,
Harry Winks,Spurs,Chelsea,2022-01-23,False,88,0.0,0.02,0.0,0.05,2,1.0,1.0,4.1,0,107484,1.8,0.2,26.2,2.0,Spurs,True,Southampton,,
Harry Winks,Spurs,Southampton,2022-02-09,True,90,0.0,0.0,0.0,0.05,2,0.0,1.0,2.7,0,108161,2.2,0.2,29.24,2.0,Spurs,True,Wolverhampton,,
