name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Moussa Djenepo,Southampton,Everton,2021-08-14,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.8,0,2.0,0.0,90.0,1.0,Southampton,True,Manchester United,,
Moussa Djenepo,Southampton,Manchester United,2021-08-22,True,69,0.0,0.04,0.0,0.03,1,1.0,1.0,3.7,0,1.5,0.02,79.5,0.0,Southampton,False,Newcastle United,,
Moussa Djenepo,Southampton,Newcastle United,2021-08-28,False,57,0.0,0.98,0.0,0.01,0,3.0,1.0,4.8,0,1.0,0.34,72.0,3.0,Southampton,True,West Ham,,
Moussa Djenepo,Southampton,West Ham,2021-09-11,True,90,0.0,0.1,0.0,0.05,3,2.0,1.0,5.3,0,1.5,0.28,76.5,0.0,Southampton,False,Manchester City,,
Moussa Djenepo,Southampton,Manchester City,,False,0,,,,,0,,,0.0,0,1.2,0.22,61.2,1.0,Southampton,True,Wolverhampton,,
Moussa Djenepo,Southampton,Wolverhampton,2021-09-26,True,26,0.0,0.03,0.0,0.0,1,1.0,0.0,0.7,0,1.0,0.23,55.33,0.0,Southampton,False,Chelsea,,
Moussa Djenepo,Southampton,Chelsea,2021-10-02,False,17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.8,0.22,49.86,1.0,Southampton,True,Leicester City,,
Moussa Djenepo,Southampton,Leicester City,2021-10-16,True,58,0.0,0.09,0.0,0.15,1,2.0,2.0,4.9,0,1.0,0.04,50.88,0.0,Southampton,True,Burnley,,
Moussa Djenepo,Southampton,Burnley,,True,0,,,,,0,,,0.0,0,0.4,0.02,45.22,0.0,Southampton,False,Watford,,
Moussa Djenepo,Southampton,Watford,,False,0,,,,,0,,,0.0,0,0.4,0.02,40.7,0.0,Southampton,True,Aston Villa,,
Moussa Djenepo,Southampton,Aston Villa,,True,0,,,,,0,,,0.0,0,0.2,0.02,37.0,0.0,Southampton,False,Norwich,,
Moussa Djenepo,Southampton,Norwich,,False,0,,,,,0,,,0.0,0,0.2,0.02,33.92,0.0,Southampton,False,Liverpool,,
Moussa Djenepo,Southampton,Liverpool,,False,0,,,,,0,,,0.0,0,0.0,0.0,31.31,0.0,Southampton,True,Leeds United,,
Moussa Djenepo,Southampton,Leeds United,,True,0,,,,,0,,,0.0,0,0.0,0.0,29.07,0.0,Southampton,True,Brighton,,
Moussa Djenepo,Southampton,Brighton,,True,0,,,,,0,,,0.0,0,0.0,0.0,27.13,0.0,Southampton,False,Arsenal,,
Moussa Djenepo,Southampton,Arsenal,,False,0,,,,,0,,,0.0,0,0.0,0.0,25.44,1.0,Southampton,False,Crystal Palace,,
Moussa Djenepo,Southampton,Crystal Palace,2021-12-15,False,20,0.0,0.02,0.0,0.02,1,1.0,1.0,1.9,0,0.2,0.0,25.12,0.0,Southampton,False,West Ham,,
Moussa Djenepo,Southampton,West Ham,,False,0,,,,,0,,,0.0,0,0.2,0.0,23.72,0.0,Southampton,True,Tottenham,,
Moussa Djenepo,Southampton,Tottenham,,True,0,,,,,0,,,0.0,0,0.2,0.0,22.47,0.0,Southampton,True,Brentford,,
Moussa Djenepo,Southampton,Brentford,,True,0,,,,,0,,,0.0,0,0.2,0.0,21.35,0.0,Southampton,False,Wolverhampton,,
Moussa Djenepo,Southampton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.2,0.0,20.33,0.0,Southampton,True,Manchester City,,
Moussa Djenepo,Southampton,Manchester City,,True,0,,,,,0,,,0.0,0,0.0,0.0,19.41,0.0,Southampton,False,Tottenham,,
Moussa Djenepo,Southampton,Tottenham,,False,0,,,,,0,,,0.0,0,0.0,0.0,18.57,0.0,Southampton,False,Manchester United,,
Moussa Djenepo,Southampton,Manchester United,,False,0,,,,,0,,,0.0,0,0.0,0.0,17.79,1.0,Southampton,True,Everton,,
Moussa Djenepo,Southampton,Everton,2022-02-19,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2,0.0,17.12,1.0,Southampton,True,Norwich,,
Moussa Djenepo,Southampton,Norwich,2022-02-25,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.4,0.0,16.5,0.0,Southampton,False,Aston Villa,,
Moussa Djenepo,Southampton,Aston Villa,,False,0,,,,,0,,,0.0,0,0.4,0.0,15.89,1.0,Southampton,True,Newcastle United,,
Moussa Djenepo,Southampton,Newcastle United,2022-03-10,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0.6,0.0,15.5,0.0,Southampton,True,Watford,,
Moussa Djenepo,Southampton,Watford,,True,0,,,,,0,,,0.0,0,0.6,0.0,14.97,0.0,Southampton,False,Leicester City,,
Moussa Djenepo,Southampton,Leicester City,,False,0,,,,,0,,,0.0,0,0.4,0.0,14.47,0.0,Southampton,True,Chelsea,,
Moussa Djenepo,Southampton,Chelsea,,True,0,,,,,0,,,0.0,0,0.2,0.0,14.0,0.0,Southampton,True,Arsenal,,
Moussa Djenepo,Southampton,Arsenal,,True,0,,,,,0,,,0.0,0,0.2,0.0,13.56,0.0,Southampton,False,Burnley,,
Moussa Djenepo,Southampton,Burnley,,False,0,,,,,0,,,0.0,0,0.0,0.0,13.15,0.0,Southampton,False,Brighton,,
