name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jesse Lingard,Man Utd,Leicester City,,True,0,,,,,0,,,0.0,0,1.39,0.0,0.0,0.0,1.0,Man Utd,False,Southampton,,
Jesse Lingard,Man Utd,Southampton,2021-08-22,False,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.94,0.5,0.0,2.0,0.0,Man Utd,False,Wolverhampton,,
Jesse Lingard,Man Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.86,0.33,0.0,1.33,6.0,Man Utd,True,Newcastle United,,
Jesse Lingard,Man Utd,Newcastle United,2021-09-11,True,24,1.0,0.37,0.0,0.0,6,1.0,0.0,5.7,0,0.79,1.75,0.09,7.0,7.0,Man Utd,False,West Ham,,
Jesse Lingard,Man Utd,West Ham,2021-09-19,False,17,1.0,0.05,0.0,0.04,7,1.0,1.0,6.5,1,0.83,2.8,0.08,9.0,0.0,Man Utd,True,Aston Villa,,
Jesse Lingard,Man Utd,Aston Villa,,True,0,,,,,0,,,0.0,0,1.04,2.8,0.08,7.5,0.0,Man Utd,True,Everton,,
Jesse Lingard,Man Utd,Everton,,True,0,,,,,0,,,0.0,0,1.02,2.6,0.08,6.43,1.0,Man Utd,False,Leeds United,,
Jesse Lingard,Man Utd,Leeds United,2021-10-16,False,10,0.0,0.03,0.0,0.03,1,1.0,1.0,2.8,0,0.98,2.8,0.09,6.88,0.0,Man Utd,True,Liverpool,,
Jesse Lingard,Man Utd,Liverpool,,True,0,,,,,0,,,0.0,0,0.94,1.6,0.02,6.11,1.0,Man Utd,False,Tottenham,,
Jesse Lingard,Man Utd,Tottenham,2021-10-30,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.89,0.4,0.01,6.3,0.0,Man Utd,True,Manchester City,,
Jesse Lingard,Man Utd,Manchester City,,True,0,,,,,0,,,0.0,0,0.87,0.4,0.01,5.73,1.0,Man Utd,False,Watford,,
Jesse Lingard,Man Utd,Watford,2021-11-20,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.85,0.6,0.01,5.33,1.0,Man Utd,False,Chelsea,,
Jesse Lingard,Man Utd,Chelsea,2021-11-28,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.84,0.6,0.0,5.92,1.0,Man Utd,True,Arsenal,,
Jesse Lingard,Man Utd,Arsenal,2021-12-02,True,11,0.0,0.06,0.0,0.0,1,1.0,0.0,1.9,0,0.84,0.8,0.01,6.29,0.0,Man Utd,True,Crystal Palace,,
Jesse Lingard,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.83,0.6,0.01,5.87,0.0,Man Utd,False,Norwich,,
Jesse Lingard,Man Utd,Norwich,,False,0,,,,,0,,,0.0,0,0.81,0.6,0.01,5.5,0.0,Man Utd,False,Newcastle United,,
Jesse Lingard,Man Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0.8,0.4,0.01,5.18,0.0,Man Utd,True,Burnley,,
Jesse Lingard,Man Utd,Burnley,,True,0,,,,,0,,,0.0,0,0.8,0.2,0.01,4.89,0.0,Man Utd,True,Wolverhampton,,
Jesse Lingard,Man Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0.8,0.0,0.0,4.63,1.0,Man Utd,False,Aston Villa,,
Jesse Lingard,Man Utd,Aston Villa,2022-01-15,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,0.2,0.0,4.45,0.0,Man Utd,False,Brentford,,
Jesse Lingard,Man Utd,Brentford,,False,0,,,,,0,,,0.0,0,0.8,0.2,0.0,4.24,0.0,Man Utd,True,West Ham,,
Jesse Lingard,Man Utd,West Ham,,True,0,,,,,0,,,0.0,0,0.8,0.2,0.0,4.05,1.0,Man Utd,False,Burnley,,
Jesse Lingard,Man Utd,Burnley,2022-02-08,False,10,0.0,0.03,0.0,0.0,1,1.0,0.0,1.3,0,0.81,0.4,0.01,4.3,0.0,Man Utd,True,Southampton,,
Jesse Lingard,Man Utd,Southampton,2022-02-12,True,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,0.81,0.4,0.01,4.46,0.0,Man Utd,True,Brighton,,
Jesse Lingard,Man Utd,Brighton,,True,0,,,,,0,,,0.0,0,0.81,0.2,0.01,4.28,2.0,Man Utd,False,Leicester City,,
Jesse Lingard,Man Utd,Leicester City,2022-02-20,False,66,0.0,0.0,0.0,0.09,2,0.0,1.0,1.7,0,0.8,0.6,0.01,6.65,0.0,Man Utd,True,Watford,,
Jesse Lingard,Man Utd,Watford,,True,0,,,,,0,,,0.0,0,0.8,0.6,0.01,6.41,1.0,Man Utd,False,Manchester City,,
Jesse Lingard,Man Utd,Manchester City,2022-03-06,False,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.8,0.6,0.0,7.11,0.0,Man Utd,True,Tottenham,,
Jesse Lingard,Man Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0.79,0.6,0.0,6.86,0.0,Man Utd,True,Leeds United,,
Jesse Lingard,Man Utd,Leeds United,,True,0,,,,,0,,,0.0,0,0.79,0.6,0.0,6.63,0.0,Man Utd,False,Everton,,
Jesse Lingard,Man Utd,Everton,,False,0,,,,,0,,,0.0,0,0.79,0.2,0.0,6.42,2.0,Man Utd,True,Norwich,,
Jesse Lingard,Man Utd,Norwich,2022-04-16,True,62,0.0,0.24,0.0,0.23,2,3.0,4.0,9.8,0,0.79,0.6,0.05,8.16,2.0,Man Utd,False,Liverpool,,
Jesse Lingard,Man Utd,Liverpool,2022-04-19,False,80,0.0,0.0,0.0,0.07,2,0.0,1.0,2.6,0,0.79,0.8,0.05,10.33,1.0,Man Utd,False,Arsenal,,
Jesse Lingard,Man Utd,Arsenal,2022-04-23,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.8,1.0,0.05,10.41,0.0,Man Utd,True,Chelsea,,
Jesse Lingard,Man Utd,Chelsea,,True,0,,,,,0,,,0.0,0,0.8,1.0,0.05,10.11,0.0,Man Utd,True,Brentford,,
Jesse Lingard,Man Utd,Brentford,,True,0,,,,,0,,,0.0,0,0.79,1.0,0.05,9.83,0.0,Man Utd,False,Brighton,,
Jesse Lingard,Man Utd,Brighton,,False,0,,,,,0,,,0.0,0,0.79,0.6,0.0,9.57,0.0,Man Utd,False,Crystal Palace,,
Jesse Lingard,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.79,0.2,0.0,9.32,,Nott'm Forest,False,Newcastle United,,
