name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Milot Rashica,Norwich,Liverpool,2021-08-14,True,76,0.0,0.04,0.0,0.06,2,1.0,3.0,3.9,0,14489,2.0,0.04,76.0,2.0,Norwich,False,Manchester City,,
Milot Rashica,Norwich,Manchester City,2021-08-21,False,90,0.0,0.03,0.0,0.0,2,1.0,0.0,1.8,0,14914,2.0,0.03,83.0,2.0,Norwich,True,Leeds United,,
Milot Rashica,Norwich,Leeds United,2021-08-28,True,90,0.0,0.06,0.0,0.03,2,1.0,1.0,4.0,0,13678,2.0,0.04,85.33,1.0,Norwich,False,Arsenal,,
Milot Rashica,Norwich,Arsenal,2021-09-11,False,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,13611,1.75,0.03,69.25,2.0,Norwich,True,Watford,,
Milot Rashica,Norwich,Watford,2021-09-18,True,87,0.0,0.11,0.0,0.0,2,2.0,0.0,5.2,0,12594,1.8,0.05,72.8,1.0,Norwich,False,Everton,,
Milot Rashica,Norwich,Everton,2021-09-25,False,21,0.0,0.0,0.0,0.01,1,0.0,1.0,1.2,0,11156,1.6,0.04,64.17,1.0,Norwich,False,Burnley,,
Milot Rashica,Norwich,Burnley,2021-10-02,False,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,10739,1.4,0.03,56.43,1.0,Norwich,True,Brighton,,
Milot Rashica,Norwich,Brighton,2021-10-16,True,14,0.0,0.0,0.0,0.12,1,0.0,2.0,3.1,0,9781,1.2,0.02,51.12,1.0,Norwich,False,Chelsea,,
Milot Rashica,Norwich,Chelsea,2021-10-23,False,45,0.0,0.24,0.0,0.0,1,1.0,0.0,2.1,0,9374,1.2,0.07,50.44,5.0,Norwich,True,Leicester City,,
Milot Rashica,Norwich,Leicester City,2021-10-31,True,90,0.0,0.31,1.0,0.1,5,5.0,2.0,8.7,0,8888,1.8,0.31,54.4,2.0,Norwich,False,Brentford,,
Milot Rashica,Norwich,Brentford,2021-11-06,False,90,0.0,0.09,0.0,0.02,2,3.0,1.0,6.2,0,9980,2.0,0.33,57.64,2.0,Norwich,True,Southampton,,
Milot Rashica,Norwich,Southampton,2021-11-20,True,89,0.0,0.07,0.0,0.0,2,1.0,0.0,2.1,0,10381,2.2,0.34,60.25,3.0,Norwich,True,Wolverhampton,,
Milot Rashica,Norwich,Wolverhampton,2021-11-27,True,81,0.0,0.07,0.0,0.16,3,3.0,3.0,6.7,0,10898,2.6,0.35,61.85,0.0,Norwich,False,Newcastle United,,
Milot Rashica,Norwich,Newcastle United,,False,0,,,,,0,,,0.0,0,12698,2.4,0.31,57.43,0.0,Norwich,False,Tottenham,,
Milot Rashica,Norwich,Tottenham,,False,0,,,,,0,,,0.0,0,9856,1.4,0.05,53.6,0.0,Norwich,True,Manchester United,,
Milot Rashica,Norwich,Manchester United,,True,0,,,,,0,,,0.0,0,8653,1.0,0.03,50.25,0.0,Norwich,True,Aston Villa,,
Milot Rashica,Norwich,Aston Villa,,True,0,,,,,0,,,0.0,0,8244,0.6,0.01,47.29,0.0,Norwich,True,Arsenal,,
Milot Rashica,Norwich,Arsenal,,True,0,,,,,0,,,0.0,0,7707,0.0,0.0,44.67,0.0,Norwich,False,Crystal Palace,,
Milot Rashica,Norwich,Crystal Palace,,False,0,,,,,0,,,0.0,0,7790,0.0,0.0,42.32,2.0,Norwich,False,West Ham,,
Milot Rashica,Norwich,West Ham,2022-01-12,False,71,0.0,0.07,0.0,0.14,2,1.0,2.0,5.0,0,7587,0.4,0.01,43.75,2.0,Norwich,True,Everton,,
Milot Rashica,Norwich,Everton,2022-01-15,True,90,0.0,0.07,0.0,0.03,2,1.0,2.0,6.2,0,7780,0.8,0.03,45.95,6.0,Norwich,False,Watford,,
Milot Rashica,Norwich,Watford,2022-01-21,False,90,0.0,0.14,1.0,0.11,6,2.0,2.0,6.4,0,8519,2.0,0.26,47.95,2.0,Norwich,True,Crystal Palace,,
