name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Domingos Quina,Watford,Aston Villa,2021-08-14,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.06,0.0,0.0,0.0,0.0,Watford,False,Brighton,,
Domingos Quina,Watford,Brighton,,False,0,,,,,0,,,0.0,0,0.06,0.0,0.0,0.0,0.0,Watford,False,Tottenham,,
Domingos Quina,Watford,Tottenham,2021-08-29,False,0,0.0,0.13,0.0,0.0,0,2.0,0.0,0.0,0,0.06,0.0,0.04,0.0,0.0,Watford,True,Wolverhampton,,
Domingos Quina,Watford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0.05,0.0,0.03,0.0,0.0,Watford,False,Norwich,,
Domingos Quina,Watford,Norwich,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.03,0.0,0.0,Watford,True,Newcastle United,,
Domingos Quina,Watford,Newcastle United,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.03,0.0,0.0,Watford,False,Leicester City,,
Domingos Quina,Watford,Leicester City,,False,0,,,,,0,,,0.0,0,0.03,0.0,0.03,0.0,0.0,Watford,True,Liverpool,,
Domingos Quina,Watford,Liverpool,,True,0,,,,,0,,,0.0,0,0.03,0.0,0.0,0.0,0.0,Watford,False,Everton,,
Domingos Quina,Watford,Everton,,False,0,,,,,0,,,0.0,0,0.03,0.0,0.0,0.0,0.0,Watford,True,Southampton,,
Domingos Quina,Watford,Southampton,,True,0,,,,,0,,,0.0,0,0.03,0.0,0.0,0.0,0.0,Watford,False,Arsenal,,
Domingos Quina,Watford,Arsenal,,False,0,,,,,0,,,0.0,0,0.03,0.0,0.0,0.0,0.0,Watford,True,Manchester United,,
Domingos Quina,Watford,Manchester United,,True,0,,,,,0,,,0.0,0,0.03,0.0,0.0,0.0,0.0,Watford,False,Leeds United,,
Domingos Quina,Watford,Leeds United,,False,0,,,,,0,,,0.0,0,0.03,0.0,0.0,0.0,0.0,Watford,True,Chelsea,,
Domingos Quina,Watford,Chelsea,,True,0,,,,,0,,,0.0,0,0.03,0.0,0.0,0.0,0.0,Watford,True,Manchester City,,
Domingos Quina,Watford,Manchester City,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Brentford,,
Domingos Quina,Watford,Brentford,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,West Ham,,
Domingos Quina,Watford,West Ham,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Tottenham,,
Domingos Quina,Watford,Tottenham,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Newcastle United,,
Domingos Quina,Watford,Newcastle United,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Norwich,,
Domingos Quina,Watford,Norwich,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Burnley,,
Domingos Quina,Watford,Burnley,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,West Ham,,
Domingos Quina,Watford,West Ham,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Brighton,,
Domingos Quina,Watford,Brighton,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Aston Villa,,
Domingos Quina,Watford,Aston Villa,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Crystal Palace,,
Domingos Quina,Watford,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Manchester United,,
Domingos Quina,Watford,Manchester United,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Arsenal,,
Domingos Quina,Watford,Arsenal,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Wolverhampton,,
Domingos Quina,Watford,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Southampton,,
Domingos Quina,Watford,Southampton,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Liverpool,,
Domingos Quina,Watford,Liverpool,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Leicester City,,
Domingos Quina,Watford,Leicester City,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Brentford,,
Domingos Quina,Watford,Brentford,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Manchester City,,
Domingos Quina,Watford,Manchester City,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Burnley,,
Domingos Quina,Watford,Burnley,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Crystal Palace,,
Domingos Quina,Watford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Everton,,
Domingos Quina,Watford,Everton,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,True,Leeds United,,
Domingos Quina,Watford,Leeds United,,True,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,0.0,Watford,False,Chelsea,,
Domingos Quina,Watford,Chelsea,,False,0,,,,,0,,,0.0,0,0.02,0.0,0.0,0.0,,Liverpool,False,Fulham,,
