name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Abdoulaye Doucouré,Everton,Southampton,2021-08-14,True,90,1.0,0.06,0.0,0.0,8,2.0,0.0,8.3,2,8.0,0.06,90.0,4.0,Everton,False,Leicester City,,
Abdoulaye Doucouré,Everton,Leicester City,2021-08-21,False,90,0.0,0.05,1.0,0.09,4,3.0,1.0,5.6,0,6.0,0.56,90.0,3.0,Everton,False,Brighton,,
Abdoulaye Doucouré,Everton,Brighton,2021-08-28,False,90,0.0,0.18,0.0,0.1,3,2.0,1.0,4.1,0,5.0,0.43,90.0,10.0,Everton,True,Burnley,,
Abdoulaye Doucouré,Everton,Burnley,2021-09-13,True,90,0.0,0.09,2.0,0.54,10,1.0,2.0,9.4,2,6.25,0.85,90.0,2.0,Everton,False,Aston Villa,,
Abdoulaye Doucouré,Everton,Aston Villa,2021-09-18,False,90,0.0,0.0,0.0,0.08,2,0.0,1.0,3.7,0,5.4,0.68,90.0,11.0,Everton,True,Norwich,,
Abdoulaye Doucouré,Everton,Norwich,2021-09-25,True,90,1.0,0.51,0.0,0.0,11,2.0,0.0,8.7,3,6.0,0.77,90.0,5.0,Everton,False,Manchester United,,
Abdoulaye Doucouré,Everton,Manchester United,2021-10-02,False,90,0.0,0.12,1.0,0.66,5,2.0,2.0,9.3,1,6.2,0.78,90.0,2.0,Everton,True,West Ham,,
Abdoulaye Doucouré,Everton,West Ham,2021-10-17,True,90,0.0,0.1,0.0,0.07,2,2.0,2.0,4.5,0,6.0,0.76,90.0,0.0,Everton,True,Watford,,
Abdoulaye Doucouré,Everton,Watford,,True,0,,,,,0,,,0.0,0,4.0,0.34,80.0,0.0,Everton,False,Wolverhampton,,
Abdoulaye Doucouré,Everton,Wolverhampton,,False,0,,,,,0,,,0.0,0,3.6,0.34,72.0,0.0,Everton,True,Tottenham,,
Abdoulaye Doucouré,Everton,Tottenham,,True,0,,,,,0,,,0.0,0,1.4,0.24,65.45,0.0,Everton,False,Manchester City,,
Abdoulaye Doucouré,Everton,Manchester City,,False,0,,,,,0,,,0.0,0,0.4,0.02,60.0,2.0,Everton,False,Brentford,,
Abdoulaye Doucouré,Everton,Brentford,2021-11-28,False,90,0.0,0.17,0.0,0.09,2,2.0,1.0,3.3,0,0.4,0.03,62.31,2.0,Everton,True,Liverpool,,
Abdoulaye Doucouré,Everton,Liverpool,2021-12-01,True,90,0.0,0.09,0.0,0.0,2,2.0,0.0,4.6,0,0.8,0.05,64.29,2.0,Everton,True,Arsenal,,
Abdoulaye Doucouré,Everton,Arsenal,2021-12-06,True,90,0.0,0.16,0.0,0.0,2,2.0,0.0,2.9,0,1.2,0.08,66.0,4.0,Everton,False,Crystal Palace,,
Abdoulaye Doucouré,Everton,Crystal Palace,2021-12-12,False,90,0.0,0.09,0.0,0.0,4,1.0,0.0,2.4,0,2.0,0.1,67.5,2.0,Everton,False,Chelsea,,
Abdoulaye Doucouré,Everton,Chelsea,2021-12-16,False,90,0.0,0.0,0.0,0.01,2,0.0,1.0,2.7,0,2.4,0.1,68.82,2.0,Everton,True,Brighton,,
Abdoulaye Doucouré,Everton,Brighton,2022-01-02,True,90,0.0,0.08,0.0,0.0,2,1.0,0.0,3.6,0,2.4,0.08,70.0,2.0,Everton,False,Norwich,,
Abdoulaye Doucouré,Everton,Norwich,2022-01-15,False,90,0.0,0.01,0.0,0.0,2,1.0,0.0,2.9,0,2.4,0.07,71.05,2.0,Everton,True,Aston Villa,,
Abdoulaye Doucouré,Everton,Aston Villa,2022-01-22,True,64,0.0,0.05,0.0,0.0,2,1.0,0.0,2.8,0,2.4,0.05,70.7,0.0,Everton,False,Newcastle United,,
Abdoulaye Doucouré,Everton,Newcastle United,,False,0,,,,,0,,,0.0,0,1.6,0.03,67.33,0.0,Everton,True,Leicester City,,
Abdoulaye Doucouré,Everton,Leicester City,,True,0,,,,,0,,,0.0,0,1.2,0.03,64.27,0.0,Everton,False,Southampton,,
Abdoulaye Doucouré,Everton,Southampton,,False,0,,,,,0,,,0.0,0,0.8,0.01,61.48,2.0,Everton,True,Manchester City,,
Abdoulaye Doucouré,Everton,Manchester City,2022-02-26,True,90,0.0,0.0,0.0,0.09,2,0.0,1.0,3.5,0,0.8,0.01,62.67,2.0,Everton,False,Tottenham,,
Abdoulaye Doucouré,Everton,Tottenham,2022-03-07,False,90,0.0,0.0,0.0,0.07,2,0.0,2.0,4.8,0,0.8,0.0,63.76,2.0,Everton,True,Wolverhampton,,
Abdoulaye Doucouré,Everton,Wolverhampton,2022-03-13,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,1.2,0.0,64.77,3.0,Everton,True,Newcastle United,,
Abdoulaye Doucouré,Everton,Newcastle United,2022-03-17,True,90,0.0,0.02,0.0,0.0,3,1.0,0.0,1.0,0,1.8,0.0,65.7,2.0,Everton,False,West Ham,,
Abdoulaye Doucouré,Everton,West Ham,2022-04-03,False,90,0.0,0.0,0.0,0.02,2,0.0,1.0,2.2,0,2.2,0.0,66.57,2.0,Everton,False,Burnley,,
Abdoulaye Doucouré,Everton,Burnley,2022-04-06,False,90,0.0,0.02,0.0,0.05,2,1.0,1.0,3.5,0,2.2,0.01,67.38,1.0,Everton,True,Manchester United,,
Abdoulaye Doucouré,Everton,Manchester United,2022-04-09,True,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,2.0,0.01,65.33,0.0,Everton,True,Leeds United,,
Abdoulaye Doucouré,Everton,Leeds United,,True,0,,,,,0,,,0.0,0,1.6,0.01,63.23,1.0,Everton,False,Liverpool,,
Abdoulaye Doucouré,Everton,Liverpool,2022-04-24,False,90,0.0,0.09,0.0,0.0,1,1.0,0.0,1.6,0,1.2,0.02,64.06,3.0,Everton,True,Chelsea,,
Abdoulaye Doucouré,Everton,Chelsea,2022-05-01,True,90,0.0,0.03,0.0,0.53,3,1.0,3.0,6.2,0,1.4,0.03,64.85,2.0,Everton,False,Leeds United,,
Abdoulaye Doucouré,Everton,Leeds United,2022-05-08,False,90,0.0,0.52,0.0,0.0,2,2.0,0.0,4.2,0,1.4,0.13,65.59,3.0,Everton,False,Watford,,
Abdoulaye Doucouré,Everton,Watford,2022-05-11,False,90,0.0,0.08,0.0,0.0,3,1.0,0.0,5.5,0,1.8,0.14,66.29,2.0,Everton,True,Brentford,,
Abdoulaye Doucouré,Everton,Brentford,2022-05-15,True,90,0.0,0.13,0.0,0.0,2,2.0,0.0,3.9,0,2.2,0.17,66.94,1.0,Everton,True,Crystal Palace,,
Abdoulaye Doucouré,Everton,Crystal Palace,2022-05-19,True,90,0.0,0.01,0.0,0.02,1,1.0,1.0,3.9,0,2.2,0.15,67.57,1.0,Everton,False,Arsenal,,
