name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Tomas Soucek,West Ham,Newcastle United,2021-08-15,False,90,1.0,0.8,0.0,0.0,8,4.0,0.0,15.0,1,8.0,0.8,90.0,2.0,West Ham,True,Leeds United,,
Tomas Soucek,West Ham,Leeds United,2021-08-23,True,90,0.0,0.25,0.0,0.0,2,3.0,0.0,4.0,0,5.0,0.52,90.0,2.0,West Ham,True,Crystal Palace,,
Tomas Soucek,West Ham,Crystal Palace,2021-08-28,True,90,0.0,0.06,0.0,0.0,2,2.0,0.0,4.5,0,4.0,0.37,90.0,3.0,West Ham,False,Southampton,,
Tomas Soucek,West Ham,Southampton,2021-09-11,False,90,0.0,0.13,0.0,0.0,3,2.0,0.0,2.9,0,3.75,0.31,90.0,2.0,West Ham,True,Manchester United,,
Tomas Soucek,West Ham,Manchester United,2021-09-19,True,90,0.0,0.06,0.0,0.0,2,2.0,0.0,2.7,0,3.4,0.26,90.0,2.0,West Ham,False,Leicester City,,
Tomas Soucek,West Ham,Leicester City,2021-09-25,False,90,0.0,0.01,0.0,0.0,2,1.0,0.0,2.6,0,2.2,0.1,90.0,8.0,West Ham,True,Brentford,,
Tomas Soucek,West Ham,Brentford,2021-10-03,True,90,0.0,0.0,1.0,0.15,8,0.0,2.0,5.9,3,3.4,0.25,90.0,3.0,West Ham,False,Everton,,
Tomas Soucek,West Ham,Everton,2021-10-17,False,78,0.0,0.0,0.0,0.09,3,0.0,1.0,4.1,0,3.6,0.24,88.5,2.0,West Ham,True,Tottenham,,
Tomas Soucek,West Ham,Tottenham,2021-10-24,True,90,0.0,0.65,0.0,0.09,2,2.0,2.0,4.6,0,3.4,0.34,88.67,2.0,West Ham,False,Aston Villa,,
Tomas Soucek,West Ham,Aston Villa,2021-10-31,False,90,0.0,0.12,0.0,0.0,2,3.0,0.0,5.5,0,3.4,0.36,88.8,1.0,West Ham,True,Liverpool,,
Tomas Soucek,West Ham,Liverpool,2021-11-07,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,3.2,0.35,88.91,2.0,West Ham,False,Wolverhampton,,
Tomas Soucek,West Ham,Wolverhampton,2021-11-20,False,90,0.0,0.04,0.0,0.0,2,1.0,0.0,3.2,0,2.0,0.16,89.0,2.0,West Ham,False,Manchester City,,
Tomas Soucek,West Ham,Manchester City,2021-11-28,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.2,0,1.8,0.16,89.08,9.0,West Ham,True,Brighton,,
Tomas Soucek,West Ham,Brighton,2021-12-01,True,90,1.0,0.63,0.0,0.07,9,1.0,1.0,8.9,2,3.2,0.16,89.14,2.0,West Ham,True,Chelsea,,
Tomas Soucek,West Ham,Chelsea,2021-12-04,True,90,0.0,0.04,0.0,0.12,2,1.0,1.0,4.0,0,3.2,0.15,89.2,3.0,West Ham,False,Burnley,,
Tomas Soucek,West Ham,Burnley,2021-12-12,False,90,0.0,0.22,0.0,0.02,3,3.0,1.0,6.5,0,3.6,0.19,89.25,2.0,West Ham,False,Arsenal,,
Tomas Soucek,West Ham,Arsenal,2021-12-15,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.9,0,3.6,0.18,89.29,2.0,West Ham,True,Southampton,,
Tomas Soucek,West Ham,Southampton,2021-12-26,True,90,0.0,0.08,0.0,0.13,2,1.0,1.0,7.2,0,3.6,0.19,89.33,9.0,West Ham,False,Watford,,
Tomas Soucek,West Ham,Watford,2021-12-28,False,90,1.0,0.29,0.0,0.37,9,2.0,1.0,8.4,2,3.6,0.13,89.37,2.0,West Ham,False,Crystal Palace,,
Tomas Soucek,West Ham,Crystal Palace,2022-01-01,False,90,0.0,0.0,0.0,0.1,2,0.0,1.0,3.7,0,3.6,0.12,89.4,0.0,West Ham,True,Norwich,,
Tomas Soucek,West Ham,Norwich,,True,0,,,,,0,,,0.0,0,3.0,0.07,85.14,0.0,West Ham,True,Leicester City,,
Tomas Soucek,West Ham,Leicester City,,True,0,,,,,0,,,0.0,0,2.6,0.07,81.27,2.0,West Ham,False,Manchester United,,
Tomas Soucek,West Ham,Manchester United,2022-01-22,False,90,0.0,0.02,0.0,0.05,2,1.0,1.0,3.2,0,2.6,0.06,81.65,3.0,West Ham,True,Watford,,
Tomas Soucek,West Ham,Watford,2022-02-08,True,90,0.0,0.23,0.0,0.14,3,3.0,2.0,11.1,0,1.4,0.05,82.0,2.0,West Ham,False,Leeds United,,
Tomas Soucek,West Ham,Leeds United,2022-02-13,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,1.4,0.05,82.32,2.0,West Ham,True,Newcastle United,,
