name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Diogo Jota,Liverpool,Norwich,2021-08-14,False,60,1.0,0.61,0.0,0.0,8,2.0,0.0,7.6,0,777536,8.0,0.61,60.0,8.0,Liverpool,True,Burnley,,
Diogo Jota,Liverpool,Burnley,2021-08-21,True,80,1.0,0.41,0.0,0.24,8,3.0,2.0,10.7,0,968642,8.0,0.51,70.0,1.0,Liverpool,True,Chelsea,,
Diogo Jota,Liverpool,Chelsea,2021-08-28,True,47,0.0,0.17,0.0,0.0,1,3.0,0.0,7.4,0,1184840,5.67,0.39,62.33,3.0,Liverpool,False,Leicester City,,
Diogo Jota,Liverpool,Leicester City,2021-09-12,False,81,0.0,0.3,0.0,1.15,3,3.0,6.0,12.9,0,1636980,5.0,0.37,67.0,3.0,Liverpool,True,Crystal Palace,,
Diogo Jota,Liverpool,Crystal Palace,2021-09-18,True,75,0.0,0.84,0.0,0.03,3,4.0,1.0,5.6,0,1752352,4.6,0.46,68.6,7.0,Liverpool,False,Brentford,,
Diogo Jota,Liverpool,Brentford,2021-09-25,False,90,1.0,0.83,0.0,0.41,7,2.0,2.0,11.0,0,1646173,4.4,0.51,72.17,2.0,Liverpool,True,Manchester City,,
Diogo Jota,Liverpool,Manchester City,2021-10-03,True,67,0.0,0.07,0.0,0.0,2,1.0,0.0,2.5,0,1471939,3.2,0.44,71.43,0.0,Liverpool,False,Watford,,
Diogo Jota,Liverpool,Watford,,False,0,,,,,0,,,0.0,0,1328230,3.0,0.41,62.5,11.0,Liverpool,False,Manchester United,,
Diogo Jota,Liverpool,Manchester United,2021-10-24,False,90,1.0,0.84,1.0,0.52,11,2.0,2.0,13.2,0,1014041,4.6,0.72,65.56,1.0,Liverpool,True,Brighton,,
Diogo Jota,Liverpool,Brighton,2021-10-30,True,12,0.0,0.0,0.0,0.1,1,0.0,1.0,1.7,0,1059795,4.2,0.55,60.2,2.0,Liverpool,False,West Ham,,
Diogo Jota,Liverpool,West Ham,2021-11-07,False,75,0.0,0.11,0.0,0.03,2,2.0,2.0,3.7,0,1073063,3.2,0.4,61.55,8.0,Liverpool,True,Arsenal,,
Diogo Jota,Liverpool,Arsenal,2021-11-20,True,75,1.0,0.87,0.0,0.0,8,2.0,0.0,8.3,0,1185146,4.4,0.56,62.67,14.0,Liverpool,True,Southampton,,
Diogo Jota,Liverpool,Southampton,2021-11-27,True,80,2.0,2.45,0.0,0.08,14,7.0,1.0,20.4,1,1440825,7.2,1.05,64.0,8.0,Liverpool,False,Everton,,
Diogo Jota,Liverpool,Everton,2021-12-01,False,87,1.0,0.34,0.0,0.68,8,2.0,3.0,12.3,1,2120029,6.6,0.75,65.64,3.0,Liverpool,False,Wolverhampton,,
Diogo Jota,Liverpool,Wolverhampton,2021-12-04,False,81,0.0,0.7,0.0,0.04,3,4.0,1.0,6.0,0,2556424,7.0,0.89,66.67,1.0,Liverpool,True,Aston Villa,,
Diogo Jota,Liverpool,Aston Villa,2021-12-11,True,32,0.0,0.98,0.0,0.0,1,2.0,0.0,0.9,0,2383949,6.8,1.07,64.5,7.0,Liverpool,True,Newcastle United,,
Diogo Jota,Liverpool,Newcastle United,2021-12-16,True,90,1.0,1.78,0.0,0.07,7,7.0,1.0,17.5,0,2429414,6.6,1.25,66.0,7.0,Liverpool,False,Tottenham,,
Diogo Jota,Liverpool,Tottenham,2021-12-19,False,90,1.0,0.17,0.0,0.0,7,3.0,0.0,7.0,0,2564980,5.2,0.8,67.33,2.0,Liverpool,False,Leeds United,,
Diogo Jota,Liverpool,Leeds United,2021-12-28,False,90,0.0,0.25,0.0,0.37,2,3.0,1.0,6.5,0,2551657,4.0,0.78,68.53,5.0,Liverpool,False,Chelsea,,
Diogo Jota,Liverpool,Chelsea,2022-01-02,False,68,0.0,0.0,0.0,0.0,5,0.0,0.0,0.9,0,2456213,4.4,0.64,68.5,3.0,Liverpool,True,Brentford,,
Diogo Jota,Liverpool,Brentford,2022-01-16,True,81,0.0,0.78,0.0,0.0,3,6.0,0.0,10.6,0,3357777,4.8,0.6,69.1,5.0,Liverpool,False,Crystal Palace,,
Diogo Jota,Liverpool,Crystal Palace,2022-01-23,False,90,0.0,0.02,0.0,0.12,5,1.0,2.0,4.9,0,3546479,4.4,0.24,70.05,16.0,Liverpool,True,Leeds United,,
Diogo Jota,Liverpool,Leeds United,2022-02-10,True,90,2.0,1.22,0.0,0.21,16,3.0,2.0,17.2,3,3594970,6.2,0.45,70.91,1.0,Liverpool,False,Burnley,,
Diogo Jota,Liverpool,Burnley,2022-02-13,False,23,0.0,0.1,0.0,0.02,1,1.0,1.0,2.0,0,3618036,6.0,0.42,68.92,0.0,Liverpool,True,Norwich,,
Diogo Jota,Liverpool,Norwich,,True,0,,,,,0,,,0.0,0,2230656,5.0,0.42,66.16,0.0,Liverpool,True,Leicester City,,
Diogo Jota,Liverpool,Leicester City,,True,0,,,,,0,,,0.0,0,2230656,4.4,0.27,63.62,0.0,Liverpool,True,West Ham,,
Diogo Jota,Liverpool,West Ham,2022-03-05,True,11,0.0,0.07,0.0,0.0,0,1.0,0.0,0.0,0,1720241,3.4,0.28,61.67,1.0,Liverpool,False,Brighton,,
Diogo Jota,Liverpool,Brighton,2022-03-12,False,25,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,1660924,0.4,0.03,60.36,6.0,Liverpool,False,Arsenal,,
Diogo Jota,Liverpool,Arsenal,2022-03-16,False,55,1.0,0.05,0.0,0.0,6,1.0,0.0,5.6,0,1660924,1.4,0.02,60.17,14.0,Liverpool,True,Watford,,
Diogo Jota,Liverpool,Watford,2022-04-02,True,90,1.0,0.81,0.0,0.25,14,6.0,3.0,14.1,3,1587957,4.2,0.19,61.17,7.0,Liverpool,False,Manchester City,,
Diogo Jota,Liverpool,Manchester City,2022-04-10,False,69,1.0,0.86,0.0,0.0,7,2.0,0.0,8.5,0,1654655,5.6,0.36,61.42,4.0,Liverpool,True,Manchester United,,
Diogo Jota,Liverpool,Manchester United,2022-04-19,True,20,0.0,0.35,1.0,0.14,4,2.0,1.0,5.1,0,1620084,6.4,0.61,60.12,3.0,Liverpool,True,Everton,,
Diogo Jota,Liverpool,Everton,2022-04-24,True,81,0.0,0.09,0.0,0.04,3,1.0,1.0,3.4,0,1631724,6.8,0.63,60.76,5.0,Liverpool,False,Newcastle United,,
Diogo Jota,Liverpool,Newcastle United,2022-04-30,False,90,0.0,0.56,1.0,1.07,5,5.0,4.0,16.8,0,1654280,6.6,0.93,61.62,1.0,Liverpool,True,Tottenham,,
Diogo Jota,Liverpool,Tottenham,2022-05-07,True,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1642716,4.0,0.77,60.57,2.0,Liverpool,False,Aston Villa,,
Diogo Jota,Liverpool,Aston Villa,2022-05-10,False,90,0.0,0.13,0.0,0.23,2,2.0,2.0,4.4,0,1642716,3.0,0.63,61.39,5.0,Liverpool,False,Southampton,,
Diogo Jota,Liverpool,Southampton,2022-05-17,False,90,0.0,0.35,1.0,0.08,5,4.0,1.0,8.8,0,1573383,3.2,0.63,62.16,1.0,Liverpool,True,Wolverhampton,,
Diogo Jota,Liverpool,Wolverhampton,2022-05-22,True,57,0.0,0.23,0.0,0.0,1,3.0,0.0,0.0,0,1586465,2.8,0.66,62.03,,Everton,True,Chelsea,,
