name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Rúben Diogo da Silva Neves,Wolves,Leeds United,,False,90,,,,,2,,,4.5,0,107318,2.0,0.0,90.0,2.0,Wolves,True,Tottenham,,
Rúben Diogo da Silva Neves,Wolves,Tottenham,,True,90,,,,,2,,,13.1,0,106895,2.0,0.0,90.0,1.0,Wolves,True,Manchester United,,
Rúben Diogo da Silva Neves,Wolves,Manchester United,,True,90,,,,,1,,,3.3,0,100356,1.67,0.0,90.0,3.0,Wolves,False,Watford,,
Rúben Diogo da Silva Neves,Wolves,Watford,2021-09-11,False,90,0.0,0.0,0.0,0.26,3,0.0,3.0,4.2,0,105462,2.0,0.0,90.0,1.0,Wolves,True,Brentford,,
Rúben Diogo da Silva Neves,Wolves,Brentford,2021-09-18,True,90,0.0,0.1,0.0,0.04,1,1.0,2.0,4.8,0,109047,1.8,0.02,90.0,1.0,Wolves,False,Southampton,,
Rúben Diogo da Silva Neves,Wolves,Southampton,,False,2,,,,,1,,,0.0,0,98474,1.6,0.02,75.33,2.0,Wolves,True,Newcastle United,,
Rúben Diogo da Silva Neves,Wolves,Newcastle United,,True,90,,,,,2,,,2.9,0,91728,1.6,0.02,77.43,8.0,Wolves,False,Aston Villa,,
Rúben Diogo da Silva Neves,Wolves,Aston Villa,2021-10-16,False,90,0.0,0.0,0.0,0.0,8,0.0,0.0,5.4,2,87661,3.0,0.02,79.0,1.0,Wolves,False,Leicester City,,
Rúben Diogo da Silva Neves,Wolves,Leicester City,2021-10-23,False,1,0.0,0.1,0.0,0.0,1,1.0,0.0,0.2,0,96329,2.6,0.04,70.33,2.0,Wolves,True,Everton,,
Rúben Diogo da Silva Neves,Wolves,Everton,,True,90,,,,,2,,,3.9,0,91812,2.8,0.02,72.3,2.0,Wolves,False,Crystal Palace,,
Rúben Diogo da Silva Neves,Wolves,Crystal Palace,2021-11-06,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,90691,3.0,0.02,73.91,2.0,Wolves,True,West Ham,,
Rúben Diogo da Silva Neves,Wolves,West Ham,,True,90,,,,,2,,,4.7,0,89624,3.0,0.02,75.25,2.0,Wolves,False,Norwich,,
Rúben Diogo da Silva Neves,Wolves,Norwich,,False,90,,,,,2,,,2.4,0,92160,1.8,0.02,76.38,0.0,Wolves,True,Burnley,,
Rúben Diogo da Silva Neves,Wolves,Burnley,2021-12-01,True,0,1.0,0.04,0.0,0.0,0,2.0,0.0,0.0,0,80287,1.6,0.01,70.93,2.0,Wolves,True,Liverpool,,
Rúben Diogo da Silva Neves,Wolves,Liverpool,2021-12-04,True,90,0.0,0.0,0.0,0.14,2,0.0,1.0,2.4,0,77459,1.6,0.01,72.2,1.0,Wolves,False,Manchester City,,
Rúben Diogo da Silva Neves,Wolves,Manchester City,2021-12-11,False,81,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,76114,1.4,0.01,72.75,6.0,Wolves,False,Brighton,,
Rúben Diogo da Silva Neves,Wolves,Brighton,,False,90,,,,,6,,,4.7,0,75559,2.2,0.01,73.76,3.0,Wolves,True,Chelsea,,
Rúben Diogo da Silva Neves,Wolves,Chelsea,2021-12-19,True,90,1.0,0.85,0.0,0.0,3,2.0,0.0,1.3,0,81420,2.4,0.18,74.67,3.0,Wolves,False,Manchester United,,
Rúben Diogo da Silva Neves,Wolves,Manchester United,,False,90,,,,,3,,,3.2,0,74645,3.0,0.17,75.47,0.0,Wolves,True,Southampton,,
Rúben Diogo da Silva Neves,Wolves,Southampton,,True,0,,,,,0,,,0.0,0,78221,2.6,0.17,71.7,8.0,Wolves,False,Brentford,,
Rúben Diogo da Silva Neves,Wolves,Brentford,2022-01-22,False,90,0.0,0.0,0.0,0.1,8,0.0,1.0,9.2,2,73639,4.0,0.17,72.57,1.0,Wolves,True,Arsenal,,
Rúben Diogo da Silva Neves,Wolves,Arsenal,,True,90,,,,,1,,,3.5,0,77054,3.0,0.17,73.36,3.0,Wolves,False,Tottenham,,
Rúben Diogo da Silva Neves,Wolves,Tottenham,,False,90,,,,,3,,,3.1,0,77410,3.0,0.0,74.09,6.0,Wolves,True,Leeds United,,
Rúben Diogo da Silva Neves,Wolves,Leeds United,,True,90,,,,,6,,,5.0,0,106009,3.6,0.0,74.75,2.0,Wolves,False,Arsenal,,
Rúben Diogo da Silva Neves,Wolves,Arsenal,,False,90,,,,,2,,,3.3,0,106009,4.0,0.0,75.36,2.0,Wolves,False,West Ham,,
Rúben Diogo da Silva Neves,Wolves,West Ham,,False,90,,,,,2,,,5.4,0,102243,2.8,0.0,75.92,2.0,Wolves,True,Crystal Palace,,
Rúben Diogo da Silva Neves,Wolves,Crystal Palace,,True,90,,,,,2,,,4.1,0,124140,3.0,0.0,76.44,11.0,Wolves,True,Watford,,
Rúben Diogo da Silva Neves,Wolves,Watford,,True,90,,,,,11,,,8.9,3,124140,4.6,0.0,76.93,6.0,Wolves,False,Everton,,
Rúben Diogo da Silva Neves,Wolves,Everton,,False,90,,,,,6,,,7.1,0,120414,4.6,0.0,77.38,1.0,Wolves,True,Leicester City,,
Rúben Diogo da Silva Neves,Wolves,Leicester City,,True,24,,,,,1,,,0.6,0,261831,4.4,0.0,75.6,0.0,Wolves,True,Aston Villa,,
Rúben Diogo da Silva Neves,Wolves,Aston Villa,,True,0,,,,,0,,,0.0,0,126538,4.0,0.0,73.16,0.0,Wolves,False,Newcastle United,,
Rúben Diogo da Silva Neves,Wolves,Newcastle United,,False,0,,,,,0,,,0.0,0,100827,3.6,0.0,70.88,0.0,Wolves,False,Burnley,,
Rúben Diogo da Silva Neves,Wolves,Burnley,,False,0,,,,,0,,,0.0,0,81862,1.4,0.0,68.73,1.0,Wolves,True,Brighton,,
Rúben Diogo da Silva Neves,Wolves,Brighton,2022-04-30,True,45,0.0,0.0,1.0,0.53,1,0.0,1.0,1.5,0,79254,0.4,0.2,68.03,2.0,Wolves,False,Chelsea,,
Rúben Diogo da Silva Neves,Wolves,Chelsea,,False,76,,,,,2,,,4.6,0,80123,0.6,0.2,68.26,2.0,Wolves,True,Manchester City,,
