name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Andriy Yarmolenko,West Ham,Newcastle United,2021-08-15,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.17,1.0,0.0,1.0,1.0,West Ham,True,Leeds United,,
Andriy Yarmolenko,West Ham,Leeds United,2021-08-23,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.16,1.0,0.0,1.0,1.0,West Ham,True,Crystal Palace,,
Andriy Yarmolenko,West Ham,Crystal Palace,2021-08-28,True,3,0.0,0.04,0.0,0.0,1,1.0,0.0,0.6,0,0.14,1.0,0.01,1.67,1.0,West Ham,False,Southampton,,
Andriy Yarmolenko,West Ham,Southampton,2021-09-11,False,7,0.0,0.02,0.0,0.0,1,1.0,0.0,0.1,0,0.12,1.0,0.02,3.0,1.0,West Ham,True,Manchester United,,
Andriy Yarmolenko,West Ham,Manchester United,2021-09-19,True,22,0.0,0.0,0.0,0.02,1,0.0,1.0,1.8,0,0.12,1.0,0.01,6.8,1.0,West Ham,False,Leicester City,,
Andriy Yarmolenko,West Ham,Leicester City,2021-09-25,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.11,1.0,0.01,5.83,0.0,West Ham,True,Brentford,,
Andriy Yarmolenko,West Ham,Brentford,,True,0,,,,,0,,,0.0,0,0.11,0.8,0.01,5.0,1.0,West Ham,False,Everton,,
Andriy Yarmolenko,West Ham,Everton,2021-10-17,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.1,0.8,0.0,4.5,0.0,West Ham,True,Tottenham,,
Andriy Yarmolenko,West Ham,Tottenham,,True,0,,,,,0,,,0.0,0,0.1,0.6,0.0,4.0,0.0,West Ham,False,Aston Villa,,
Andriy Yarmolenko,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0.1,0.4,0.0,3.6,0.0,West Ham,True,Liverpool,,
Andriy Yarmolenko,West Ham,Liverpool,,True,0,,,,,0,,,0.0,0,0.1,0.2,0.0,3.27,1.0,West Ham,False,Wolverhampton,,
Andriy Yarmolenko,West Ham,Wolverhampton,2021-11-20,False,19,0.0,0.04,0.0,0.0,1,1.0,0.0,3.4,0,0.09,0.4,0.01,4.58,0.0,West Ham,False,Manchester City,,
Andriy Yarmolenko,West Ham,Manchester City,,False,0,,,,,0,,,0.0,0,0.09,0.2,0.01,4.23,0.0,West Ham,True,Brighton,,
Andriy Yarmolenko,West Ham,Brighton,,True,0,,,,,0,,,0.0,0,0.09,0.2,0.01,3.93,0.0,West Ham,True,Chelsea,,
