name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Milner,Liverpool,Norwich,2021-08-14,False,90,0.0,0.0,0.0,0.05,2,0.0,1.0,4.0,0,2.0,0.0,90.0,0.0,Liverpool,True,Burnley,,
James Milner,Liverpool,Burnley,,True,0,,,,,0,,,0.0,0,1.0,0.0,45.0,0.0,Liverpool,True,Chelsea,,
James Milner,Liverpool,Chelsea,,True,0,,,,,0,,,0.0,0,0.67,0.0,30.0,0.0,Liverpool,False,Leicester City,,
James Milner,Liverpool,Leicester City,,False,0,,,,,0,,,0.0,0,0.5,0.0,22.5,3.0,Liverpool,True,Crystal Palace,,
James Milner,Liverpool,Crystal Palace,2021-09-18,True,90,0.0,0.05,0.0,0.05,3,1.0,1.0,7.7,0,1.0,0.01,36.0,0.0,Liverpool,False,Brentford,,
James Milner,Liverpool,Brentford,,False,0,,,,,0,,,0.0,0,0.6,0.01,30.0,1.0,Liverpool,True,Manchester City,,
James Milner,Liverpool,Manchester City,2021-10-03,True,77,0.0,0.0,0.0,0.03,1,0.0,1.0,3.2,0,0.8,0.01,36.71,7.0,Liverpool,False,Watford,,
James Milner,Liverpool,Watford,2021-10-16,False,82,0.0,0.11,1.0,1.07,7,1.0,4.0,9.1,1,2.2,0.23,42.38,1.0,Liverpool,False,Manchester United,,
James Milner,Liverpool,Manchester United,2021-10-24,False,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.4,0.23,40.56,0.0,Liverpool,True,Brighton,,
James Milner,Liverpool,Brighton,,True,0,,,,,0,,,0.0,0,1.8,0.22,36.5,0.0,Liverpool,False,West Ham,,
James Milner,Liverpool,West Ham,,False,0,,,,,0,,,0.0,0,1.8,0.22,33.18,0.0,Liverpool,True,Arsenal,,
James Milner,Liverpool,Arsenal,,True,0,,,,,0,,,0.0,0,1.6,0.22,30.42,1.0,Liverpool,True,Southampton,,
James Milner,Liverpool,Southampton,2021-11-27,True,23,0.0,0.02,0.0,0.0,1,1.0,0.0,0.5,0,0.4,0.0,29.85,1.0,Liverpool,False,Everton,,
James Milner,Liverpool,Everton,2021-12-01,False,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0.4,0.0,28.79,1.0,Liverpool,False,Wolverhampton,,
James Milner,Liverpool,Wolverhampton,2021-12-04,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.6,0.0,26.93,1.0,Liverpool,True,Aston Villa,,
James Milner,Liverpool,Aston Villa,2021-12-11,True,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.8,0.0,25.62,1.0,Liverpool,True,Newcastle United,,
James Milner,Liverpool,Newcastle United,2021-12-16,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,1.0,0.0,24.18,2.0,Liverpool,False,Tottenham,,
James Milner,Liverpool,Tottenham,2021-12-19,False,90,0.0,0.06,0.0,0.06,2,3.0,2.0,7.4,0,1.2,0.01,27.83,1.0,Liverpool,False,Leeds United,,
James Milner,Liverpool,Leeds United,2021-12-28,False,26,0.0,0.0,0.0,0.02,1,0.0,1.0,3.3,0,1.2,0.01,27.74,2.0,Liverpool,False,Chelsea,,
James Milner,Liverpool,Chelsea,2022-01-02,False,68,0.0,0.0,0.0,0.0,2,0.0,0.0,2.7,0,1.4,0.01,29.75,1.0,Liverpool,True,Brentford,,
James Milner,Liverpool,Brentford,2022-01-16,True,12,0.0,0.0,0.0,0.08,1,0.0,1.0,1.5,0,1.4,0.01,28.9,1.0,Liverpool,False,Crystal Palace,,
James Milner,Liverpool,Crystal Palace,2022-01-23,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,1.4,0.01,27.64,0.0,Liverpool,True,Leeds United,,
James Milner,Liverpool,Leeds United,,True,0,,,,,0,,,0.0,0,1.0,0.0,26.43,1.0,Liverpool,False,Burnley,,
James Milner,Liverpool,Burnley,2022-02-13,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,0.0,25.38,0.0,Liverpool,True,Norwich,,
James Milner,Liverpool,Norwich,,True,0,,,,,0,,,0.0,0,0.6,0.0,24.36,1.0,Liverpool,True,Leicester City,,
James Milner,Liverpool,Leicester City,2022-02-23,True,13,0.0,0.03,0.0,0.13,1,1.0,1.0,2.6,0,0.6,0.01,23.92,1.0,Liverpool,True,West Ham,,
James Milner,Liverpool,West Ham,2022-03-05,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.6,0.01,23.07,1.0,Liverpool,False,Brighton,,
James Milner,Liverpool,Brighton,2022-03-12,False,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.8,0.01,22.39,0.0,Liverpool,False,Arsenal,,
James Milner,Liverpool,Arsenal,,False,0,,,,,0,,,0.0,0,0.6,0.01,21.62,1.0,Liverpool,True,Watford,,
James Milner,Liverpool,Watford,2022-04-02,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,0.01,20.93,0.0,Liverpool,False,Manchester City,,
James Milner,Liverpool,Manchester City,,False,0,,,,,0,,,0.0,0,0.6,0.0,20.26,1.0,Liverpool,True,Manchester United,,
James Milner,Liverpool,Manchester United,2022-04-19,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.6,0.0,19.75,0.0,Liverpool,True,Everton,,
James Milner,Liverpool,Everton,,True,0,,,,,0,,,0.0,0,0.4,0.0,19.15,3.0,Liverpool,False,Newcastle United,,
James Milner,Liverpool,Newcastle United,2022-04-30,False,77,0.0,0.03,0.0,0.46,3,1.0,4.0,8.2,0,1.0,0.01,20.85,0.0,Liverpool,True,Tottenham,,
James Milner,Liverpool,Tottenham,,True,0,,,,,0,,,0.0,0,0.8,0.01,20.26,0.0,Liverpool,False,Aston Villa,,
James Milner,Liverpool,Aston Villa,,False,0,,,,,0,,,0.0,0,0.8,0.01,19.69,2.0,Liverpool,False,Southampton,,
James Milner,Liverpool,Southampton,2022-05-17,False,90,0.0,0.04,0.0,0.22,2,2.0,6.0,11.6,0,1.0,0.01,21.59,1.0,Liverpool,True,Wolverhampton,,
James Milner,Liverpool,Wolverhampton,2022-05-22,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.2,0.01,22.21,1.0,Liverpool,False,Fulham,,
