name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Tyler Onyango,Everton,Manchester City,2021-11-21,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,Everton,False,Brentford,,
Tyler Onyango,Everton,Brentford,,False,0,,,,,0,,,0.0,0,0.5,0.0,0.5,0.0,Everton,True,Liverpool,,
Tyler Onyango,Everton,Liverpool,,True,0,,,,,0,,,0.0,0,0.33,0.0,0.33,0.0,Everton,True,Arsenal,,
Tyler Onyango,Everton,Arsenal,,True,0,,,,,0,,,0.0,0,0.25,0.0,0.25,0.0,Everton,False,Crystal Palace,,
Tyler Onyango,Everton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.2,0.0,0.2,1.0,Everton,False,Chelsea,,
Tyler Onyango,Everton,Chelsea,2021-12-16,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2,0.0,0.33,0.0,Everton,True,Brighton,,
Tyler Onyango,Everton,Brighton,,True,0,,,,,0,,,0.0,0,0.2,0.0,0.29,0.0,Everton,False,Norwich,,
Tyler Onyango,Everton,Norwich,,False,0,,,,,0,,,0.0,0,0.2,0.0,0.25,1.0,Everton,True,Aston Villa,,
Tyler Onyango,Everton,Aston Villa,2022-01-22,True,25,0.0,0.03,0.0,0.0,1,1.0,0.0,1.9,0,0.4,0.01,3.0,0.0,Everton,False,Newcastle United,,
Tyler Onyango,Everton,Newcastle United,,False,0,,,,,0,,,0.0,0,0.4,0.01,2.7,0.0,Everton,True,Leicester City,,
Tyler Onyango,Everton,Leicester City,,True,0,,,,,0,,,0.0,0,0.2,0.01,2.45,0.0,Everton,False,Southampton,,
Tyler Onyango,Everton,Southampton,,False,0,,,,,0,,,0.0,0,0.2,0.01,2.25,0.0,Everton,True,Manchester City,,
Tyler Onyango,Everton,Manchester City,,True,0,,,,,0,,,0.0,0,0.2,0.01,2.08,0.0,Everton,False,Tottenham,,
Tyler Onyango,Everton,Tottenham,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.93,0.0,Everton,True,Wolverhampton,,
Tyler Onyango,Everton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.8,0.0,Everton,True,Newcastle United,,
Tyler Onyango,Everton,Newcastle United,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.69,0.0,Everton,False,West Ham,,
Tyler Onyango,Everton,West Ham,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.59,0.0,Everton,False,Burnley,,
Tyler Onyango,Everton,Burnley,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.5,0.0,Everton,True,Manchester United,,
Tyler Onyango,Everton,Manchester United,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.42,0.0,Everton,True,Leeds United,,
Tyler Onyango,Everton,Leeds United,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.35,0.0,Everton,False,Liverpool,,
Tyler Onyango,Everton,Liverpool,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.29,0.0,Everton,True,Chelsea,,
Tyler Onyango,Everton,Chelsea,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.23,0.0,Everton,False,Leeds United,,
Tyler Onyango,Everton,Leeds United,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.17,0.0,Everton,False,Watford,,
Tyler Onyango,Everton,Watford,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.12,0.0,Everton,True,Brentford,,
Tyler Onyango,Everton,Brentford,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.08,0.0,Everton,True,Crystal Palace,,
Tyler Onyango,Everton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.0,0.0,1.04,0.0,Everton,False,Arsenal,,
Tyler Onyango,Everton,Arsenal,,False,0,,,,,0,,,0.0,0,0.0,0.0,1.0,,Arsenal,False,Crystal Palace,,
