name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Demarai Gray,Everton,Southampton,2021-08-14,True,82,0.0,0.0,0.0,0.11,2,0.0,1.0,3.0,0,2.0,0.0,82.0,9.0,Everton,False,Leicester City,,
Demarai Gray,Everton,Leicester City,2021-08-21,False,82,1.0,0.09,0.0,0.12,9,1.0,1.0,8.5,2,5.5,0.05,82.0,8.0,Everton,False,Brighton,,
Demarai Gray,Everton,Brighton,2021-08-28,False,80,1.0,0.19,0.0,0.16,8,3.0,2.0,10.4,0,6.33,0.09,81.33,7.0,Everton,True,Burnley,,
Demarai Gray,Everton,Burnley,2021-09-13,True,87,1.0,0.63,0.0,0.0,7,4.0,0.0,8.2,0,6.5,0.23,82.75,2.0,Everton,False,Aston Villa,,
Demarai Gray,Everton,Aston Villa,2021-09-18,False,90,0.0,0.18,0.0,0.1,2,2.0,2.0,7.3,0,5.6,0.22,84.2,6.0,Everton,True,Norwich,,
Demarai Gray,Everton,Norwich,2021-09-25,True,82,0.0,0.07,1.0,0.4,6,1.0,1.0,6.6,0,6.4,0.43,83.83,2.0,Everton,False,Manchester United,,
Demarai Gray,Everton,Manchester United,2021-10-02,False,90,0.0,0.12,0.0,0.07,2,2.0,2.0,5.4,0,5.0,0.44,84.71,2.0,Everton,True,West Ham,,
Demarai Gray,Everton,West Ham,2021-10-17,True,90,0.0,0.09,0.0,0.11,2,2.0,3.0,7.9,0,3.8,0.42,85.38,5.0,Everton,True,Watford,,
Demarai Gray,Everton,Watford,2021-10-23,True,76,0.0,0.0,1.0,0.8,5,0.0,3.0,6.4,0,3.4,0.49,84.33,2.0,Everton,False,Wolverhampton,,
Demarai Gray,Everton,Wolverhampton,2021-11-01,False,89,0.0,0.31,0.0,0.01,2,3.0,1.0,4.5,0,3.4,0.52,84.8,3.0,Everton,True,Tottenham,,
Demarai Gray,Everton,Tottenham,2021-11-07,True,90,0.0,0.36,0.0,0.03,3,5.0,1.0,9.8,0,2.8,0.38,85.27,1.0,Everton,False,Manchester City,,
Demarai Gray,Everton,Manchester City,2021-11-21,False,16,0.0,0.04,0.0,0.0,1,1.0,0.0,1.8,0,2.6,0.36,79.5,1.0,Everton,False,Brentford,,
Demarai Gray,Everton,Brentford,2021-11-28,False,20,0.0,0.02,0.0,0.0,1,1.0,0.0,2.5,0,2.4,0.35,74.92,6.0,Everton,True,Liverpool,,
Demarai Gray,Everton,Liverpool,2021-12-01,True,84,1.0,0.29,0.0,0.03,6,3.0,1.0,9.0,0,2.6,0.2,75.57,9.0,Everton,True,Arsenal,,
Demarai Gray,Everton,Arsenal,2021-12-06,True,90,1.0,0.11,0.0,0.05,9,3.0,1.0,6.9,0,4.0,0.16,76.53,1.0,Everton,False,Crystal Palace,,
Demarai Gray,Everton,Crystal Palace,2021-12-12,False,90,0.0,0.1,0.0,0.01,1,4.0,1.0,4.8,0,3.6,0.11,77.38,0.0,Everton,False,Chelsea,,
Demarai Gray,Everton,Chelsea,,False,0,,,,,0,,,0.0,0,3.4,0.11,72.82,2.0,Everton,True,Brighton,,
Demarai Gray,Everton,Brighton,2022-01-02,True,90,0.0,0.36,0.0,0.11,2,2.0,3.0,12.3,0,3.6,0.17,73.78,2.0,Everton,False,Norwich,,
Demarai Gray,Everton,Norwich,2022-01-15,False,90,0.0,0.11,0.0,0.06,2,2.0,2.0,8.1,0,2.8,0.14,74.63,2.0,Everton,True,Aston Villa,,
Demarai Gray,Everton,Aston Villa,2022-01-22,True,90,0.0,0.19,0.0,0.03,2,3.0,1.0,6.1,0,1.4,0.15,75.4,1.0,Everton,False,Newcastle United,,
Demarai Gray,Everton,Newcastle United,2022-02-08,False,24,0.0,0.0,0.0,0.15,1,0.0,3.0,4.0,0,1.4,0.13,72.95,0.0,Everton,True,Leicester City,,
