name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joseph Willock,Newcastle,West Ham,,True,0,,,,,0,,,0.0,0,95790,0.0,0.0,0.0,2.0,Newcastle,False,Aston Villa,,
Joseph Willock,Newcastle,Aston Villa,2021-08-21,False,89,0.0,0.0,0.0,0.01,2,0.0,1.0,2.4,0,125295,1.0,0.0,44.5,2.0,Newcastle,True,Southampton,,
Joseph Willock,Newcastle,Southampton,2021-08-28,True,83,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,120274,1.33,0.0,57.33,2.0,Newcastle,False,Manchester United,,
Joseph Willock,Newcastle,Manchester United,2021-09-11,False,85,0.0,0.08,0.0,0.0,2,2.0,0.0,5.0,0,92909,1.5,0.02,64.25,2.0,Newcastle,True,Leicester City,,
Joseph Willock,Newcastle,Leicester City,2021-09-17,True,90,0.0,0.02,0.0,0.04,2,1.0,1.0,2.7,0,89846,1.6,0.02,69.4,2.0,Newcastle,False,Watford,,
Joseph Willock,Newcastle,Watford,2021-09-25,False,82,0.0,0.5,0.0,0.11,2,4.0,1.0,5.7,0,69954,2.0,0.12,71.5,1.0,Newcastle,False,Wolverhampton,,
Joseph Willock,Newcastle,Wolverhampton,2021-10-02,False,35,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,65044,1.8,0.12,66.29,2.0,Newcastle,True,Tottenham,,
Joseph Willock,Newcastle,Tottenham,2021-10-17,True,76,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,56822,1.8,0.12,67.5,1.0,Newcastle,False,Crystal Palace,,
Joseph Willock,Newcastle,Crystal Palace,2021-10-23,False,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,56579,1.6,0.1,62.67,1.0,Newcastle,True,Chelsea,,
Joseph Willock,Newcastle,Chelsea,2021-10-30,True,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,50976,1.4,0.1,58.8,0.0,Newcastle,False,Brighton,,
Joseph Willock,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,48482,1.0,0.0,53.45,2.0,Newcastle,True,Brentford,,
Joseph Willock,Newcastle,Brentford,2021-11-20,True,70,0.0,0.0,0.0,0.1,2,0.0,2.0,3.6,0,47197,1.2,0.0,54.83,2.0,Newcastle,False,Arsenal,,
Joseph Willock,Newcastle,Arsenal,2021-11-27,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,4.2,0,46431,1.2,0.0,57.54,3.0,Newcastle,True,Norwich,,
Joseph Willock,Newcastle,Norwich,2021-11-30,True,72,0.0,0.0,0.0,0.11,3,0.0,1.0,1.6,0,50149,1.6,0.0,58.57,3.0,Newcastle,True,Burnley,,
Joseph Willock,Newcastle,Burnley,2021-12-04,True,90,0.0,0.58,0.0,0.16,3,1.0,3.0,4.9,0,49152,2.0,0.12,60.67,2.0,Newcastle,False,Leeds United,,
Joseph Willock,Newcastle,Leeds United,2021-12-12,False,90,0.0,0.07,0.0,0.04,2,2.0,1.0,4.8,0,46963,2.4,0.14,62.5,1.0,Newcastle,False,Liverpool,,
Joseph Willock,Newcastle,Liverpool,2021-12-16,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,44897,2.2,0.14,59.0,1.0,Newcastle,True,Manchester City,,
Joseph Willock,Newcastle,Manchester City,2021-12-19,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,44907,2.0,0.13,58.22,0.0,Newcastle,True,Manchester United,,
Joseph Willock,Newcastle,Manchester United,,True,0,,,,,0,,,0.0,0,43345,1.4,0.13,55.16,0.0,Newcastle,True,Watford,,
Joseph Willock,Newcastle,Watford,,True,0,,,,,0,,,0.0,0,40370,0.8,0.01,52.4,3.0,Newcastle,False,Leicester City,,
Joseph Willock,Newcastle,Leicester City,2022-01-22,False,90,0.0,0.41,0.0,0.12,3,2.0,2.0,7.0,0,39954,1.0,0.08,54.19,2.0,Newcastle,True,Everton,,
Joseph Willock,Newcastle,Everton,2022-02-08,True,90,0.0,0.19,0.0,0.0,2,2.0,0.0,5.1,0,39757,1.2,0.12,55.82,6.0,Newcastle,True,Aston Villa,,
Joseph Willock,Newcastle,Aston Villa,2022-02-13,True,90,0.0,0.19,0.0,0.03,6,3.0,1.0,6.2,0,39600,2.2,0.16,57.3,10.0,Newcastle,False,West Ham,,
Joseph Willock,Newcastle,West Ham,2022-02-19,False,87,1.0,0.23,0.0,0.0,10,5.0,0.0,11.9,3,41604,4.2,0.2,58.54,8.0,Newcastle,False,Brentford,,
Joseph Willock,Newcastle,Brentford,2022-02-26,False,82,1.0,0.55,0.0,0.17,8,3.0,2.0,9.7,0,107988,5.8,0.31,59.48,2.0,Newcastle,True,Brighton,,
Joseph Willock,Newcastle,Brighton,2022-03-05,True,90,0.0,0.07,0.0,0.08,2,1.0,1.0,3.2,0,475335,5.6,0.24,60.65,2.0,Newcastle,False,Southampton,,
Joseph Willock,Newcastle,Southampton,2022-03-10,False,90,0.0,0.21,0.0,0.0,2,1.0,0.0,3.2,0,475335,5.6,0.25,61.74,0.0,Newcastle,False,Chelsea,,
Joseph Willock,Newcastle,Chelsea,,False,0,,,,,0,,,0.0,0,365133,4.4,0.21,59.54,2.0,Newcastle,False,Everton,,
Joseph Willock,Newcastle,Everton,2022-03-17,False,90,0.0,0.13,0.0,0.07,2,2.0,1.0,6.1,0,365133,2.8,0.19,60.59,5.0,Newcastle,False,Tottenham,,
Joseph Willock,Newcastle,Tottenham,2022-04-03,False,90,0.0,0.25,0.0,0.0,5,2.0,0.0,3.2,0,200933,2.2,0.13,61.57,0.0,Newcastle,True,Wolverhampton,,
Joseph Willock,Newcastle,Wolverhampton,,True,0,,,,,0,,,0.0,0,166828,1.8,0.12,59.58,4.0,Newcastle,True,Leeds United,,
Joseph Willock,Newcastle,Leeds United,2022-04-17,True,21,0.0,0.0,0.0,0.0,4,0.0,0.0,0.5,0,130126,2.2,0.08,58.38,1.0,Newcastle,True,Crystal Palace,,
Joseph Willock,Newcastle,Crystal Palace,2022-04-20,True,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,130126,2.4,0.08,57.0,3.0,Newcastle,False,Norwich,,
Joseph Willock,Newcastle,Norwich,2022-04-23,False,90,0.0,0.18,0.0,0.08,3,3.0,1.0,6.4,0,119587,2.6,0.09,57.97,2.0,Newcastle,True,Liverpool,,
Joseph Willock,Newcastle,Liverpool,2022-04-30,True,66,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,105580,2.0,0.04,58.2,0.0,Newcastle,False,Manchester City,,
Joseph Willock,Newcastle,Manchester City,,False,0,,,,,0,,,0.0,0,87016,2.0,0.04,56.58,0.0,Newcastle,True,Arsenal,,
Joseph Willock,Newcastle,Arsenal,,True,0,,,,,0,,,0.0,0,76425,1.2,0.04,55.05,0.0,Newcastle,False,Burnley,,
Joseph Willock,Newcastle,Burnley,,False,0,,,,,0,,,0.0,0,70821,1.0,0.04,53.61,,Newcastle,True,Nottingham Forest,,
