name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Christian Nørgaard,Brentford,Arsenal,2021-08-13,True,90,1.0,1.45,0.0,0.0,8,2.0,0.0,8.0,0,13090,8.0,1.45,90.0,2.0,Brentford,False,Crystal Palace,,
Christian Nørgaard,Brentford,Crystal Palace,2021-08-21,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,91042,5.0,0.72,90.0,1.0,Brentford,False,Aston Villa,,
Christian Nørgaard,Brentford,Aston Villa,2021-08-28,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,103755,3.67,0.48,90.0,2.0,Brentford,True,Brighton,,
Christian Nørgaard,Brentford,Brighton,2021-09-11,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,104389,3.25,0.36,90.0,3.0,Brentford,False,Wolverhampton,,
Christian Nørgaard,Brentford,Wolverhampton,2021-09-18,False,90,0.0,0.0,0.0,0.01,3,0.0,1.0,3.0,0,95895,3.2,0.29,90.0,2.0,Brentford,True,Liverpool,,
Christian Nørgaard,Brentford,Liverpool,2021-09-25,True,77,0.0,0.0,0.0,0.4,2,0.0,1.0,1.9,0,92659,2.0,0.0,87.83,1.0,Brentford,False,West Ham,,
Christian Nørgaard,Brentford,West Ham,2021-10-03,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,86437,1.8,0.0,88.14,2.0,Brentford,True,Chelsea,,
Christian Nørgaard,Brentford,Chelsea,2021-10-16,True,90,0.0,0.24,0.0,0.1,2,6.0,1.0,12.0,0,81366,2.0,0.05,88.38,3.0,Brentford,True,Leeds United,,
Christian Nørgaard,Brentford,Leeds United,2021-10-24,True,90,0.0,0.11,0.0,0.53,3,3.0,1.0,7.1,1,79945,2.2,0.07,88.56,5.0,Brentford,False,Burnley,,
Christian Nørgaard,Brentford,Burnley,2021-10-30,False,90,0.0,0.04,1.0,0.06,5,2.0,1.0,5.9,0,79662,2.6,0.28,88.7,2.0,Brentford,True,Norwich,,
Christian Nørgaard,Brentford,Norwich,2021-11-06,True,90,0.0,1.3,0.0,0.0,2,2.0,0.0,8.4,0,88002,2.6,0.54,88.82,1.0,Brentford,False,Newcastle United,,
Christian Nørgaard,Brentford,Newcastle United,2021-11-20,False,90,0.0,0.0,0.0,0.02,1,0.0,1.0,3.7,0,87077,2.6,0.54,88.92,3.0,Brentford,True,Everton,,
Christian Nørgaard,Brentford,Everton,2021-11-28,True,69,0.0,0.0,0.0,0.0,3,0.0,0.0,2.3,0,82063,2.8,0.49,87.38,2.0,Brentford,False,Tottenham,,
Christian Nørgaard,Brentford,Tottenham,2021-12-02,False,90,0.0,0.0,0.0,0.09,2,0.0,1.0,4.2,0,74945,2.6,0.47,87.57,2.0,Brentford,False,Leicester City,,
Christian Nørgaard,Brentford,Leicester City,2021-12-05,False,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.3,0,69938,2.0,0.26,87.73,2.0,Brentford,True,Watford,,
Christian Nørgaard,Brentford,Watford,2021-12-10,True,90,0.0,0.16,0.0,0.04,2,2.0,1.0,6.2,0,70686,2.0,0.03,87.88,1.0,Brentford,False,Brighton,,
Christian Nørgaard,Brentford,Brighton,2021-12-26,False,90,0.0,0.0,0.0,0.56,1,0.0,3.0,5.6,0,60181,2.0,0.03,88.0,0.0,Brentford,True,Manchester City,,
Christian Nørgaard,Brentford,Manchester City,,True,0,,,,,0,,,0.0,0,55188,1.4,0.03,83.11,2.0,Brentford,True,Aston Villa,,
Christian Nørgaard,Brentford,Aston Villa,2022-01-02,True,90,0.0,0.0,0.0,0.03,2,0.0,1.0,3.5,0,59517,1.4,0.03,83.47,2.0,Brentford,False,Southampton,,
Christian Nørgaard,Brentford,Southampton,2022-01-11,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,59517,1.4,0.03,83.8,2.0,Brentford,False,Liverpool,,
Christian Nørgaard,Brentford,Liverpool,2022-01-16,False,90,0.0,0.0,0.0,0.1,2,0.0,1.0,3.7,0,57568,1.4,0.0,84.1,5.0,Brentford,True,Manchester United,,
Christian Nørgaard,Brentford,Manchester United,2022-01-19,True,90,0.0,0.36,1.0,0.51,5,1.0,2.0,6.3,0,57568,2.2,0.27,84.36,1.0,Brentford,True,Wolverhampton,,
Christian Nørgaard,Brentford,Wolverhampton,2022-01-22,True,90,0.0,0.0,0.0,0.12,1,0.0,1.0,3.2,0,54378,2.4,0.27,84.61,2.0,Brentford,False,Manchester City,,
Christian Nørgaard,Brentford,Manchester City,2022-02-09,False,90,0.0,0.0,0.0,0.05,2,0.0,1.0,2.6,0,52872,2.4,0.27,84.83,3.0,Brentford,True,Crystal Palace,,
Christian Nørgaard,Brentford,Crystal Palace,2022-02-12,True,90,0.0,0.01,0.0,0.0,3,1.0,0.0,3.4,0,52189,2.6,0.27,85.04,7.0,Brentford,False,Arsenal,,
Christian Nørgaard,Brentford,Arsenal,2022-02-19,False,90,1.0,0.48,0.0,0.0,7,2.0,0.0,6.9,0,51258,3.6,0.37,85.23,2.0,Brentford,True,Newcastle United,,
Christian Nørgaard,Brentford,Newcastle United,2022-02-26,True,90,0.0,0.04,0.0,0.08,2,2.0,1.0,4.3,0,56710,3.0,0.1,85.41,1.0,Brentford,False,Norwich,,
Christian Nørgaard,Brentford,Norwich,2022-03-05,False,58,0.0,0.0,0.0,0.05,1,0.0,1.0,2.5,0,53371,3.0,0.1,84.43,3.0,Brentford,True,Burnley,,
Christian Nørgaard,Brentford,Burnley,2022-03-12,True,80,0.0,0.01,0.0,0.05,3,1.0,2.0,4.6,0,51385,3.2,0.11,84.28,1.0,Brentford,False,Leeds United,,
Christian Nørgaard,Brentford,Leeds United,2022-03-20,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,53911,2.8,0.11,84.47,2.0,Brentford,False,Chelsea,,
Christian Nørgaard,Brentford,Chelsea,2022-04-02,False,90,0.0,0.11,0.0,0.0,2,1.0,0.0,4.8,0,51543,1.8,0.03,84.65,3.0,Brentford,True,West Ham,,
Christian Nørgaard,Brentford,West Ham,2022-04-10,True,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.4,0,50928,2.0,0.02,84.81,10.0,Brentford,False,Watford,,
Christian Nørgaard,Brentford,Watford,2022-04-16,False,90,1.0,0.61,0.0,0.01,10,1.0,1.0,10.3,3,50819,3.8,0.15,84.97,0.0,Brentford,True,Tottenham,,
Christian Nørgaard,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0,53752,3.2,0.14,82.47,2.0,Brentford,False,Manchester United,,
