name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Bart Verbruggen,Brighton,Luton,,True,0,0,0.0,0,0,0,0,0,,0,40882,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Wolverhampton,,-0.52
Bart Verbruggen,Brighton,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,37954,0.0,0,0.0,0.0,0.0,2.0,Brighton,True,West Ham,,0.49
Bart Verbruggen,Brighton,West Ham,2023-08-26,True,90,3,3.33,4,0,2,0,0,0.0,1,33810,0.67,0,30.0,0.0,4.0,2.0,Brighton,True,Newcastle United,,0.55
Bart Verbruggen,Brighton,Newcastle United,2023-09-02,True,90,1,1.3,2,0,2,0,0,0.0,1,34289,1.0,0,45.0,0.0,3.0,0.0,Brighton,False,Manchester United,,-0.63
Bart Verbruggen,Brighton,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,41521,0.8,0,36.0,0.0,3.0,2.0,Brighton,True,Bournemouth,,1.22
Bart Verbruggen,Brighton,Bournemouth,2023-09-24,True,90,1,1.37,2,0,2,0,0,0.0,1,39617,1.2,0,45.0,0.0,2.67,0.0,Brighton,False,Aston Villa,,0.29
Bart Verbruggen,Brighton,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,39576,1.2,0,38.57,0.0,2.67,1.0,Brighton,True,Liverpool,,0.18
Bart Verbruggen,Brighton,Liverpool,2023-10-08,True,90,2,2.49,2,0,1,0,0,0.0,1,37239,1.0,0,45.0,0.0,2.5,0.0,Brighton,False,Manchester City,,-1.32
Bart Verbruggen,Brighton,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,37569,0.6,0,40.0,0.0,2.5,0.0,Brighton,True,Fulham,,-0.13
Bart Verbruggen,Brighton,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,37406,0.6,0,36.0,0.0,2.5,5.0,Brighton,False,Everton,,-0.24
Bart Verbruggen,Brighton,Everton,2023-11-04,False,90,1,0.71,3,0,5,2,0,0.0,1,36892,1.2,0,40.91,0.0,2.6,0.0,Brighton,True,Sheffield,,0.68
Bart Verbruggen,Brighton,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,41204,1.2,0,37.5,0.0,2.6,1.0,Brighton,False,Nottingham Forest,,-0.55
Bart Verbruggen,Brighton,Nottingham Forest,2023-11-25,False,90,2,1.69,3,0,1,0,0,0.0,1,39918,1.2,0,41.54,0.0,2.67,0.0,Brighton,False,Chelsea,,-0.85
Bart Verbruggen,Brighton,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,39633,1.2,0,38.57,0.0,2.67,0.0,Brighton,True,Brentford,,0.79
Bart Verbruggen,Brighton,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,39090,1.2,0,36.0,0.0,2.67,2.0,Brighton,True,Burnley,,0.39
Bart Verbruggen,Brighton,Burnley,2023-12-09,True,90,1,0.94,2,0,2,0,0,0.0,1,39329,0.6,0,39.38,0.0,2.57,3.0,Brighton,False,Arsenal,,-0.48
Bart Verbruggen,Brighton,Arsenal,2023-12-17,False,90,2,2.26,6,0,3,0,0,0.0,1,37862,1.2,0,42.35,0.0,3.0,2.0,Brighton,False,Crystal Palace,,0.38
Bart Verbruggen,Brighton,Crystal Palace,2023-12-21,False,90,1,1.36,2,0,2,0,0,0.0,1,39794,1.4,0,45.0,0.0,2.89,0.0,Brighton,True,Tottenham,,0.69
Bart Verbruggen,Brighton,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,38845,1.4,0,42.63,0.0,2.89,0.0,Brighton,False,West Ham,,-0.22
Bart Verbruggen,Brighton,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,38284,1.4,0,40.5,0.0,2.89,0.0,Brighton,True,Wolverhampton,,0.05
Bart Verbruggen,Brighton,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,38319,1.0,0,38.57,0.0,2.89,0.0,Brighton,False,Luton,,
Bart Verbruggen,Brighton,Luton,,False,0,0,0.0,0,0,0,0,0,,0,38474,0.4,0,36.82,0.0,2.89,3.0,Brighton,True,Crystal Palace,,0.88
Bart Verbruggen,Brighton,Crystal Palace,2024-02-03,True,90,1,0.32,4,0,3,0,0,0.0,1,37771,0.6,0,39.13,0.0,3.0,0.0,Brighton,False,Tottenham,,-0.36
Bart Verbruggen,Brighton,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,37645,0.6,0,37.5,0.0,3.0,5.0,Brighton,False,Sheffield,,-0.61
Bart Verbruggen,Brighton,Sheffield,2024-02-18,False,90,0,0.58,1,0,5,0,1,0.0,1,37568,1.6,0,39.6,0.09,2.82,2.0,Brighton,True,Everton,,0.53
Bart Verbruggen,Brighton,Everton,2024-02-24,True,90,1,0.28,1,0,2,0,0,0.0,1,46286,2.0,0,41.54,0.08,2.67,0.0,Brighton,False,Fulham,,0.86
Bart Verbruggen,Brighton,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,44191,2.0,0,40.0,0.08,2.67,10.0,Brighton,True,Nottingham Forest,,1.55
Bart Verbruggen,Brighton,Nottingham Forest,2024-03-10,True,90,0,0.68,4,0,10,3,1,0.0,1,42286,3.4,0,41.79,0.15,2.77,4.0,Brighton,False,Liverpool,,-1.01
Bart Verbruggen,Brighton,Liverpool,2024-03-31,False,90,2,2.79,6,0,4,1,0,0.0,1,43076,4.2,0,43.45,0.14,3.0,6.0,Brighton,False,Brentford,,-0.53
Bart Verbruggen,Brighton,Brentford,2024-04-03,False,90,0,0.5,2,0,6,0,1,0.0,1,59813,4.4,0,45.0,0.2,2.93,2.0,Brighton,True,Arsenal,,-0.11
Bart Verbruggen,Brighton,Arsenal,2024-04-06,True,90,3,3.23,4,0,2,0,0,0.0,1,80784,4.4,0,46.45,0.19,3.0,2.0,Brighton,False,Burnley,,0.0
Bart Verbruggen,Brighton,Burnley,2024-04-13,False,90,1,1.7,2,0,2,0,0,0.0,1,97055,4.8,0,47.81,0.18,2.94,0.0,Brighton,True,Manchester City,,-0.96
Bart Verbruggen,Brighton,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,86857,2.8,0,46.36,0.18,2.94,2.0,Brighton,False,Bournemouth,,0.19
Bart Verbruggen,Brighton,Bournemouth,2024-04-28,False,90,3,2.26,3,0,2,0,0,0.0,1,94621,2.4,0,47.65,0.17,2.94,6.0,Brighton,True,Aston Villa,,0.64
Bart Verbruggen,Brighton,Aston Villa,2024-05-05,True,90,0,0.06,1,0,6,0,1,0.0,1,98844,2.4,0,48.86,0.21,2.84,5.0,Brighton,False,Newcastle United,,-0.41
Bart Verbruggen,Brighton,Newcastle United,2024-05-11,False,90,1,2.27,7,0,5,1,0,0.0,1,135267,3.0,0,50.0,0.2,3.05,1.0,Brighton,True,Chelsea,,-0.25
Bart Verbruggen,Brighton,Chelsea,2024-05-15,True,90,2,1.48,4,0,1,0,0,0.0,1,135267,2.8,0,51.08,0.19,3.1,0.0,Brighton,True,Manchester United,,0.38
Bart Verbruggen,Brighton,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,135100,2.8,0,49.74,0.19,3.1,,Brighton,False,Everton,,-0.24
