name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Fabian Mrozek,Liverpool,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,False,Brentford,5.51,-0.53
Fabian Mrozek,Liverpool,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,True,Luton,,
Fabian Mrozek,Liverpool,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,False,Nottingham Forest,3.7,-0.55
Fabian Mrozek,Liverpool,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,True,Manchester City,-1.69,-0.96
Fabian Mrozek,Liverpool,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,True,Brighton,2.85,-0.66
Fabian Mrozek,Liverpool,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,True,Sheffield,,0.68
Fabian Mrozek,Liverpool,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,False,Manchester United,-0.0,-0.63
Fabian Mrozek,Liverpool,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,True,Crystal Palace,0.33,0.88
Fabian Mrozek,Liverpool,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,False,Fulham,1.98,0.86
Fabian Mrozek,Liverpool,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,False,Everton,-0.44,-0.24
Fabian Mrozek,Liverpool,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,False,West Ham,3.31,-0.22
Fabian Mrozek,Liverpool,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,True,Tottenham,1.97,0.69
Fabian Mrozek,Liverpool,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,False,Aston Villa,0.47,0.29
Fabian Mrozek,Liverpool,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,True,Wolverhampton,-0.96,0.05
Fabian Mrozek,Liverpool,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,,Nott'm Forest,True,Bournemouth,0.55,1.22
