name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Robert Sánchez,Chelsea,Liverpool,2023-08-13,True,90,1,1.28,0,0,2,0,0,0.0,1,2.0,0,90.0,0.0,0.0,2.0,Chelsea,False,West Ham,2.39,-0.22
Robert Sánchez,Chelsea,West Ham,2023-08-20,False,90,3,1.8,3,0,2,0,0,0.0,1,2.0,0,90.0,0.0,1.5,6.0,Chelsea,True,Luton,,
Robert Sánchez,Chelsea,Luton,2023-08-25,True,90,0,0.43,1,0,6,0,1,0.0,1,3.33,0,90.0,0.33,1.33,2.0,Chelsea,True,Nottingham Forest,0.4,1.55
Robert Sánchez,Chelsea,Nottingham Forest,2023-09-02,True,90,1,0.71,2,0,2,0,0,0.0,1,3.0,0,90.0,0.25,1.5,10.0,Chelsea,False,Bournemouth,-4.32,0.19
Robert Sánchez,Chelsea,Bournemouth,2023-09-17,False,90,0,1.19,4,0,10,3,1,0.0,1,4.4,0,90.0,0.4,2.0,4.0,Chelsea,True,Aston Villa,-0.21,0.64
Robert Sánchez,Chelsea,Aston Villa,2023-09-24,True,90,1,1.04,6,0,4,0,0,0.0,1,4.8,0,90.0,0.33,2.67,7.0,Chelsea,False,Fulham,-1.33,0.86
Robert Sánchez,Chelsea,Fulham,2023-10-02,False,90,0,1.08,3,0,7,1,1,0.0,1,5.8,0,90.0,0.43,2.71,2.0,Chelsea,False,Burnley,-3.59,0.0
Robert Sánchez,Chelsea,Burnley,2023-10-07,False,90,1,0.75,2,0,2,0,0,0.0,1,5.0,0,90.0,0.38,2.62,1.0,Chelsea,True,Arsenal,4.02,-0.11
Robert Sánchez,Chelsea,Arsenal,2023-10-21,True,90,2,1.06,1,0,1,0,0,0.0,1,4.8,0,90.0,0.33,2.44,2.0,Chelsea,True,Brentford,4.46,0.79
Robert Sánchez,Chelsea,Brentford,2023-10-28,True,90,2,2.16,3,0,2,0,0,0.0,1,3.2,0,90.0,0.3,2.5,3.0,Chelsea,False,Tottenham,0.52,-0.36
Robert Sánchez,Chelsea,Tottenham,2023-11-06,False,90,1,0.94,4,0,3,0,0,0.0,1,3.0,0,90.0,0.27,2.64,2.0,Chelsea,True,Manchester City,0.82,-0.96
Robert Sánchez,Chelsea,Manchester City,2023-11-12,True,90,4,2.9,6,0,2,0,0,0.0,1,2.0,0,90.0,0.25,2.92,0.0,Chelsea,False,Newcastle United,-0.48,-0.41
Robert Sánchez,Chelsea,Newcastle United,2023-11-25,False,90,4,2.28,1,0,0,0,0,0.0,1,1.6,0,90.0,0.23,2.77,2.0,Chelsea,True,Brighton,0.38,-0.66
Robert Sánchez,Chelsea,Brighton,2023-12-03,True,90,2,1.02,7,0,2,0,0,0.0,1,1.8,0,90.0,0.21,3.07,11.0,Chelsea,False,Manchester United,1.57,-0.63
Robert Sánchez,Chelsea,Manchester United,2023-12-06,False,90,2,4.07,7,1,11,3,0,0.0,1,3.6,0,90.0,0.2,3.33,3.0,Chelsea,False,Everton,-0.36,-0.24
Robert Sánchez,Chelsea,Everton,2023-12-10,False,83,1,1.01,3,0,3,0,0,0.0,1,3.6,0,89.56,0.19,3.31,0.0,Chelsea,True,Sheffield,,0.68
Robert Sánchez,Chelsea,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,3.2,0,84.29,0.19,3.31,0.0,Chelsea,False,Wolverhampton,1.13,-0.52
