name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Matt Macey,Luton,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,59488,0.0,0,0.0,0,0,0.0,Luton,False,Chelsea,,-0.85
Matt Macey,Luton,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,54392,0.0,0,0.0,0,0,0.0,Luton,True,West Ham,,0.49
Matt Macey,Luton,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,50904,0.0,0,0.0,0,0,0.0,Luton,False,Fulham,,0.86
Matt Macey,Luton,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,44396,0.0,0,0.0,0,0,0.0,Luton,True,Wolverhampton,,0.05
Matt Macey,Luton,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,40125,0.0,0,0.0,0,0,0.0,Luton,False,Everton,,-0.24
Matt Macey,Luton,Everton,,False,0,0,0.0,0,0,0,0,0,,0,36484,0.0,0,0.0,0,0,0.0,Luton,True,Burnley,,0.39
Matt Macey,Luton,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,36484,0.0,0,0.0,0,0,0.0,Luton,True,Tottenham,,0.69
Matt Macey,Luton,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,33284,0.0,0,0.0,0,0,0.0,Luton,False,Nottingham Forest,,-0.55
Matt Macey,Luton,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,31138,0.0,0,0.0,0,0,0.0,Luton,False,Aston Villa,,0.29
Matt Macey,Luton,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,29161,0.0,0,0.0,0,0,0.0,Luton,True,Liverpool,,0.18
Matt Macey,Luton,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,28066,0.0,0,0.0,0,0,0.0,Luton,False,Manchester United,,-0.63
