name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alphonse Areola,West Ham,Bournemouth,2023-08-12,False,90,1,1.37,4,0,3,0,0,0.0,1,17.55,3.0,0,90.0,0.0,4.0,0.0,9,5.33,10.0,West Ham,True,Chelsea,,-0.25
Alphonse Areola,West Ham,Chelsea,2023-08-20,True,90,1,2.45,3,1,10,2,0,0.0,1,19.48,6.5,0,90.0,0.0,3.5,0.0,9,5.33,5.0,West Ham,False,Brighton,,-0.6
Alphonse Areola,West Ham,Brighton,2023-08-26,False,90,1,1.52,9,0,5,0,0,0.0,1,21.47,6.0,0,90.0,0.0,5.33,0.0,9,5.33,2.0,West Ham,False,Luton,,
Alphonse Areola,West Ham,Luton,2023-09-01,False,90,1,1.43,0,0,2,0,0,0.0,1,24.67,5.0,0,90.0,0.0,4.0,0.0,9,5.33,4.0,West Ham,True,Manchester City,,-0.96
Alphonse Areola,West Ham,Manchester City,2023-09-16,True,90,3,3.63,10,0,4,0,0,0.0,1,26.43,4.8,0,90.0,0.0,5.2,0.0,9,5.33,2.0,West Ham,False,Liverpool,,-1.01
Alphonse Areola,West Ham,Liverpool,2023-09-24,False,90,3,3.06,4,0,2,0,0,0.0,1,27.77,4.6,0,90.0,0.0,5.0,0.0,9,5.33,6.0,West Ham,True,Sheffield,,0.68
Alphonse Areola,West Ham,Sheffield,2023-09-30,True,90,0,1.07,2,0,6,0,1,0.0,1,29.45,3.8,0,90.0,0.14,4.57,0.0,9,5.33,1.0,West Ham,True,Newcastle United,,0.55
Alphonse Areola,West Ham,Newcastle United,2023-10-08,True,90,2,1.95,1,0,1,0,0,0.0,1,32.01,3.0,0,90.0,0.12,4.12,0.0,9,5.33,1.0,West Ham,False,Aston Villa,,0.29
Alphonse Areola,West Ham,Aston Villa,2023-10-22,False,90,4,2.02,3,0,1,0,0,0.0,1,33.06,2.8,0,90.0,0.11,4.0,0.0,9,5.33,3.0,West Ham,True,Everton,,0.53
Alphonse Areola,West Ham,Everton,2023-10-29,True,90,1,0.82,3,0,3,0,0,0.0,1,34.78,2.6,0,90.0,0.1,3.9,0.0,9,5.33,1.0,West Ham,False,Brentford,,-0.53
