name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jordan Amissah,Sheffield Utd,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,30105,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Nottingham Forest,,-0.55
Jordan Amissah,Sheffield Utd,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,31612,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Manchester City,,-0.96
Jordan Amissah,Sheffield Utd,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,29948,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Everton,,0.53
Jordan Amissah,Sheffield Utd,Everton,2023-09-02,True,0,0,0.0,0,0,0,0,0,0.01,0,28395,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Tottenham,,-0.36
Jordan Amissah,Sheffield Utd,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,27710,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Newcastle United,,0.55
Jordan Amissah,Sheffield Utd,Newcastle United,2023-09-24,True,0,0,0.0,0,0,0,0,0,0.0,0,26740,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,West Ham,,-0.22
Jordan Amissah,Sheffield Utd,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,25821,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Fulham,,0.86
Jordan Amissah,Sheffield Utd,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,36925,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Manchester United,,0.38
Jordan Amissah,Sheffield Utd,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,38315,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Arsenal,,-0.48
Jordan Amissah,Sheffield Utd,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,40218,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Wolverhampton,,0.05
