name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wayne Hennessey,Nott'm Forest,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.27,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,True,Sheffield,,0.68
Wayne Hennessey,Nott'm Forest,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.24,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,False,Manchester United,,-0.63
Wayne Hennessey,Nott'm Forest,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.23,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,False,Chelsea,,-0.85
Wayne Hennessey,Nott'm Forest,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.21,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,True,Burnley,,0.39
Wayne Hennessey,Nott'm Forest,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.21,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,False,Manchester City,,-1.32
Wayne Hennessey,Nott'm Forest,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,True,Brentford,,0.79
Wayne Hennessey,Nott'm Forest,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,False,Crystal Palace,,0.38
Wayne Hennessey,Nott'm Forest,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,True,Luton,,
Wayne Hennessey,Nott'm Forest,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,False,Liverpool,,-1.01
Wayne Hennessey,Nott'm Forest,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,True,Aston Villa,,0.64
Wayne Hennessey,Nott'm Forest,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,False,West Ham,,-0.22
Wayne Hennessey,Nott'm Forest,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,True,Brighton,,-0.66
Wayne Hennessey,Nott'm Forest,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,True,Everton,,0.53
Wayne Hennessey,Nott'm Forest,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0.0,0,0.0,0,0,0.0,10,5.43,0.0,Nott'm Forest,False,Fulham,,0.86
