name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ivo Grbic,Sheffield Utd,Crystal Palace,2024-01-30,False,51,2,0.92,0,0,0,0,0,0.0,1,0.0,0,51.0,0.0,0.0,0.0,Sheffield Utd,True,Aston Villa,,0.64
Ivo Grbic,Sheffield Utd,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,25.5,0.0,0.0,0.0,Sheffield Utd,False,Luton,,
Ivo Grbic,Sheffield Utd,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,17.0,0.0,0.0,0.0,Sheffield Utd,True,Brighton,,-0.66
Ivo Grbic,Sheffield Utd,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,12.75,0.0,0.0,2.0,Sheffield Utd,False,Wolverhampton,,-0.52
Ivo Grbic,Sheffield Utd,Wolverhampton,2024-02-25,False,90,1,1.24,1,0,2,0,0,0.0,1,0.4,0,28.2,0.0,0.5,0.0,Sheffield Utd,True,Arsenal,,-0.11
Ivo Grbic,Sheffield Utd,Arsenal,2024-03-04,True,90,6,2.25,4,0,0,0,0,0.0,1,0.4,0,38.5,0.0,1.67,3.0,Sheffield Utd,False,Bournemouth,,0.19
Ivo Grbic,Sheffield Utd,Bournemouth,2024-03-09,False,90,2,3.34,9,0,3,0,0,0.0,1,1.0,0,45.86,0.0,3.5,3.0,Sheffield Utd,True,Fulham,,-0.13
Ivo Grbic,Sheffield Utd,Fulham,2024-03-30,True,90,3,1.35,6,0,3,0,0,0.0,1,1.6,0,51.38,0.0,4.0,3.0,Sheffield Utd,False,Liverpool,,-1.01
Ivo Grbic,Sheffield Utd,Liverpool,2024-04-04,False,90,3,1.65,6,0,3,0,0,0.0,1,2.2,0,55.67,0.0,4.33,1.0,Sheffield Utd,True,Chelsea,,-0.25
Ivo Grbic,Sheffield Utd,Chelsea,2024-04-07,True,90,2,0.37,2,0,1,0,0,0.0,1,2.0,0,59.1,0.0,4.0,2.0,Sheffield Utd,False,Brentford,,-0.53
Ivo Grbic,Sheffield Utd,Brentford,2024-04-13,False,90,2,1.02,4,0,2,0,0,0.0,1,2.4,0,61.91,0.0,4.0,1.0,Sheffield Utd,True,Burnley,,0.39
Ivo Grbic,Sheffield Utd,Burnley,2024-04-20,True,90,4,2.18,5,0,1,0,0,0.0,1,2.0,0,64.25,0.0,4.11,0.0,Sheffield Utd,False,Manchester United,,-0.63
Ivo Grbic,Sheffield Utd,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,1.4,0,59.31,0.0,4.11,0.0,Sheffield Utd,False,Newcastle United,,-0.41
Ivo Grbic,Sheffield Utd,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.8,0,55.07,0.0,4.11,0.0,Sheffield Utd,True,Nottingham Forest,,1.55
Ivo Grbic,Sheffield Utd,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.6,0,51.4,0.0,4.11,0.0,Sheffield Utd,False,Everton,,-0.24
Ivo Grbic,Sheffield Utd,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0,48.19,0.0,4.11,0.0,Sheffield Utd,True,Tottenham,,0.69
Ivo Grbic,Sheffield Utd,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,45.35,0.0,4.11,,Liverpool,False,,,
