name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Adam Davies,Sheffield Utd,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,17210,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Nottingham Forest,,-0.55
Adam Davies,Sheffield Utd,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,18946,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Manchester City,,-0.96
Adam Davies,Sheffield Utd,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,19314,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Everton,,0.53
Adam Davies,Sheffield Utd,Everton,,True,0,0,0.0,0,0,0,0,0,,0,19558,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Tottenham,,-0.36
Adam Davies,Sheffield Utd,Tottenham,2023-09-16,False,0,0,0.0,0,0,0,0,0,0.0,0,20033,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Newcastle United,,0.55
Adam Davies,Sheffield Utd,Newcastle United,2023-09-24,True,0,0,0.0,0,0,0,0,0,0.0,0,19721,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,West Ham,,-0.22
Adam Davies,Sheffield Utd,West Ham,2023-09-30,False,0,0,0.0,0,0,0,0,0,0.03,0,19575,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Fulham,,0.86
Adam Davies,Sheffield Utd,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,19595,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Manchester United,,0.38
Adam Davies,Sheffield Utd,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,18819,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Arsenal,,-0.48
Adam Davies,Sheffield Utd,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,18072,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Wolverhampton,,0.05
Adam Davies,Sheffield Utd,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,18189,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Brighton,,-0.6
Adam Davies,Sheffield Utd,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,18218,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Bournemouth,,1.22
