name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lawrence Vigouroux,Burnley,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,27637,0.0,0,0.0,0,0,0.0,Burnley,False,Liverpool,,-1.01
Lawrence Vigouroux,Burnley,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,27695,0.0,0,0.0,0,0,0.0,Burnley,True,Arsenal,,-0.11
Lawrence Vigouroux,Burnley,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,27976,0.0,0,0.0,0,0,0.0,Burnley,False,Crystal Palace,,0.38
Lawrence Vigouroux,Burnley,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,27596,0.0,0,0.0,0,0,0.0,Burnley,True,Bournemouth,,1.22
Lawrence Vigouroux,Burnley,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,27094,0.0,0,0.0,0,0,0.0,Burnley,False,West Ham,,-0.22
Lawrence Vigouroux,Burnley,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,26710,0.0,0,0.0,0,0,0.0,Burnley,True,Brentford,,0.79
Lawrence Vigouroux,Burnley,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,28104,0.0,0,0.0,0,0,0.0,Burnley,False,Chelsea,,-0.85
Lawrence Vigouroux,Burnley,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,26627,0.0,0,0.0,0,0,0.0,Burnley,True,Wolverhampton,,0.05
Lawrence Vigouroux,Burnley,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,26433,0.0,0,0.0,0,0,0.0,Burnley,False,Everton,,-0.24
Lawrence Vigouroux,Burnley,Everton,,False,0,0,0.0,0,0,0,0,0,,0,26262,0.0,0,0.0,0,0,0.0,Burnley,True,Brighton,,-0.66
Lawrence Vigouroux,Burnley,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,26420,0.0,0,0.0,0,0,0.0,Burnley,False,Sheffield,,-0.61
Lawrence Vigouroux,Burnley,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,26038,0.0,0,0.0,0,0,0.0,Burnley,False,Manchester United,,-0.63
Lawrence Vigouroux,Burnley,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,25848,0.0,0,0.0,0,0,0.0,Burnley,True,Newcastle United,,0.55
Lawrence Vigouroux,Burnley,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,25694,0.0,0,0.0,0,0,0.0,Burnley,False,Tottenham,,-0.36
Lawrence Vigouroux,Burnley,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,25239,0.0,0,0.0,0,0,0.0,Burnley,True,Nottingham Forest,,1.55
Lawrence Vigouroux,Burnley,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,25047,0.0,0,0.0,0,0,,Man Utd,True,Fulham,,-0.13
