name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alfie Whiteman,Spurs,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,25074,0.0,0,0.0,0,0,0.0,Spurs,True,Manchester United,,0.38
Alfie Whiteman,Spurs,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,22114,0.0,0,0.0,0,0,0.0,Spurs,False,Bournemouth,,0.19
Alfie Whiteman,Spurs,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,20873,0.0,0,0.0,0,0,0.0,Spurs,False,Burnley,,0.0
Alfie Whiteman,Spurs,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,19474,0.0,0,0.0,0,0,0.0,Spurs,True,Sheffield,,0.68
Alfie Whiteman,Spurs,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,18452,0.0,0,0.0,0,0,0.0,Spurs,False,Arsenal,,-0.48
Alfie Whiteman,Spurs,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,17869,0.0,0,0.0,0,0,0.0,Spurs,True,Liverpool,,0.18
Alfie Whiteman,Spurs,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,17157,0.0,0,0.0,0,0,0.0,Spurs,False,Luton,,
Alfie Whiteman,Spurs,Luton,,False,0,0,0.0,0,0,0,0,0,,0,17510,0.0,0,0.0,0,0,0.0,Spurs,True,Fulham,,-0.13
Alfie Whiteman,Spurs,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,18871,0.0,0,0.0,0,0,0.0,Spurs,False,Crystal Palace,,0.38
Alfie Whiteman,Spurs,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,20126,0.0,0,0.0,0,0,0.0,Spurs,True,Chelsea,,-0.25
Alfie Whiteman,Spurs,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,21633,0.0,0,0.0,0,0,0.0,Spurs,False,Wolverhampton,,-0.52
Alfie Whiteman,Spurs,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,22401,0.0,0,0.0,0,0,0.0,Spurs,True,Aston Villa,,0.64
Alfie Whiteman,Spurs,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,23619,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester City,,-1.32
Alfie Whiteman,Spurs,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,23822,0.0,0,0.0,0,0,0.0,Spurs,True,West Ham,,0.49
Alfie Whiteman,Spurs,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,24231,0.0,0,0.0,0,0,0.0,Spurs,True,Newcastle United,,0.55
Alfie Whiteman,Spurs,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,24886,0.0,0,0.0,0,0,0.0,Spurs,False,Nottingham Forest,,-0.55
Alfie Whiteman,Spurs,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,24761,0.0,0,0.0,0,0,0.0,Spurs,True,Everton,,0.53
Alfie Whiteman,Spurs,Everton,,True,0,0,0.0,0,0,0,0,0,,0,23965,0.0,0,0.0,0,0,0.0,Spurs,False,Brighton,,-0.6
Alfie Whiteman,Spurs,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,23418,0.0,0,0.0,0,0,0.0,Spurs,True,Bournemouth,,1.22
Alfie Whiteman,Spurs,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,22955,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester United,,-0.63
Alfie Whiteman,Spurs,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,21860,0.0,0,0.0,0,0,0.0,Spurs,True,Brentford,,0.79
Alfie Whiteman,Spurs,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,21428,0.0,0,0.0,0,0,0.0,Spurs,False,Everton,,-0.24
Alfie Whiteman,Spurs,Everton,,False,0,0,0.0,0,0,0,0,0,,0,21281,0.0,0,0.0,0,0,0.0,Spurs,True,Brighton,,-0.66
Alfie Whiteman,Spurs,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,20963,0.0,0,0.0,0,0,0.0,Spurs,True,Wolverhampton,,0.05
Alfie Whiteman,Spurs,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,20940,0.0,0,0.0,0,0,0.0,Spurs,True,Crystal Palace,,0.88
Alfie Whiteman,Spurs,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,20875,0.0,0,0.0,0,0,0.0,Spurs,False,Aston Villa,,0.29
Alfie Whiteman,Spurs,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,20788,0.0,0,0.0,0,0,0.0,Spurs,False,Fulham,,0.86
Alfie Whiteman,Spurs,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,19895,0.0,0,0.0,0,0,0.0,Spurs,True,Luton,,
Alfie Whiteman,Spurs,Luton,,True,0,0,0.0,0,0,0,0,0,,0,20417,0.0,0,0.0,0,0,0.0,Spurs,False,West Ham,,-0.22
Alfie Whiteman,Spurs,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,20350,0.0,0,0.0,0,0,0.0,Spurs,True,Nottingham Forest,,1.55
Alfie Whiteman,Spurs,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,20319,0.0,0,0.0,0,0,0.0,Spurs,False,Newcastle United,,-0.41
Alfie Whiteman,Spurs,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,20374,0.0,0,0.0,0,0,0.0,Spurs,True,Arsenal,,-0.11
Alfie Whiteman,Spurs,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,20185,0.0,0,0.0,0,0,0.0,Spurs,False,Chelsea,,-0.85
Alfie Whiteman,Spurs,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,20185,0.0,0,0.0,0,0,0.0,Spurs,False,Liverpool,,-1.01
Alfie Whiteman,Spurs,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,20147,0.0,0,0.0,0,0,0.0,Spurs,True,Burnley,,0.39
Alfie Whiteman,Spurs,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,20107,0.0,0,0.0,0,0,0.0,Spurs,True,Manchester City,,-0.96
Alfie Whiteman,Spurs,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,20107,0.0,0,0.0,0,0,0.0,Spurs,False,Sheffield,,-0.61
Alfie Whiteman,Spurs,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,19991,0.0,0,0.0,0,0,,Spurs,False,Leicester City,,-0.22
