name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Steven Benda,Fulham,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Luton,,
Steven Benda,Fulham,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Crystal Palace,-3.04,0.38
Steven Benda,Fulham,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Chelsea,-0.65,-0.25
Steven Benda,Fulham,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Sheffield,,0.68
Steven Benda,Fulham,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Tottenham,1.23,-0.36
Steven Benda,Fulham,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Brighton,-1.45,-0.6
Steven Benda,Fulham,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Manchester United,2.97,0.38
Steven Benda,Fulham,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Aston Villa,1.75,0.29
Steven Benda,Fulham,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Wolverhampton,0.25,0.05
Steven Benda,Fulham,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Liverpool,0.06,-1.01
Steven Benda,Fulham,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Nottingham Forest,-2.94,1.55
Steven Benda,Fulham,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,West Ham,3.48,0.49
Steven Benda,Fulham,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Newcastle United,0.12,-0.41
Steven Benda,Fulham,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Burnley,,0.39
Steven Benda,Fulham,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Bournemouth,3.26,0.19
Steven Benda,Fulham,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Arsenal,3.29,-0.11
Steven Benda,Fulham,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Chelsea,-0.32,-0.85
Steven Benda,Fulham,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Everton,1.34,0.53
Steven Benda,Fulham,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Burnley,,0.0
Steven Benda,Fulham,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Bournemouth,1.23,1.22
Steven Benda,Fulham,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Aston Villa,-3.96,0.64
Steven Benda,Fulham,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Manchester United,,-0.63
Steven Benda,Fulham,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Brighton,-0.52,-0.66
Steven Benda,Fulham,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Wolverhampton,-0.42,-0.52
Steven Benda,Fulham,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Tottenham,,0.69
Steven Benda,Fulham,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Sheffield,,-0.61
Steven Benda,Fulham,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,False,Nottingham Forest,-0.51,-0.55
Steven Benda,Fulham,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Fulham,True,Newcastle United,3.93,0.55
