name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wes Foderingham,West Ham,Aston Villa,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,0.0,West Ham,False,Crystal Palace,0.59,0.2
Wes Foderingham,West Ham,Crystal Palace,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,0.0,West Ham,True,Manchester City,1.25,-1.18
Wes Foderingham,West Ham,Manchester City,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,0.0,West Ham,False,Fulham,1.3,0.53
Wes Foderingham,West Ham,Fulham,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,0.0,West Ham,True,Chelsea,-2.62,0.0
Wes Foderingham,West Ham,Chelsea,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,0.0,West Ham,False,Brentford,3.32,-0.15
Wes Foderingham,West Ham,Brentford,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,0.0,West Ham,True,Ipswich Town,,
Wes Foderingham,West Ham,Ipswich Town,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,0.0,West Ham,False,Tottenham,1.24,-0.3
Wes Foderingham,West Ham,Tottenham,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,0.0,West Ham,True,Manchester United,-1.91,0.39
Wes Foderingham,West Ham,Manchester United,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,133.0,62.03,,,,,,
,West Ham,,,,,,,,,,,,,,,,,,,,,,,West Ham,False,Nottingham Forest,2.77,-0.54
,West Ham,,,,,,,,,,,,,,,,,,,,,,,West Ham,True,Everton,-1.58,0.61
,West Ham,,,,,,,,,,,,,,,,,,,,,,,West Ham,False,Newcastle United,-0.16,-0.44
