name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Tom Heaton,Man Utd,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0.0,0,0,0.0,Man Utd,False,Brighton,,-0.61
Tom Heaton,Man Utd,Brighton,2024-08-24,False,0,0,0.0,0,0,0,0,False,0.36,False,0.0,0.0,0.0,0,0.0,0,0,0.0,Man Utd,True,Liverpool,,0.24
Tom Heaton,Man Utd,Liverpool,2024-09-01,True,0,0,0.0,0,0,0,0,False,0.05,False,0.0,0.0,0.0,0,0.0,0,0,0.0,Man Utd,False,Southampton,,-0.31
Tom Heaton,Man Utd,Southampton,2024-09-14,False,0,0,0.0,0,0,0,0,False,0.1,False,0.0,0.0,0.0,0,0.0,0,0,0.0,Man Utd,False,Crystal Palace,,0.2
Tom Heaton,Man Utd,Crystal Palace,2024-09-21,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0.0,0,0,0.0,Man Utd,True,Tottenham,,0.74
Tom Heaton,Man Utd,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0.0,0,0,0.0,Man Utd,False,Aston Villa,,0.11
Tom Heaton,Man Utd,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0.0,0,0,0.0,Man Utd,True,Brentford,,0.54
Tom Heaton,Man Utd,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0.0,0,0,0.0,Man Utd,False,West Ham,,-0.34
Tom Heaton,Man Utd,West Ham,2024-10-27,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0.0,0,0,,,,,,
