name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nick Pope,Newcastle,Southampton,2024-08-17,True,90.0,0.0,1.77,3.0,0.0,9.0,2.0,1.0,0.0,1.0,9.0,0.0,90.0,1.0,3.0,0.4,43.0,15.92,3.0,Newcastle,False,Bournemouth,1.83,-0.04
Nick Pope,Newcastle,Bournemouth,2024-08-25,False,90.0,1.0,2.23,3.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,90.0,0.5,3.0,0.4,43.0,15.92,4.0,Newcastle,True,Tottenham,-3.04,0.74
Nick Pope,Newcastle,Tottenham,2024-09-01,True,90.0,1.0,1.26,6.0,0.0,4.0,0.0,0.0,0.0,1.0,5.33,0.0,90.0,0.33,4.0,0.4,43.0,15.92,3.0,Newcastle,False,Wolverhampton,0.77,-0.53
Nick Pope,Newcastle,Wolverhampton,2024-09-15,False,90.0,1.0,0.99,4.0,0.0,3.0,0.0,0.0,0.0,1.0,4.75,0.0,90.0,0.25,4.0,0.4,43.0,15.92,3.0,Newcastle,False,Fulham,-1.79,0.53
Nick Pope,Newcastle,Fulham,2024-09-21,False,90.0,3.0,2.29,8.0,0.0,3.0,0.0,0.0,0.0,1.0,4.4,0.0,90.0,0.2,4.8,0.4,43.0,15.92,3.0,Newcastle,True,Manchester City,3.23,-1.18
Nick Pope,Newcastle,Manchester City,2024-09-28,True,90.0,1.0,0.91,5.0,0.0,3.0,0.0,0.0,0.0,1.0,3.2,0.0,90.0,0.17,4.83,0.4,43.0,15.92,6.0,Newcastle,False,Everton,1.08,-0.39
Nick Pope,Newcastle,Everton,2024-10-05,False,90.0,0.0,0.67,2.0,0.0,6.0,0.0,1.0,0.0,1.0,3.8,0.0,90.0,0.29,4.43,0.4,43.0,15.92,3.0,Newcastle,True,Brighton,-2.35,-0.42
Nick Pope,Newcastle,Brighton,2024-10-19,True,90.0,1.0,1.12,4.0,0.0,3.0,0.0,0.0,0.0,1.0,3.6,0.0,90.0,0.25,4.38,0.4,43.0,15.92,2.0,Newcastle,False,Chelsea,0.97,-0.9
Nick Pope,Newcastle,Chelsea,2024-10-27,False,90.0,2.0,1.64,5.0,0.0,2.0,0.0,0.0,0.0,1.0,3.4,0.0,90.0,0.22,4.44,0.4,43.0,15.92,,,,,,
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,Newcastle,True,Arsenal,-0.34,-0.32
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,Newcastle,False,Nottingham Forest,0.98,-0.54
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,Newcastle,True,West Ham,0.92,0.48
