name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Halil Dervişoğlu,Brentford,Leeds United,2022-08-07,False,6,0.0,0.07,0.0,0.0,4,2.0,0.0,1.0,0,0,4.0,0.07,6.0,0.0,0.0,0.05,0.0,0,0.0,Brentford,True,Manchester United,,0.38
Halil Dervişoğlu,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0,0,2.0,0.03,3.0,0.0,0.0,0.05,0.0,0,0.0,Brentford,False,Fulham,,1.37
Halil Dervişoğlu,Brentford,Fulham,,False,0,,,,,0,,,0.0,0,0,1.33,0.02,2.0,0.0,0.0,0.05,0.0,0,0.0,Brentford,True,Everton,,0.34
Halil Dervişoğlu,Brentford,Everton,,True,0,,,,,0,,,0.0,0,0,1.0,0.02,1.5,0.0,0.0,0.05,0.0,0,0.0,Brentford,False,Crystal Palace,,0.13
Halil Dervişoğlu,Brentford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.8,0.01,1.2,0.0,0.0,0.05,0.0,0,0.0,Brentford,True,Leicester City,,0.83
Halil Dervişoğlu,Brentford,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0,0.0,Brentford,True,Arsenal,,0.36
Halil Dervişoğlu,Brentford,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.86,0.0,0.0,0.05,0.0,0,0.0,Brentford,False,Bournemouth,,0.19
Halil Dervişoğlu,Brentford,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.75,0.0,0.0,0.05,0.0,0,0.0,Brentford,False,Newcastle United,,-0.34
Halil Dervişoğlu,Brentford,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.67,0.0,0.0,0.05,0.0,0,0.0,Brentford,True,Brighton,,-0.71
Halil Dervişoğlu,Brentford,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.6,0.0,0.0,0.05,0.0,0,0.0,Brentford,True,Chelsea,,-0.25
