name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Raúl Jiménez,Wolves,Leicester City,,False,0,,,,,0,,,0.0,0,0,28953,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Fulham,,-0.3
Raúl Jiménez,Wolves,Fulham,,True,0,,,,,0,,,0.0,0,0,19953,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,1.0,Wolves,False,Tottenham,,-0.03
Raúl Jiménez,Wolves,Tottenham,2022-08-20,False,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,16733,0.33,0.0,10.33,6.0,4.0,7.1,3.41,0.04,2.0,Wolves,True,Newcastle United,,0.73
Raúl Jiménez,Wolves,Newcastle United,2022-08-28,True,90,0.0,0.17,0.0,0.0,2,2.0,0.0,4.7,0,0,29054,0.75,0.04,30.25,6.0,4.0,7.1,3.41,0.04,2.0,Wolves,False,Bournemouth,,0.19
Raúl Jiménez,Wolves,Bournemouth,2022-08-31,False,90,0.0,0.65,0.0,0.44,2,5.0,2.0,8.8,0,0,67062,1.0,0.16,42.2,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Southampton,,-0.38
Raúl Jiménez,Wolves,Southampton,,True,0,,,,,0,,,0.0,0,0,56257,1.0,0.16,35.17,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Manchester City,,-1.17
Raúl Jiménez,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0,0,31395,1.0,0.16,30.14,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,West Ham,,0.14
Raúl Jiménez,Wolves,West Ham,,False,0,,,,,0,,,0.0,0,0,27168,0.8,0.16,26.38,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,Chelsea,,-0.72
Raúl Jiménez,Wolves,Chelsea,,False,0,,,,,0,,,0.0,0,0,24661,0.4,0.13,23.44,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Nottingham Forest,,
Raúl Jiménez,Wolves,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,23720,0.0,0.0,21.1,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,Crystal Palace,,0.13
Raúl Jiménez,Wolves,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,23182,0.0,0.0,19.18,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Leeds United,,-0.79
Raúl Jiménez,Wolves,Leeds United,,True,0,,,,,0,,,0.0,0,0,22684,0.0,0.0,17.58,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,Brentford,,-0.55
Raúl Jiménez,Wolves,Brentford,,False,0,,,,,0,,,0.0,0,0,22313,0.0,0.0,16.23,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Brighton,,-0.71
Raúl Jiménez,Wolves,Brighton,,True,0,,,,,0,,,0.0,0,0,22146,0.0,0.0,15.07,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Arsenal,,0.36
Raúl Jiménez,Wolves,Arsenal,,True,0,,,,,0,,,0.0,0,0,21737,0.0,0.0,14.07,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,Everton,,-0.63
Raúl Jiménez,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0,33931,0.0,0.0,13.19,6.0,4.0,7.1,3.41,0.04,1.0,Wolves,True,Manchester United,,0.38
Raúl Jiménez,Wolves,Manchester United,2022-12-31,True,9,0.0,0.16,0.0,0.0,1,2.0,0.0,3.8,0,0,30586,0.2,0.03,12.94,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,Aston Villa,,0.59
Raúl Jiménez,Wolves,Aston Villa,,False,0,,,,,0,,,0.0,0,0,29395,0.2,0.03,12.22,6.0,4.0,7.1,3.41,0.04,1.0,Wolves,True,West Ham,,0.63
Raúl Jiménez,Wolves,West Ham,2023-01-14,True,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,30048,0.4,0.03,12.95,6.0,4.0,7.1,3.41,0.04,1.0,Wolves,False,Manchester City,,-1.26
Raúl Jiménez,Wolves,Manchester City,2023-01-22,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1,29810,0.6,0.03,14.55,6.0,4.0,7.1,3.41,0.04,1.0,Wolves,True,Liverpool,,-0.53
Raúl Jiménez,Wolves,Liverpool,2023-02-04,True,30,0.0,0.57,0.0,0.08,1,3.0,1.0,1.9,0,0,29908,0.8,0.15,15.29,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,Southampton,,-1.07
Raúl Jiménez,Wolves,Southampton,,False,0,,,,,0,,,0.0,0,0,31177,0.6,0.11,14.59,6.0,4.0,7.1,3.41,0.04,1.0,Wolves,True,Bournemouth,,1.46
Raúl Jiménez,Wolves,Bournemouth,2023-02-18,True,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,32785,0.8,0.11,14.52,6.0,4.0,7.1,3.41,0.04,5.0,Wolves,False,Fulham,,1.37
Raúl Jiménez,Wolves,Fulham,2023-02-24,False,83,0.0,0.24,1.0,0.07,5,1.0,1.0,4.0,0,1,62144,1.6,0.36,17.38,6.0,4.0,7.1,3.41,0.04,2.0,Wolves,False,Liverpool,,-1.33
Raúl Jiménez,Wolves,Liverpool,2023-03-01,False,78,0.0,0.13,0.0,0.56,2,2.0,1.0,2.9,0,1,62144,1.8,0.39,19.8,6.0,4.0,7.1,3.41,0.04,5.0,Wolves,True,Tottenham,,1.07
Raúl Jiménez,Wolves,Tottenham,2023-03-04,True,62,0.0,0.15,0.0,0.23,5,2.0,2.0,5.3,0,0,44554,2.6,0.3,21.42,6.0,4.0,7.1,3.41,0.04,2.0,Wolves,False,Newcastle United,,-0.34
Raúl Jiménez,Wolves,Newcastle United,2023-03-12,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,3.2,0,1,42129,3.0,0.31,23.96,6.0,4.0,7.1,3.41,0.04,2.0,Wolves,True,Leicester City,,0.83
Raúl Jiménez,Wolves,Leicester City,2023-03-18,True,90,0.0,0.62,0.0,0.12,2,2.0,2.0,9.4,0,1,46274,3.2,0.43,26.32,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,Nottingham Forest,,
Raúl Jiménez,Wolves,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,41546,2.2,0.19,25.41,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Chelsea,,-0.25
Raúl Jiménez,Wolves,Chelsea,,True,0,,,,,0,,,0.0,0,0,39067,1.8,0.16,24.57,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,True,Brentford,,0.69
Raúl Jiménez,Wolves,Brentford,,True,0,,,,,0,,,0.0,0,0,37510,0.8,0.13,23.77,6.0,4.0,7.1,3.41,0.04,0.0,Wolves,False,Leeds United,,-0.8
