name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Julio Enciso,Brighton,Manchester United,,False,0,,,,,0,,,0.0,0,0,35773,0.0,0.0,0.0,0.0,Brighton,True,Newcastle United,,0.73
Julio Enciso,Brighton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,37815,0.0,0.0,0.0,0.0,Brighton,False,West Ham,,0.14
Julio Enciso,Brighton,West Ham,,False,0,,,,,0,,,0.0,0,0,35976,0.0,0.0,0.0,0.0,Brighton,True,Leicester City,,0.83
Julio Enciso,Brighton,Leicester City,,True,0,,,,,0,,,0.0,0,0,34567,0.0,0.0,0.0,0.0,Brighton,False,Fulham,,1.37
Julio Enciso,Brighton,Fulham,,False,0,,,,,0,,,0.0,0,0,32977,0.0,0.0,0.0,0.0,Brighton,True,Leeds United,,-0.79
Julio Enciso,Brighton,Leeds United,,True,0,,,,,0,,,0.0,0,0,30572,0.0,0.0,0.0,0.0,Brighton,False,Liverpool,,-1.33
Julio Enciso,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0,29381,0.0,0.0,0.0,0.0,Brighton,True,Tottenham,,1.07
Julio Enciso,Brighton,Tottenham,,True,0,,,,,0,,,0.0,0,0,29579,0.0,0.0,0.0,0.0,Brighton,False,Brentford,,-0.55
Julio Enciso,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0,29480,0.0,0.0,0.0,0.0,Brighton,True,Nottingham Forest,,
Julio Enciso,Brighton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,28831,0.0,0.0,0.0,0.0,Brighton,False,Manchester City,,-1.26
Julio Enciso,Brighton,Manchester City,,False,0,,,,,0,,,0.0,0,0,28954,0.0,0.0,0.0,3.0,Brighton,True,Chelsea,,-0.25
Julio Enciso,Brighton,Chelsea,2022-10-29,True,25,0.0,0.35,0.0,0.0,3,4.0,0.0,5.7,0,0,29534,0.6,0.07,2.08,0.0,Brighton,False,Wolverhampton,,-0.46
Julio Enciso,Brighton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,34766,0.6,0.07,1.92,1.0,Brighton,True,Aston Villa,,0.55
Julio Enciso,Brighton,Aston Villa,2022-11-13,True,53,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,34946,0.8,0.07,5.57,0.0,Brighton,False,Southampton,,-1.07
Julio Enciso,Brighton,Southampton,,False,0,,,,,0,,,0.0,0,0,35761,0.8,0.07,5.2,1.0,Brighton,True,Arsenal,,0.36
Julio Enciso,Brighton,Arsenal,2022-12-31,True,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,35552,1.0,0.07,5.75,1.0,Brighton,False,Everton,,-0.63
Julio Enciso,Brighton,Everton,2023-01-03,False,19,0.0,0.14,0.0,0.09,1,3.0,1.0,6.0,0,0,35254,0.6,0.03,6.53,0.0,Brighton,True,Liverpool,,-0.53
Julio Enciso,Brighton,Liverpool,,True,0,,,,,0,,,0.0,0,0,34819,0.6,0.03,6.17,0.0,Brighton,False,Leeds United,,-0.8
Julio Enciso,Brighton,Leeds United,,False,0,,,,,0,,,0.0,0,0,34148,0.4,0.03,5.84,1.0,Brighton,True,Bournemouth,,1.46
Julio Enciso,Brighton,Bournemouth,2023-02-04,True,15,0.0,0.04,0.0,0.0,1,1.0,0.0,0.2,0,0,33676,0.6,0.04,6.3,0.0,Brighton,False,Crystal Palace,,0.13
Julio Enciso,Brighton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,33739,0.4,0.04,6.0,0.0,Brighton,True,Fulham,,-0.3
Julio Enciso,Brighton,Fulham,,True,0,,,,,0,,,0.0,0,0,33429,0.2,0.01,5.73,1.0,Brighton,True,West Ham,,0.63
Julio Enciso,Brighton,West Ham,2023-03-04,True,7,0.0,0.12,0.0,0.06,1,2.0,1.0,4.6,0,0,33193,0.4,0.03,5.78,0.0,Brighton,False,Leicester City,,-0.05
Julio Enciso,Brighton,Leicester City,,False,0,,,,,0,,,0.0,0,0,33118,0.4,0.03,5.54,1.0,Brighton,True,Crystal Palace,,0.81
Julio Enciso,Brighton,Crystal Palace,2023-03-15,True,11,0.0,0.05,0.0,0.0,1,1.0,0.0,0.4,0,0,33118,0.4,0.03,5.76,1.0,Brighton,True,Brentford,,0.69
Julio Enciso,Brighton,Brentford,2023-04-01,True,18,0.0,0.02,0.0,0.0,1,1.0,0.0,0.2,0,0,32414,0.6,0.04,6.23,7.0,Brighton,False,Bournemouth,,0.19
Julio Enciso,Brighton,Bournemouth,2023-04-04,False,17,1.0,0.97,0.0,0.0,7,2.0,0.0,7.5,2,0,32414,2.0,0.23,6.63,1.0,Brighton,False,Tottenham,,-0.03
Julio Enciso,Brighton,Tottenham,2023-04-08,False,5,0.0,0.07,0.0,0.0,1,1.0,0.0,0.7,0,0,32658,2.0,0.22,6.57,9.0,Brighton,False,Chelsea,,-0.72
Julio Enciso,Brighton,Chelsea,2023-04-15,False,62,1.0,0.14,0.0,0.26,9,4.0,2.0,11.7,3,0,33004,3.8,0.25,8.48,2.0,Brighton,False,Nottingham Forest,,
Julio Enciso,Brighton,Nottingham Forest,2023-04-26,False,74,0.0,0.58,0.0,0.08,2,2.0,1.0,5.0,0,1,64778,4.0,0.36,10.67,8.0,Brighton,True,Wolverhampton,,-0.48
Julio Enciso,Brighton,Wolverhampton,2023-04-29,True,64,0.0,0.09,2.0,0.57,8,2.0,2.0,9.5,0,1,142870,5.4,0.77,12.39,2.0,Brighton,True,Manchester United,,0.38
Julio Enciso,Brighton,Manchester United,2023-05-04,True,90,0.0,0.19,0.0,0.14,2,5.0,2.0,4.5,0,1,142870,4.4,0.61,14.81,1.0,Brighton,True,Everton,,0.34
Julio Enciso,Brighton,Everton,2023-05-08,True,45,0.0,0.0,0.0,0.09,1,0.0,1.0,2.1,0,0,169892,4.4,0.6,15.73,6.0,Brighton,False,Arsenal,,-0.0
Julio Enciso,Brighton,Arsenal,2023-05-14,False,81,1.0,1.11,0.0,0.03,6,3.0,1.0,11.2,0,1,185232,3.8,0.79,17.65,1.0,Brighton,False,Newcastle United,,-0.34
Julio Enciso,Brighton,Newcastle United,2023-05-18,False,34,0.0,0.15,0.0,0.0,1,2.0,0.0,0.9,0,0,185232,3.6,0.71,18.11,1.0,Brighton,True,Southampton,,-0.38
Julio Enciso,Brighton,Southampton,2023-05-21,True,45,0.0,0.09,0.0,0.07,1,2.0,1.0,3.0,0,1,289343,2.2,0.31,18.86,7.0,Brighton,True,Manchester City,,-1.17
Julio Enciso,Brighton,Manchester City,2023-05-24,True,51,1.0,0.04,0.0,0.0,7,2.0,0.0,5.0,2,1,289343,3.2,0.28,19.73,2.0,Brighton,False,Aston Villa,,0.59
Julio Enciso,Brighton,Aston Villa,2023-05-28,False,64,0.0,0.07,0.0,0.39,2,1.0,1.0,0.0,0,1,277073,3.4,0.29,20.89,,Fulham,False,Everton,,-0.63
