name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Patson Daka,Leicester,Brentford,2022-08-07,True,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1.0,0.0,17.0,5.0,3.0,5.09,1.82,0.06,1.0,Leicester,False,Arsenal,,-0.0
Patson Daka,Leicester,Arsenal,2022-08-13,False,27,0.0,0.08,0.0,0.0,1,1.0,0.0,3.2,0,0,1.0,0.04,22.0,5.0,3.0,5.09,1.82,0.06,0.0,Leicester,True,Southampton,,-0.38
Patson Daka,Leicester,Southampton,2022-08-20,True,25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.67,0.03,23.0,5.0,3.0,5.09,1.82,0.06,0.0,Leicester,False,Chelsea,,-0.72
Patson Daka,Leicester,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.5,0.02,17.25,5.0,3.0,5.09,1.82,0.06,1.0,Leicester,True,Manchester United,,0.38
Patson Daka,Leicester,Manchester United,2022-09-01,True,3,0.0,0.0,0.0,0.05,1,0.0,1.0,1.3,0,0,0.6,0.02,14.4,5.0,3.0,5.09,1.82,0.06,11.0,Leicester,False,Brighton,,-0.39
Patson Daka,Leicester,Brighton,2022-09-04,False,90,1.0,0.38,1.0,0.51,11,3.0,1.0,10.3,2,0,2.6,0.29,27.0,5.0,3.0,5.09,1.82,0.06,1.0,Leicester,False,Tottenham,,-0.03
Patson Daka,Leicester,Tottenham,2022-09-17,False,73,0.0,0.08,0.0,0.26,1,3.0,2.0,6.8,0,0,2.6,0.29,33.57,5.0,3.0,5.09,1.82,0.06,5.0,Leicester,True,Nottingham Forest,,
Patson Daka,Leicester,Nottingham Forest,2022-10-03,True,28,1.0,0.15,0.0,0.0,5,1.0,0.0,5.4,0,0,3.6,0.32,32.88,5.0,3.0,5.09,1.82,0.06,6.0,Leicester,False,Bournemouth,,0.19
Patson Daka,Leicester,Bournemouth,2022-10-08,False,66,1.0,0.76,0.0,0.0,6,2.0,0.0,9.1,0,0,4.8,0.47,36.56,5.0,3.0,5.09,1.82,0.06,2.0,Leicester,True,Crystal Palace,,0.81
Patson Daka,Leicester,Crystal Palace,2022-10-15,True,64,0.0,0.04,0.0,0.38,2,1.0,1.0,5.2,0,0,5.0,0.48,39.3,5.0,3.0,5.09,1.82,0.06,1.0,Leicester,True,Leicester City,,0.83
