name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
João Félix Sequeira,Chelsea,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,-2.0,Chelsea,False,Fulham,,1.37
João Félix Sequeira,Chelsea,Fulham,2023-01-12,False,57,0.0,0.46,0.0,0.43,-2,6.0,1.0,0.0,0,1,0,-1.0,0.23,28.5,0.0,Chelsea,True,Crystal Palace,,0.81
João Félix Sequeira,Chelsea,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,21260,-0.67,0.15,19.0,0.0,Chelsea,False,Liverpool,,-1.33
João Félix Sequeira,Chelsea,Liverpool,,False,0,,,,,0,,,0.0,0,0,17325,-0.5,0.11,14.25,0.0,Chelsea,True,Fulham,,-0.3
João Félix Sequeira,Chelsea,Fulham,,True,0,,,,,0,,,0.0,0,0,23285,-0.4,0.09,11.4,9.0,Chelsea,False,West Ham,,0.14
João Félix Sequeira,Chelsea,West Ham,2023-02-11,False,90,1.0,0.51,0.0,0.09,9,3.0,2.0,11.9,3,1,82916,1.4,0.19,24.5,2.0,Chelsea,True,Southampton,,-0.38
João Félix Sequeira,Chelsea,Southampton,2023-02-18,True,90,0.0,0.45,0.0,0.0,2,3.0,0.0,3.3,0,1,447176,2.2,0.19,33.86,2.0,Chelsea,False,Tottenham,,-0.03
João Félix Sequeira,Chelsea,Tottenham,2023-02-26,False,82,0.0,0.09,0.0,0.0,2,3.0,0.0,3.2,0,1,422800,2.6,0.21,39.88,2.0,Chelsea,True,Leicester City,,0.83
João Félix Sequeira,Chelsea,Leicester City,2023-03-04,True,67,0.0,0.13,0.0,0.05,2,2.0,1.0,2.9,0,1,419090,3.0,0.24,42.89,1.0,Chelsea,False,Leeds United,,-0.8
João Félix Sequeira,Chelsea,Leeds United,2023-03-11,False,45,0.0,0.37,0.0,0.0,1,2.0,0.0,0.6,0,1,341240,3.2,0.31,43.1,8.0,Chelsea,True,Everton,,0.34
João Félix Sequeira,Chelsea,Everton,2023-03-18,True,85,1.0,0.25,0.0,0.0,8,4.0,0.0,9.7,2,1,385536,3.0,0.26,46.91,2.0,Chelsea,True,Aston Villa,,0.55
João Félix Sequeira,Chelsea,Aston Villa,2023-04-01,True,90,0.0,0.3,0.0,0.06,2,5.0,1.0,8.6,0,1,481680,3.0,0.23,50.5,2.0,Chelsea,True,Liverpool,,-0.53
João Félix Sequeira,Chelsea,Liverpool,2023-04-04,True,84,0.0,0.29,0.0,0.0,2,4.0,0.0,2.4,0,1,481680,3.0,0.27,53.08,2.0,Chelsea,False,Wolverhampton,,-0.46
João Félix Sequeira,Chelsea,Wolverhampton,2023-04-08,False,67,0.0,0.21,0.0,0.03,2,4.0,1.0,5.0,0,1,375371,3.0,0.28,54.07,1.0,Chelsea,True,Brighton,,-0.71
João Félix Sequeira,Chelsea,Brighton,2023-04-15,True,33,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,293249,3.0,0.21,52.67,1.0,Chelsea,True,Brentford,,0.69
João Félix Sequeira,Chelsea,Brentford,2023-04-26,True,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,197933,1.6,0.16,50.06,0.0,Chelsea,False,Arsenal,,-0.0
João Félix Sequeira,Chelsea,Arsenal,,False,0,,,,,0,,,0.0,0,0,175215,1.2,0.1,47.12,7.0,Chelsea,False,Bournemouth,,0.19
João Félix Sequeira,Chelsea,Bournemouth,2023-05-06,False,6,1.0,0.12,0.0,0.0,7,1.0,0.0,5.1,2,0,160826,2.2,0.07,44.83,1.0,Chelsea,True,Nottingham Forest,,
João Félix Sequeira,Chelsea,Nottingham Forest,2023-05-13,True,72,0.0,0.34,0.0,0.0,1,3.0,0.0,3.3,0,1,171335,2.0,0.09,46.26,0.0,Chelsea,False,Manchester City,,-1.26
João Félix Sequeira,Chelsea,Manchester City,,False,0,,,,,0,,,0.0,0,0,204331,1.8,0.09,43.95,5.0,Chelsea,False,Manchester United,,-0.1
João Félix Sequeira,Chelsea,Manchester United,2023-05-25,False,26,1.0,0.09,0.0,0.0,5,1.0,0.0,5.3,0,0,204331,2.6,0.11,43.1,1.0,Chelsea,True,Newcastle United,,0.73
João Félix Sequeira,Chelsea,Newcastle United,2023-05-28,True,31,0.0,0.67,0.0,0.0,1,5.0,0.0,0.0,0,0,190315,2.8,0.25,42.55,,Spurs,False,Brentford,,-0.55
