name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jean-Philippe Mateta,Crystal Palace,Arsenal,2022-08-05,True,32,0.0,0.06,0.0,0.09,1,1.0,1.0,2.0,0,0,0.62,1.0,0.06,32.0,5.0,1.0,5.85,0.72,0.05,0.0,Crystal Palace,False,Liverpool,,-1.33
Jean-Philippe Mateta,Crystal Palace,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.58,0.5,0.03,16.0,5.0,1.0,5.85,0.72,0.05,5.0,Crystal Palace,True,Aston Villa,,0.55
Jean-Philippe Mateta,Crystal Palace,Aston Villa,2022-08-20,True,20,1.0,0.5,0.0,0.0,5,2.0,0.0,4.8,0,0,0.52,2.0,0.19,17.33,5.0,1.0,5.85,0.72,0.05,0.0,Crystal Palace,False,Manchester City,,-1.26
Jean-Philippe Mateta,Crystal Palace,Manchester City,2022-08-27,False,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0,0.61,1.5,0.14,17.0,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,True,Brentford,,0.69
Jean-Philippe Mateta,Crystal Palace,Brentford,2022-08-30,True,53,0.0,0.13,0.0,0.1,1,2.0,2.0,5.3,0,0,0.56,1.4,0.14,24.2,5.0,1.0,5.85,0.72,0.05,2.0,Crystal Palace,False,Newcastle United,,-0.34
Jean-Philippe Mateta,Crystal Palace,Newcastle United,2022-09-03,False,62,0.0,0.28,0.0,0.07,2,4.0,1.0,7.9,0,0,0.49,1.6,0.18,30.5,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,True,Chelsea,,-0.25
Jean-Philippe Mateta,Crystal Palace,Chelsea,2022-10-01,True,6,0.0,0.06,0.0,0.0,1,1.0,0.0,0.5,0,0,0.42,1.8,0.19,27.0,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,True,Leicester City,,0.83
Jean-Philippe Mateta,Crystal Palace,Leicester City,2022-10-09,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.41,1.0,0.09,24.12,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,False,Leeds United,,-0.8
Jean-Philippe Mateta,Crystal Palace,Leeds United,2022-10-15,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.4,1.2,0.09,22.89,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,True,Wolverhampton,,-0.48
Jean-Philippe Mateta,Crystal Palace,Wolverhampton,2022-10-18,True,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.41,1.2,0.07,21.5,5.0,1.0,5.85,0.72,0.05,0.0,Crystal Palace,False,Everton,,-0.63
Jean-Philippe Mateta,Crystal Palace,Everton,2022-10-22,False,28,0.0,0.07,0.0,0.0,0,1.0,0.0,0.4,0,0,0.4,0.8,0.03,22.09,5.0,1.0,5.85,0.72,0.05,0.0,Crystal Palace,True,Southampton,,-0.38
Jean-Philippe Mateta,Crystal Palace,Southampton,,True,0,,,,,0,,,0.0,0,0,0.39,0.6,0.01,20.25,5.0,1.0,5.85,0.72,0.05,0.0,Crystal Palace,False,West Ham,,0.14
Jean-Philippe Mateta,Crystal Palace,West Ham,,False,0,,,,,0,,,0.0,0,0,0.4,0.4,0.01,18.69,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,False,Nottingham Forest,,
Jean-Philippe Mateta,Crystal Palace,Nottingham Forest,2022-11-12,False,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.43,0.4,0.01,19.57,5.0,1.0,5.85,0.72,0.05,0.0,Crystal Palace,True,Fulham,,-0.3
Jean-Philippe Mateta,Crystal Palace,Fulham,,True,0,,,,,0,,,0.0,0,0,0.45,0.2,0.01,18.27,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,False,Bournemouth,,0.19
Jean-Philippe Mateta,Crystal Palace,Bournemouth,2022-12-31,False,16,0.0,0.08,0.0,0.15,1,1.0,1.0,1.8,0,0,0.43,0.4,0.02,18.12,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,True,Tottenham,,1.07
Jean-Philippe Mateta,Crystal Palace,Tottenham,2023-01-04,True,29,0.0,0.05,0.0,0.0,1,1.0,0.0,0.6,0,0,0.42,0.6,0.03,18.76,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,False,Chelsea,,-0.72
Jean-Philippe Mateta,Crystal Palace,Chelsea,2023-01-15,False,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.4,0.8,0.03,18.89,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,True,Manchester United,,0.38
Jean-Philippe Mateta,Crystal Palace,Manchester United,2023-01-18,True,55,0.0,0.03,0.0,0.0,1,1.0,0.0,2.5,0,1,0.4,0.8,0.03,20.79,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,True,Newcastle United,,0.73
Jean-Philippe Mateta,Crystal Palace,Newcastle United,2023-01-21,True,25,0.0,0.08,0.0,0.0,1,1.0,0.0,2.4,0,0,0.39,1.0,0.05,21.0,5.0,1.0,5.85,0.72,0.05,1.0,Crystal Palace,False,Manchester United,,-0.1
Jean-Philippe Mateta,Crystal Palace,Manchester United,2023-02-04,False,7,0.0,0.05,0.0,0.0,1,1.0,0.0,0.7,0,0,0.37,1.0,0.04,20.33,5.0,1.0,5.85,0.72,0.05,2.0,Crystal Palace,True,Brighton,,-0.71
