name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Craig Dawson,West Ham,Newcastle United,2021-08-15,False,90,0.0,0.04,0.0,0.0,1,1.0,0.0,4.4,0,0,2,1.0,0.04,90.0,0.0,2.0,West Ham,True,Leeds United,,
Craig Dawson,West Ham,Leeds United,2021-08-23,True,90,0.0,0.18,0.0,0.05,2,4.0,1.0,4.1,0,0,1,1.5,0.11,90.0,0.0,1.0,West Ham,True,Crystal Palace,,
Craig Dawson,West Ham,Crystal Palace,2021-08-28,True,90,0.0,0.13,0.0,0.0,1,1.0,0.0,6.3,0,0,2,1.33,0.12,90.0,0.0,6.0,West Ham,False,Southampton,,
Craig Dawson,West Ham,Southampton,2021-09-11,False,90,0.0,0.05,0.0,0.0,6,1.0,0.0,4.8,0,1,0,2.5,0.1,90.0,0.25,0.0,West Ham,True,Manchester United,,
Craig Dawson,West Ham,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,2.0,0.08,72.0,0.25,1.0,West Ham,False,Leicester City,,
Craig Dawson,West Ham,Leicester City,2021-09-25,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,2.0,0.07,60.17,0.2,0.0,West Ham,True,Brentford,,
Craig Dawson,West Ham,Brentford,,True,0,,,,,0,,,0.0,0,0,0,1.6,0.04,51.57,0.2,1.0,West Ham,False,Everton,,
Craig Dawson,West Ham,Everton,2021-10-17,False,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,1.6,0.01,46.5,0.17,1.0,West Ham,True,Tottenham,,
Craig Dawson,West Ham,Tottenham,2021-10-24,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.6,0.0,41.44,0.14,0.0,West Ham,False,Aston Villa,,
Craig Dawson,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.6,0.0,37.3,0.14,1.0,West Ham,True,Liverpool,,
Craig Dawson,West Ham,Liverpool,2021-11-07,True,68,0.0,0.15,0.0,0.0,1,2.0,0.0,5.5,0,0,2,0.6,0.03,40.09,0.12,2.0,West Ham,False,Wolverhampton,,
Craig Dawson,West Ham,Wolverhampton,2021-11-20,False,90,0.0,0.1,0.0,0.0,2,1.0,0.0,1.9,0,0,1,1.0,0.05,44.25,0.11,1.0,West Ham,False,Manchester City,,
Craig Dawson,West Ham,Manchester City,2021-11-28,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.9,0,0,2,1.0,0.05,47.77,0.1,2.0,West Ham,True,Brighton,,
Craig Dawson,West Ham,Brighton,2021-12-01,True,90,0.0,0.0,0.0,0.01,2,0.0,1.0,1.1,0,0,1,1.2,0.05,50.79,0.09,1.0,West Ham,True,Chelsea,,
Craig Dawson,West Ham,Chelsea,2021-12-04,True,90,0.0,0.12,0.0,0.0,1,1.0,0.0,4.7,0,0,2,1.4,0.07,53.4,0.08,5.0,West Ham,False,Burnley,,
Craig Dawson,West Ham,Burnley,2021-12-12,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,1.5,0,1,0,2.2,0.04,55.69,0.15,1.0,West Ham,False,Arsenal,,
