name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Christoph Zimmermann,Norwich,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,7768,0.0,0.0,0.0,0.0,0.0,Norwich,False,Manchester City,,
Christoph Zimmermann,Norwich,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,7704,0.0,0.0,0.0,0.0,0.0,Norwich,True,Leeds United,,
Christoph Zimmermann,Norwich,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,6708,0.0,0.0,0.0,0.0,0.0,Norwich,False,Arsenal,,
Christoph Zimmermann,Norwich,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,6258,0.0,0.0,0.0,0.0,0.0,Norwich,True,Watford,,
Christoph Zimmermann,Norwich,Watford,,True,0,,,,,0,,,0.0,0,0,0,5234,0.0,0.0,0.0,0.0,0.0,Norwich,False,Everton,,
Christoph Zimmermann,Norwich,Everton,,False,0,,,,,0,,,0.0,0,0,0,4777,0.0,0.0,0.0,0.0,0.0,Norwich,False,Burnley,,
Christoph Zimmermann,Norwich,Burnley,,False,0,,,,,0,,,0.0,0,0,0,4453,0.0,0.0,0.0,0.0,0.0,Norwich,True,Brighton,,
Christoph Zimmermann,Norwich,Brighton,,True,0,,,,,0,,,0.0,0,0,0,4181,0.0,0.0,0.0,0.0,0.0,Norwich,False,Chelsea,,
Christoph Zimmermann,Norwich,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,4202,0.0,0.0,0.0,0.0,0.0,Norwich,True,Leicester City,,
Christoph Zimmermann,Norwich,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,3953,0.0,0.0,0.0,0.0,0.0,Norwich,False,Brentford,,
Christoph Zimmermann,Norwich,Brentford,,False,0,,,,,0,,,0.0,0,0,0,3819,0.0,0.0,0.0,0.0,0.0,Norwich,True,Southampton,,
Christoph Zimmermann,Norwich,Southampton,,True,0,,,,,0,,,0.0,0,0,0,3719,0.0,0.0,0.0,0.0,0.0,Norwich,True,Wolverhampton,,
Christoph Zimmermann,Norwich,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,3816,0.0,0.0,0.0,0.0,0.0,Norwich,False,Newcastle United,,
Christoph Zimmermann,Norwich,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,3802,0.0,0.0,0.0,0.0,0.0,Norwich,False,Tottenham,,
Christoph Zimmermann,Norwich,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,3690,0.0,0.0,0.0,0.0,0.0,Norwich,True,Manchester United,,
Christoph Zimmermann,Norwich,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,3702,0.0,0.0,0.0,0.0,0.0,Norwich,True,Aston Villa,,
Christoph Zimmermann,Norwich,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,3571,0.0,0.0,0.0,0.0,0.0,Norwich,True,Arsenal,,
Christoph Zimmermann,Norwich,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,3573,0.0,0.0,0.0,0.0,0.0,Norwich,False,Crystal Palace,,
Christoph Zimmermann,Norwich,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,3507,0.0,0.0,0.0,0.0,0.0,Norwich,False,West Ham,,
Christoph Zimmermann,Norwich,West Ham,,False,0,,,,,0,,,0.0,0,0,0,3472,0.0,0.0,0.0,0.0,0.0,Norwich,True,Everton,,
Christoph Zimmermann,Norwich,Everton,,True,0,,,,,0,,,0.0,0,0,0,3516,0.0,0.0,0.0,0.0,0.0,Norwich,False,Watford,,
Christoph Zimmermann,Norwich,Watford,,False,0,,,,,0,,,0.0,0,0,0,3541,0.0,0.0,0.0,0.0,0.0,Norwich,True,Crystal Palace,,
Christoph Zimmermann,Norwich,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,3434,0.0,0.0,0.0,0.0,0.0,Norwich,True,Manchester City,,
Christoph Zimmermann,Norwich,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,3452,0.0,0.0,0.0,0.0,0.0,Norwich,False,Liverpool,,
Christoph Zimmermann,Norwich,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,3514,0.0,0.0,0.0,0.0,0.0,Norwich,False,Southampton,,
Christoph Zimmermann,Norwich,Southampton,,False,0,,,,,0,,,0.0,0,0,0,3571,0.0,0.0,0.0,0.0,0.0,Norwich,True,Brentford,,
Christoph Zimmermann,Norwich,Brentford,,True,0,,,,,0,,,0.0,0,0,0,3545,0.0,0.0,0.0,0.0,0.0,Norwich,True,Chelsea,,
Christoph Zimmermann,Norwich,Chelsea,2022-03-10,True,45,0.0,0.03,0.0,0.0,0,1.0,0.0,1.5,0,0,2,3545,0.0,0.01,1.61,0.0,0.0,Norwich,False,Leicester City,,
Christoph Zimmermann,Norwich,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,3596,0.0,0.01,1.55,0.0,0.0,Norwich,False,Brighton,,
Christoph Zimmermann,Norwich,Brighton,,False,0,,,,,0,,,0.0,0,0,0,3607,0.0,0.01,1.5,0.0,0.0,Norwich,True,Burnley,,
Christoph Zimmermann,Norwich,Burnley,,True,0,,,,,0,,,0.0,0,0,0,3603,0.0,0.01,1.45,0.0,0.0,Norwich,False,Manchester United,,
Christoph Zimmermann,Norwich,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,3652,0.0,0.01,1.41,0.0,0.0,Norwich,True,Newcastle United,,
Christoph Zimmermann,Norwich,Newcastle United,2022-04-23,True,57,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3,0,0,3,3659,0.0,0.0,3.09,0.0,0.0,Norwich,False,Aston Villa,,
Christoph Zimmermann,Norwich,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,3647,0.0,0.0,3.0,0.0,0.0,Norwich,True,West Ham,,
Christoph Zimmermann,Norwich,West Ham,,True,0,,,,,0,,,0.0,0,0,0,3594,0.0,0.0,2.91,0.0,0.0,Norwich,False,Leeds United,,
Christoph Zimmermann,Norwich,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,3594,0.0,0.0,2.83,0.0,0.0,Norwich,False,Wolverhampton,,
Christoph Zimmermann,Norwich,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,3619,0.0,0.0,2.76,0.0,0.0,Norwich,True,Tottenham,,
Christoph Zimmermann,Norwich,Tottenham,2022-05-22,True,54,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,3,3701,0.0,0.0,4.11,0.0,,Brentford,False,Leeds United,,
