name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Pablo Marí,Arsenal,Brentford,2021-08-13,False,90,0.0,0.03,0.0,0.0,1,1.0,0.0,2.5,0,0,2,0.09,1.0,0.03,90.0,0.0,0.0,Arsenal,True,Chelsea,,
Pablo Marí,Arsenal,Chelsea,2021-08-22,True,90,0.0,0.0,0.0,0.43,0,0.0,1.0,5.4,0,0,2,0.12,0.5,0.02,90.0,0.0,0.0,Arsenal,False,Manchester City,,
Pablo Marí,Arsenal,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.12,0.33,0.01,60.0,0.0,0.0,Arsenal,True,Norwich,,
Pablo Marí,Arsenal,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.12,0.25,0.01,45.0,0.0,0.0,Arsenal,False,Burnley,,
Pablo Marí,Arsenal,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.11,0.2,0.01,36.0,0.0,0.0,Arsenal,True,Tottenham,,
Pablo Marí,Arsenal,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.1,0.0,0.0,30.0,0.0,0.0,Arsenal,False,Brighton,,
Pablo Marí,Arsenal,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.09,0.0,0.0,25.71,0.0,0.0,Arsenal,True,Crystal Palace,,
Pablo Marí,Arsenal,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.09,0.0,0.0,22.5,0.0,0.0,Arsenal,True,Aston Villa,,
Pablo Marí,Arsenal,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.09,0.0,0.0,20.0,0.0,0.0,Arsenal,False,Leeds United,,
Pablo Marí,Arsenal,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.09,0.0,0.0,18.0,0.0,0.0,Arsenal,True,Watford,,
Pablo Marí,Arsenal,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,16.36,0.0,0.0,Arsenal,False,Liverpool,,
Pablo Marí,Arsenal,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,15.0,0.0,0.0,Arsenal,True,Newcastle United,,
Pablo Marí,Arsenal,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,13.85,0.0,0.0,Arsenal,False,Manchester United,,
Pablo Marí,Arsenal,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,12.86,0.0,0.0,Arsenal,False,Everton,,
Pablo Marí,Arsenal,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,12.0,0.0,0.0,Arsenal,True,Southampton,,
Pablo Marí,Arsenal,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,11.25,0.0,0.0,Arsenal,True,West Ham,,
Pablo Marí,Arsenal,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,10.59,0.0,0.0,Arsenal,False,Leicester City,,
Pablo Marí,Arsenal,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,10.0,0.0,0.0,Arsenal,False,Norwich,,
Pablo Marí,Arsenal,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,9.47,0.0,0.0,Arsenal,True,Manchester City,,
Pablo Marí,Arsenal,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,9.0,0.0,0.0,Arsenal,True,Burnley,,
Pablo Marí,Arsenal,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,8.57,0.0,0.0,Arsenal,False,Wolverhampton,,
Pablo Marí,Arsenal,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,8.18,0.0,0.0,Arsenal,True,Brentford,,
Pablo Marí,Arsenal,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,7.83,0.0,0.0,Arsenal,True,Wolverhampton,,
Pablo Marí,Arsenal,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.08,0.0,0.0,7.5,0.0,0.0,Arsenal,False,Watford,,
Pablo Marí,Arsenal,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.0,7.2,0.0,0.0,Arsenal,True,Leeds United,,
Pablo Marí,Arsenal,Leeds United,2022-03-13,True,0,0.0,0.03,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0.07,0.0,0.01,6.92,0.0,0.0,Arsenal,True,Liverpool,,
Pablo Marí,Arsenal,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.01,6.67,0.0,0.0,Arsenal,False,Aston Villa,,
Pablo Marí,Arsenal,Aston Villa,2022-03-19,False,0,0.0,0.02,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.07,0.0,0.01,6.43,0.0,0.0,Arsenal,False,Crystal Palace,,
Pablo Marí,Arsenal,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.01,6.21,0.0,0.0,Arsenal,True,Brighton,,
Pablo Marí,Arsenal,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.01,6.0,0.0,0.0,Arsenal,False,Southampton,,
Pablo Marí,Arsenal,Southampton,2022-04-16,False,0,0.0,0.0,0.0,0.14,0,0.0,1.0,0.0,0,0,0,0.07,0.0,0.0,5.81,0.0,0.0,Arsenal,False,Chelsea,,
Pablo Marí,Arsenal,Chelsea,2022-04-20,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.07,0.0,0.0,5.62,0.0,0.0,Arsenal,True,Manchester United,,
Pablo Marí,Arsenal,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.0,5.45,0.0,0.0,Arsenal,False,West Ham,,
Pablo Marí,Arsenal,West Ham,2022-05-01,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.07,0.0,0.0,5.29,0.0,0.0,Arsenal,True,Leicester City,,
Pablo Marí,Arsenal,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.0,5.14,0.0,0.0,Arsenal,False,Tottenham,,
Pablo Marí,Arsenal,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.0,5.0,0.0,0.0,Arsenal,False,Newcastle United,,
Pablo Marí,Arsenal,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.0,4.86,0.0,0.0,Arsenal,True,Everton,,
Pablo Marí,Arsenal,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.07,0.0,0.0,4.74,0.0,,Man Utd,True,Brighton,,
