name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Reece Welch,Everton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,Everton,True,Tottenham,,
Reece Welch,Everton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,239,0.0,0.0,0.0,0,0.0,Everton,False,Manchester City,,
Reece Welch,Everton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,640,0.0,0.0,0.0,0,0.0,Everton,False,Brentford,,
Reece Welch,Everton,Brentford,2021-11-28,False,0,0.0,0.13,0.0,0.03,0,3.0,1.0,0.0,0,0,0,828,0.0,0.03,0.0,0,0.0,Everton,True,Liverpool,,
Reece Welch,Everton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,958,0.0,0.03,0.0,0,0.0,Everton,True,Arsenal,,
Reece Welch,Everton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,1098,0.0,0.03,0.0,0,0.0,Everton,False,Crystal Palace,,
Reece Welch,Everton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,1331,0.0,0.03,0.0,0,0.0,Everton,False,Chelsea,,
Reece Welch,Everton,Chelsea,2021-12-16,False,0,0.0,0.42,1.0,0.97,0,3.0,6.0,0.0,0,0,0,1485,0.0,0.31,0.0,0,0.0,Everton,True,Brighton,,
Reece Welch,Everton,Brighton,,True,0,,,,,0,,,0.0,0,0,0,1999,0.0,0.28,0.0,0,0.0,Everton,False,Norwich,,
Reece Welch,Everton,Norwich,,False,0,,,,,0,,,0.0,0,0,0,2212,0.0,0.28,0.0,0,0.0,Everton,True,Aston Villa,,
Reece Welch,Everton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,2202,0.0,0.28,0.0,0,0.0,Everton,False,Newcastle United,,
Reece Welch,Everton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,2383,0.0,0.28,0.0,0,0.0,Everton,True,Leicester City,,
Reece Welch,Everton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,2409,0.0,0.0,0.0,0,0.0,Everton,False,Southampton,,
Reece Welch,Everton,Southampton,,False,0,,,,,0,,,0.0,0,0,0,2482,0.0,0.0,0.0,0,0.0,Everton,True,Manchester City,,
Reece Welch,Everton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,2594,0.0,0.0,0.0,0,0.0,Everton,False,Tottenham,,
Reece Welch,Everton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,2596,0.0,0.0,0.0,0,0.0,Everton,True,Wolverhampton,,
Reece Welch,Everton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,2715,0.0,0.0,0.0,0,0.0,Everton,True,Newcastle United,,
Reece Welch,Everton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,2715,0.0,0.0,0.0,0,0.0,Everton,False,West Ham,,
Reece Welch,Everton,West Ham,,False,0,,,,,0,,,0.0,0,0,0,2806,0.0,0.0,0.0,0,0.0,Everton,False,Burnley,,
Reece Welch,Everton,Burnley,,False,0,,,,,0,,,0.0,0,0,0,2806,0.0,0.0,0.0,0,0.0,Everton,True,Manchester United,,
Reece Welch,Everton,Manchester United,2022-04-09,True,0,0.0,0.02,0.0,0.0,0,1.0,0.0,0.0,0,0,0,2893,0.0,0.0,0.0,0,0.0,Everton,True,Leeds United,,
Reece Welch,Everton,Leeds United,2022-04-20,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2918,0.0,0.0,0.0,0,0.0,Everton,False,Liverpool,,
Reece Welch,Everton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,2966,0.0,0.0,0.0,0,0.0,Everton,True,Chelsea,,
Reece Welch,Everton,Chelsea,2022-05-01,True,0,0.0,0.07,0.0,0.01,0,3.0,1.0,0.0,0,0,0,3024,0.0,0.02,0.0,0,0.0,Everton,False,Leeds United,,
Reece Welch,Everton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,3097,0.0,0.02,0.0,0,0.0,Everton,False,Watford,,
Reece Welch,Everton,Watford,2022-05-11,False,0,0.0,0.0,1.0,0.44,0,0.0,5.0,0.0,0,0,0,3097,0.0,0.21,0.0,0,0.0,Everton,True,Brentford,,
Reece Welch,Everton,Brentford,,True,0,,,,,0,,,0.0,0,0,0,3172,0.0,0.21,0.0,0,0.0,Everton,True,Crystal Palace,,
Reece Welch,Everton,Crystal Palace,2022-05-19,True,0,0.0,0.17,1.0,0.37,0,4.0,3.0,0.0,0,0,0,3172,0.0,0.45,0.0,0,0.0,Everton,False,Arsenal,,
Reece Welch,Everton,Arsenal,2022-05-22,False,0,0.0,0.0,1.0,0.67,0,0.0,3.0,0.0,0,0,0,3255,0.0,0.63,0.0,0,0.0,Everton,False,Leicester City,,
