name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marc Guéhi,Crystal Palace,Chelsea,2021-08-14,False,90,0.0,0.0,0.0,0.12,1,0.0,1.0,2.8,0,0,3,1.0,0.0,90.0,0.0,6.0,Crystal Palace,True,Brentford,,
Marc Guéhi,Crystal Palace,Brentford,2021-08-21,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.7,0,1,0,3.5,0.0,90.0,0.5,1.0,Crystal Palace,False,West Ham,,
Marc Guéhi,Crystal Palace,West Ham,2021-08-28,False,90,0.0,0.81,0.0,0.0,1,2.0,0.0,4.8,0,0,2,2.67,0.27,90.0,0.33,6.0,Crystal Palace,True,Tottenham,,
Marc Guéhi,Crystal Palace,Tottenham,2021-09-11,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.4,0,1,0,3.5,0.2,90.0,0.5,1.0,Crystal Palace,False,Liverpool,,
Marc Guéhi,Crystal Palace,Liverpool,2021-09-18,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.9,0,0,3,3.0,0.16,90.0,0.4,2.0,Crystal Palace,True,Brighton,,
Marc Guéhi,Crystal Palace,Brighton,2021-09-27,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1,3.2,0.16,90.0,0.33,1.0,Crystal Palace,True,Leeds United,,
Marc Guéhi,Crystal Palace,Leeds United,2021-10-03,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,2,2.2,0.16,90.0,0.29,1.0,Crystal Palace,False,Arsenal,,
Marc Guéhi,Crystal Palace,Arsenal,2021-10-18,False,90,0.0,0.01,0.0,0.0,1,1.0,0.0,1.8,0,0,2,2.2,0.0,90.0,0.25,2.0,Crystal Palace,True,Newcastle United,,
Marc Guéhi,Crystal Palace,Newcastle United,2021-10-23,True,90,0.0,0.03,0.0,0.0,2,1.0,0.0,4.8,0,0,1,1.4,0.01,90.0,0.22,6.0,Crystal Palace,False,Manchester City,,
Marc Guéhi,Crystal Palace,Manchester City,2021-10-30,False,90,0.0,0.06,0.0,0.0,6,1.0,0.0,2.0,0,1,0,2.4,0.02,90.0,0.3,7.0,Crystal Palace,True,Wolverhampton,,
Marc Guéhi,Crystal Palace,Wolverhampton,2021-11-06,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.6,2,1,0,3.4,0.02,90.0,0.36,7.0,Crystal Palace,False,Burnley,,
Marc Guéhi,Crystal Palace,Burnley,2021-11-20,False,90,1.0,0.24,0.0,0.0,7,2.0,0.0,9.0,0,0,3,4.6,0.07,90.0,0.33,9.0,Crystal Palace,True,Aston Villa,,
Marc Guéhi,Crystal Palace,Aston Villa,2021-11-27,True,90,1.0,0.57,0.0,0.0,9,2.0,0.0,9.0,2,0,2,6.2,0.18,90.0,0.31,1.0,Crystal Palace,False,Leicester City,,
Marc Guéhi,Crystal Palace,Leicester City,2021-11-30,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,1,6.0,0.17,90.0,0.29,1.0,Crystal Palace,False,Manchester United,,
Marc Guéhi,Crystal Palace,Manchester United,2021-12-05,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.6,0,0,1,5.0,0.16,90.0,0.27,2.0,Crystal Palace,True,Everton,,
Marc Guéhi,Crystal Palace,Everton,2021-12-12,True,90,0.0,0.03,0.0,0.0,2,1.0,0.0,4.4,0,0,1,4.0,0.17,90.0,0.25,0.0,Crystal Palace,True,Southampton,,
Marc Guéhi,Crystal Palace,Southampton,2021-12-15,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0,0,2,2.6,0.12,90.0,0.24,0.0,Crystal Palace,False,Tottenham,,
Marc Guéhi,Crystal Palace,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.8,0.01,85.0,0.24,6.0,Crystal Palace,True,Norwich,,
Marc Guéhi,Crystal Palace,Norwich,2021-12-28,True,90,0.0,0.06,0.0,0.0,6,1.0,0.0,5.1,0,1,0,1.8,0.02,85.26,0.28,1.0,Crystal Palace,True,West Ham,,
Marc Guéhi,Crystal Palace,West Ham,2022-01-01,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,3,1.8,0.02,85.5,0.26,2.0,Crystal Palace,False,Brighton,,
Marc Guéhi,Crystal Palace,Brighton,2022-01-14,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,1.8,0.01,85.71,0.25,1.0,Crystal Palace,True,Liverpool,,
Marc Guéhi,Crystal Palace,Liverpool,2022-01-23,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,3,2.0,0.01,85.91,0.24,2.0,Crystal Palace,False,Norwich,,
Marc Guéhi,Crystal Palace,Norwich,2022-02-09,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,2.4,0.01,86.09,0.23,6.0,Crystal Palace,False,Brentford,,
Marc Guéhi,Crystal Palace,Brentford,2022-02-12,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,0.8,0,1,0,2.4,0.0,86.25,0.26,2.0,Crystal Palace,True,Chelsea,,
Marc Guéhi,Crystal Palace,Chelsea,2022-02-19,True,90,0.0,0.07,0.0,0.01,2,1.0,1.0,6.2,0,0,1,2.6,0.01,86.4,0.25,2.0,Crystal Palace,False,Watford,,
Marc Guéhi,Crystal Palace,Watford,2022-02-23,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,2.6,0.01,86.54,0.24,2.0,Crystal Palace,True,Burnley,,
Marc Guéhi,Crystal Palace,Burnley,2022-02-26,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1,2.8,0.01,86.67,0.23,6.0,Crystal Palace,False,Wolverhampton,,
Marc Guéhi,Crystal Palace,Wolverhampton,2022-03-05,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.3,0,1,0,3.6,0.01,86.79,0.26,6.0,Crystal Palace,True,Manchester City,,
Marc Guéhi,Crystal Palace,Manchester City,2022-03-14,True,90,0.0,0.0,0.0,0.09,6,0.0,1.0,3.1,0,1,0,3.6,0.01,86.9,0.29,6.0,Crystal Palace,True,Arsenal,,
Marc Guéhi,Crystal Palace,Arsenal,2022-04-04,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.7,0,1,0,4.4,0.0,87.0,0.31,1.0,Crystal Palace,False,Leeds United,,
Marc Guéhi,Crystal Palace,Leeds United,2022-04-10,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2,4.2,0.0,87.1,0.3,2.0,Crystal Palace,False,Newcastle United,,
Marc Guéhi,Crystal Palace,Newcastle United,2022-04-20,False,90,0.0,0.04,0.0,0.0,2,2.0,0.0,5.5,0,0,1,4.2,0.01,87.19,0.29,7.0,Crystal Palace,True,Leicester City,,
Marc Guéhi,Crystal Palace,Leicester City,2022-04-25,True,90,0.0,0.1,0.0,0.06,7,1.0,1.0,4.2,1,1,0,4.4,0.03,87.27,0.31,2.0,Crystal Palace,False,Southampton,,
Marc Guéhi,Crystal Palace,Southampton,2022-04-30,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,0,1,3.6,0.03,87.35,0.3,6.0,Crystal Palace,True,Watford,,
Marc Guéhi,Crystal Palace,Watford,2022-05-07,True,72,0.0,0.36,0.0,0.0,6,2.0,0.0,3.7,0,1,0,3.6,0.1,86.91,0.32,8.0,Crystal Palace,False,Aston Villa,,
Marc Guéhi,Crystal Palace,Aston Villa,2022-05-15,False,90,0.0,0.12,1.0,0.92,8,2.0,2.0,5.5,3,0,1,5.0,0.32,87.0,0.31,1.0,Crystal Palace,False,Everton,,
Marc Guéhi,Crystal Palace,Everton,2022-05-19,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.1,0,0,3,4.8,0.32,87.08,0.31,0.0,Crystal Palace,True,Manchester United,,
Marc Guéhi,Crystal Palace,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,3.4,0.3,84.79,0.31,,Crystal Palace,True,Arsenal,,
