name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jack Stephens,Southampton,Everton,2021-08-14,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,3,7152,1.0,0.0,90.0,0.0,1.0,Southampton,True,Manchester United,,
Jack Stephens,Southampton,Manchester United,2021-08-22,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,1,8252,1.0,0.0,90.0,0.0,1.0,Southampton,False,Newcastle United,,
Jack Stephens,Southampton,Newcastle United,2021-08-28,False,90,0.0,0.0,0.0,0.19,1,0.0,2.0,4.3,0,0,2,9035,1.0,0.0,90.0,0.0,5.0,Southampton,True,West Ham,,
Jack Stephens,Southampton,West Ham,2021-09-11,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,3.4,0,1,0,8785,2.0,0.0,90.0,0.25,1.0,Southampton,False,Manchester City,,
Jack Stephens,Southampton,Manchester City,2021-09-18,False,36,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,9058,1.8,0.0,79.2,0.2,0.0,Southampton,True,Wolverhampton,,
Jack Stephens,Southampton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,7540,1.6,0.0,66.0,0.2,0.0,Southampton,False,Chelsea,,
Jack Stephens,Southampton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,6566,1.4,0.0,56.57,0.2,0.0,Southampton,True,Leicester City,,
Jack Stephens,Southampton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,5933,1.2,0.0,49.5,0.2,0.0,Southampton,True,Burnley,,
Jack Stephens,Southampton,Burnley,,True,0,,,,,0,,,0.0,0,0,0,5613,0.2,0.0,44.0,0.2,0.0,Southampton,False,Watford,,
Jack Stephens,Southampton,Watford,,False,0,,,,,0,,,0.0,0,0,0,5289,0.0,0.0,39.6,0.2,0.0,Southampton,True,Aston Villa,,
Jack Stephens,Southampton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,5114,0.0,0.0,36.0,0.2,0.0,Southampton,False,Norwich,,
Jack Stephens,Southampton,Norwich,,False,0,,,,,0,,,0.0,0,0,0,4929,0.0,0.0,33.0,0.2,0.0,Southampton,False,Liverpool,,
Jack Stephens,Southampton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,4832,0.0,0.0,30.46,0.2,0.0,Southampton,True,Leeds United,,
Jack Stephens,Southampton,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,4805,0.0,0.0,28.29,0.2,0.0,Southampton,True,Brighton,,
Jack Stephens,Southampton,Brighton,,True,0,,,,,0,,,0.0,0,0,0,4854,0.0,0.0,26.4,0.2,1.0,Southampton,False,Arsenal,,
Jack Stephens,Southampton,Arsenal,2021-12-11,False,90,0.0,0.0,0.0,0.05,1,0.0,2.0,4.6,0,0,3,4846,0.2,0.0,30.38,0.17,0.0,Southampton,False,Crystal Palace,,
Jack Stephens,Southampton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,4849,0.2,0.0,28.59,0.17,0.0,Southampton,False,West Ham,,
Jack Stephens,Southampton,West Ham,,False,0,,,,,0,,,0.0,0,0,0,4887,0.2,0.0,27.0,0.17,0.0,Southampton,True,Tottenham,,
Jack Stephens,Southampton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,4807,0.2,0.0,25.58,0.17,0.0,Southampton,True,Brentford,,
Jack Stephens,Southampton,Brentford,,True,0,,,,,0,,,0.0,0,0,0,4748,0.2,0.0,24.3,0.17,0.0,Southampton,False,Wolverhampton,,
Jack Stephens,Southampton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,4753,0.0,0.0,23.14,0.17,0.0,Southampton,True,Manchester City,,
Jack Stephens,Southampton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,4757,0.0,0.0,22.09,0.17,0.0,Southampton,False,Tottenham,,
Jack Stephens,Southampton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,4762,0.0,0.0,21.13,0.17,1.0,Southampton,False,Manchester United,,
Jack Stephens,Southampton,Manchester United,2022-02-12,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,0,4779,0.2,0.0,22.12,0.14,0.0,Southampton,True,Everton,,
Jack Stephens,Southampton,Everton,,True,0,,,,,0,,,0.0,0,0,0,4804,0.2,0.0,21.24,0.14,1.0,Southampton,True,Norwich,,
Jack Stephens,Southampton,Norwich,2022-02-25,True,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,4940,0.4,0.0,20.77,0.12,0.0,Southampton,False,Aston Villa,,
Jack Stephens,Southampton,Aston Villa,2022-03-05,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,4,4975,0.4,0.0,23.33,0.11,0.0,Southampton,True,Newcastle United,,
Jack Stephens,Southampton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,4975,0.4,0.0,22.5,0.11,0.0,Southampton,True,Watford,,
Jack Stephens,Southampton,Watford,,True,0,,,,,0,,,0.0,0,0,0,4975,0.2,0.0,21.72,0.11,0.0,Southampton,False,Leicester City,,
Jack Stephens,Southampton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,4972,0.2,0.0,21.0,0.11,0.0,Southampton,True,Chelsea,,
Jack Stephens,Southampton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,4989,0.0,0.0,20.32,0.11,0.0,Southampton,True,Arsenal,,
Jack Stephens,Southampton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,5021,0.0,0.0,19.69,0.11,0.0,Southampton,False,Burnley,,
Jack Stephens,Southampton,Burnley,,False,0,,,,,0,,,0.0,0,0,0,5021,0.0,0.0,19.09,0.11,0.0,Southampton,False,Brighton,,
Jack Stephens,Southampton,Brighton,,False,0,,,,,0,,,0.0,0,0,0,5033,0.0,0.0,18.53,0.11,0.0,Southampton,True,Crystal Palace,,
Jack Stephens,Southampton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,5037,0.0,0.0,18.0,0.11,0.0,Southampton,False,Brentford,,
Jack Stephens,Southampton,Brentford,,False,0,,,,,0,,,0.0,0,0,0,5035,0.0,0.0,17.5,0.11,0.0,Southampton,True,Liverpool,,
Jack Stephens,Southampton,Liverpool,2022-05-17,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.8,0,0,2,5050,0.0,0.0,19.46,0.1,0.0,Southampton,False,Leeds United,,
Jack Stephens,Southampton,Leeds United,2022-05-22,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4,5101,0.0,0.0,21.32,0.09,0.0,Southampton,False,Tottenham,,
