name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jan Bednarek,Southampton,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,Southampton,True,Manchester United,,
Jan Bednarek,Southampton,Manchester United,2021-08-22,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1,0.5,0.0,22.5,0.0,0.0,Southampton,False,Newcastle United,,
Jan Bednarek,Southampton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.33,0.0,15.0,0.0,0.0,Southampton,True,West Ham,,
Jan Bednarek,Southampton,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.25,0.0,11.25,0.0,9.0,Southampton,False,Manchester City,,
Jan Bednarek,Southampton,Manchester City,2021-09-18,False,90,0.0,0.0,0.0,0.0,9,0.0,0.0,3.5,3,1,0,2.0,0.0,27.0,0.5,2.0,Southampton,True,Wolverhampton,,
Jan Bednarek,Southampton,Wolverhampton,2021-09-26,True,90,0.0,0.0,0.0,0.03,2,0.0,1.0,3.8,0,0,1,2.4,0.0,37.5,0.33,1.0,Southampton,False,Chelsea,,
Jan Bednarek,Southampton,Chelsea,2021-10-02,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,3,2.4,0.0,45.0,0.25,5.0,Southampton,True,Leicester City,,
Jan Bednarek,Southampton,Leicester City,2021-10-16,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,0.9,0,1,0,3.4,0.0,50.62,0.4,1.0,Southampton,True,Burnley,,
Jan Bednarek,Southampton,Burnley,2021-10-23,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,2,3.6,0.0,55.0,0.33,8.0,Southampton,False,Watford,,
Jan Bednarek,Southampton,Watford,2021-10-30,False,90,0.0,0.06,0.0,0.0,8,1.0,0.0,4.0,2,1,0,3.4,0.01,58.5,0.43,8.0,Southampton,True,Aston Villa,,
Jan Bednarek,Southampton,Aston Villa,2021-11-05,True,90,0.0,0.0,0.0,0.0,8,0.0,0.0,1.9,2,1,0,4.6,0.01,61.36,0.5,0.0,Southampton,False,Norwich,,
Jan Bednarek,Southampton,Norwich,2021-11-20,False,90,0.0,0.06,0.0,0.0,0,1.0,0.0,4.4,0,0,2,4.4,0.02,63.75,0.44,-1.0,Southampton,False,Liverpool,,
Jan Bednarek,Southampton,Liverpool,2021-11-27,False,45,0.0,0.07,0.0,0.0,-1,1.0,0.0,0.9,0,0,3,3.2,0.04,62.31,0.4,10.0,Southampton,True,Leeds United,,
Jan Bednarek,Southampton,Leeds United,2021-12-01,True,84,1.0,0.65,0.0,0.03,10,1.0,1.0,10.2,3,0,2,5.0,0.17,63.86,0.36,0.0,Southampton,True,Brighton,,
Jan Bednarek,Southampton,Brighton,,True,0,,,,,0,,,0.0,0,0,0,3.4,0.16,59.6,0.36,1.0,Southampton,False,Arsenal,,
Jan Bednarek,Southampton,Arsenal,2021-12-11,False,90,0.0,0.11,0.0,0.0,1,1.0,0.0,2.5,0,0,3,2.0,0.18,61.5,0.33,0.0,Southampton,False,Crystal Palace,,
Jan Bednarek,Southampton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,2.0,0.17,57.88,0.33,8.0,Southampton,False,West Ham,,
Jan Bednarek,Southampton,West Ham,2021-12-26,False,90,1.0,0.09,0.0,0.0,8,1.0,0.0,8.5,2,0,2,3.8,0.17,59.67,0.31,2.0,Southampton,True,Tottenham,,
Jan Bednarek,Southampton,Tottenham,2021-12-28,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.3,0,0,1,2.2,0.04,61.26,0.29,8.0,Southampton,True,Brentford,,
Jan Bednarek,Southampton,Brentford,2022-01-11,True,90,1.0,0.49,0.0,0.0,8,1.0,0.0,8.0,0,0,1,3.8,0.14,62.7,0.27,1.0,Southampton,False,Wolverhampton,,
Jan Bednarek,Southampton,Wolverhampton,2022-01-15,False,90,0.0,0.12,0.0,0.13,1,1.0,1.0,4.3,0,0,3,3.8,0.14,64.0,0.25,1.0,Southampton,True,Manchester City,,
Jan Bednarek,Southampton,Manchester City,2022-01-22,True,70,0.0,0.42,0.0,0.0,1,2.0,0.0,6.5,0,0,1,4.0,0.22,64.27,0.24,-1.0,Southampton,False,Tottenham,,
Jan Bednarek,Southampton,Tottenham,2022-02-09,False,90,0.0,0.02,0.0,0.0,-1,1.0,0.0,1.3,0,0,2,2.2,0.21,65.39,0.22,1.0,Southampton,False,Manchester United,,
Jan Bednarek,Southampton,Manchester United,2022-02-12,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,1,2.0,0.21,64.54,0.21,6.0,Southampton,True,Everton,,
Jan Bednarek,Southampton,Everton,2022-02-19,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0,1,0,1.6,0.11,65.56,0.25,6.0,Southampton,True,Norwich,,
Jan Bednarek,Southampton,Norwich,2022-02-25,True,90,0.0,0.27,0.0,0.1,6,3.0,1.0,5.5,0,1,0,2.6,0.14,66.5,0.29,0.0,Southampton,False,Aston Villa,,
Jan Bednarek,Southampton,Aston Villa,2022-03-05,False,90,0.0,0.26,0.0,0.0,0,1.0,0.0,2.2,0,0,4,2.4,0.11,67.37,0.27,0.0,Southampton,True,Newcastle United,,
Jan Bednarek,Southampton,Newcastle United,2022-03-10,True,90,0.0,0.0,0.0,0.02,0,0.0,1.0,3.4,0,0,2,2.6,0.1,68.18,0.26,0.0,Southampton,True,Watford,,
Jan Bednarek,Southampton,Watford,2022-03-13,True,90,0.0,0.02,0.0,0.0,0,1.0,0.0,3.6,0,0,2,2.4,0.11,68.93,0.25,2.0,Southampton,False,Leicester City,,
Jan Bednarek,Southampton,Leicester City,2022-04-02,False,90,0.0,0.09,0.0,0.0,2,2.0,0.0,5.3,0,0,1,1.6,0.13,69.63,0.24,-2.0,Southampton,True,Chelsea,,
Jan Bednarek,Southampton,Chelsea,2022-04-09,True,90,0.0,0.0,0.0,0.0,-2,0.0,0.0,1.1,0,0,6,0.0,0.07,70.29,0.23,15.0,Southampton,True,Arsenal,,
Jan Bednarek,Southampton,Arsenal,2022-04-16,True,90,1.0,0.08,0.0,0.0,15,1.0,0.0,9.1,3,1,0,3.0,0.04,70.91,0.26,0.0,Southampton,False,Burnley,,
Jan Bednarek,Southampton,Burnley,2022-04-21,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8,0,0,2,3.0,0.04,71.48,0.25,1.0,Southampton,False,Brighton,,
Jan Bednarek,Southampton,Brighton,2022-04-24,False,90,0.0,0.0,0.0,0.04,1,0.0,1.0,2.8,0,0,2,3.2,0.03,72.03,0.24,0.0,Southampton,True,Crystal Palace,,
Jan Bednarek,Southampton,Crystal Palace,2022-04-30,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.1,0,0,2,2.8,0.02,72.54,0.23,1.0,Southampton,False,Brentford,,
Jan Bednarek,Southampton,Brentford,2022-05-07,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,3,3.4,0.02,73.03,0.23,0.0,Southampton,True,Liverpool,,
