name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
João Pedro Cavaco Cancelo,Man City,Tottenham,,False,90,,,,,2,,,7.2,0,0,1,2.0,0.0,90.0,0.0,6.0,Man City,True,Norwich,,
João Pedro Cavaco Cancelo,Man City,Norwich,,True,90,,,,,6,,,3.2,0,1,0,4.0,0.0,90.0,0.5,6.0,Man City,True,Arsenal,,
João Pedro Cavaco Cancelo,Man City,Arsenal,,True,90,,,,,6,,,6.0,0,1,0,4.67,0.0,90.0,0.67,12.0,Man City,False,Leeds United,,
João Pedro Cavaco Cancelo,Man City,Leeds United,,False,90,,,,,12,,,6.2,3,1,0,6.5,0.0,90.0,0.75,6.0,Man City,True,Southampton,,
João Pedro Cavaco Cancelo,Man City,Southampton,,True,90,,,,,6,,,3.4,0,1,0,6.4,0.0,90.0,0.8,12.0,Man City,False,Chelsea,,
João Pedro Cavaco Cancelo,Man City,Chelsea,2021-09-25,False,90,0.0,0.0,0.0,0.01,12,0.0,1.0,7.6,3,1,0,8.4,0.0,90.0,0.83,0.0,Man City,False,Liverpool,,
João Pedro Cavaco Cancelo,Man City,Liverpool,,False,90,,,,,0,,,4.7,0,0,2,7.2,0.0,90.0,0.71,6.0,Man City,True,Burnley,,
João Pedro Cavaco Cancelo,Man City,Burnley,2021-10-16,True,90,0.0,0.0,0.0,0.08,6,0.0,1.0,11.9,0,1,0,7.2,0.0,90.0,0.75,1.0,Man City,False,Brighton,,
João Pedro Cavaco Cancelo,Man City,Brighton,2021-10-23,False,90,0.0,0.07,1.0,0.37,1,1.0,1.0,6.2,0,0,1,5.0,0.21,90.0,0.67,2.0,Man City,True,Crystal Palace,,
João Pedro Cavaco Cancelo,Man City,Crystal Palace,2021-10-30,True,77,0.0,0.0,0.0,0.13,2,0.0,1.0,5.9,0,0,1,4.2,0.21,88.7,0.6,14.0,Man City,False,Manchester United,,
João Pedro Cavaco Cancelo,Man City,Manchester United,,False,90,,,,,14,,,10.5,3,1,0,4.6,0.21,88.82,0.64,12.0,Man City,True,Everton,,
João Pedro Cavaco Cancelo,Man City,Everton,,True,90,,,,,12,,,8.1,3,1,0,7.0,0.21,88.92,0.67,1.0,Man City,True,West Ham,,
João Pedro Cavaco Cancelo,Man City,West Ham,2021-11-28,True,90,0.0,0.14,0.0,0.0,1,2.0,0.0,8.0,0,0,1,6.0,0.24,89.0,0.62,2.0,Man City,False,Aston Villa,,
João Pedro Cavaco Cancelo,Man City,Aston Villa,2021-12-01,False,90,0.0,0.06,0.0,0.2,2,1.0,3.0,5.3,0,0,1,6.2,0.04,89.07,0.57,2.0,Man City,False,Watford,,
João Pedro Cavaco Cancelo,Man City,Watford,2021-12-04,False,90,0.0,0.11,0.0,0.0,2,2.0,0.0,4.0,0,0,1,6.2,0.06,89.13,0.53,7.0,Man City,True,Wolverhampton,,
João Pedro Cavaco Cancelo,Man City,Wolverhampton,,True,90,,,,,7,,,11.5,2,1,0,4.8,0.06,89.19,0.56,0.0,Man City,True,Leicester City,,
João Pedro Cavaco Cancelo,Man City,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,2.4,0.06,83.94,0.56,18.0,Man City,False,Newcastle United,,
João Pedro Cavaco Cancelo,Man City,Newcastle United,,False,90,,,,,18,,,11.8,3,1,0,5.8,0.03,84.28,0.59,4.0,Man City,True,Leeds United,,
João Pedro Cavaco Cancelo,Man City,Leeds United,,True,90,,,,,4,,,2.7,0,0,3,6.2,0.02,84.58,0.56,6.0,Man City,False,Brentford,,
João Pedro Cavaco Cancelo,Man City,Brentford,,False,90,,,,,6,,,3.8,0,1,0,7.0,0.0,84.85,0.58,2.0,Man City,False,Arsenal,,
João Pedro Cavaco Cancelo,Man City,Arsenal,2022-01-01,False,90,0.0,0.14,0.0,0.0,2,2.0,0.0,5.6,0,0,1,6.0,0.03,85.1,0.55,11.0,Man City,True,Chelsea,,
João Pedro Cavaco Cancelo,Man City,Chelsea,2022-01-15,True,90,1.0,0.29,0.0,0.1,11,6.0,1.0,5.3,2,1,0,8.2,0.09,85.32,0.57,2.0,Man City,False,Southampton,,
João Pedro Cavaco Cancelo,Man City,Southampton,,False,90,,,,,2,,,7.8,0,0,1,5.0,0.09,85.52,0.55,7.0,Man City,True,Brentford,,
João Pedro Cavaco Cancelo,Man City,Brentford,,True,90,,,,,7,,,10.2,1,1,0,5.6,0.09,85.71,0.57,0.0,Man City,False,Norwich,,
João Pedro Cavaco Cancelo,Man City,Norwich,2022-02-12,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,4.4,0.09,82.28,0.57,1.0,Man City,True,Tottenham,,
João Pedro Cavaco Cancelo,Man City,Tottenham,,True,90,,,,,1,,,8.7,0,0,3,4.2,0.06,82.58,0.54,9.0,Man City,False,Everton,,
João Pedro Cavaco Cancelo,Man City,Everton,,False,90,,,,,9,,,5.5,3,1,0,3.8,0.0,82.85,0.56,2.0,Man City,True,Manchester United,,
João Pedro Cavaco Cancelo,Man City,Manchester United,2022-03-06,True,90,0.0,0.0,0.0,0.07,2,0.0,1.0,5.1,0,0,1,3.8,0.0,83.11,0.54,9.0,Man City,False,Crystal Palace,,
João Pedro Cavaco Cancelo,Man City,Crystal Palace,,False,90,,,,,9,,,6.3,3,1,0,4.2,0.0,83.34,0.56,6.0,Man City,False,Burnley,,
João Pedro Cavaco Cancelo,Man City,Burnley,2022-04-02,False,90,0.0,0.36,0.0,0.26,6,1.0,1.0,3.5,0,1,0,5.4,0.07,83.57,0.57,5.0,Man City,True,Liverpool,,
João Pedro Cavaco Cancelo,Man City,Liverpool,,True,90,,,,,5,,,8.3,1,0,2,6.2,0.07,83.77,0.55,6.0,Man City,True,Brighton,,
João Pedro Cavaco Cancelo,Man City,Brighton,,True,90,,,,,6,,,6.0,0,1,0,5.6,0.07,83.97,0.57,1.0,Man City,True,Watford,,
João Pedro Cavaco Cancelo,Man City,Watford,2022-04-23,True,90,0.0,0.15,0.0,0.0,1,1.0,0.0,4.8,0,0,1,5.4,0.1,84.15,0.55,5.0,Man City,False,Leicester City,,
João Pedro Cavaco Cancelo,Man City,Leicester City,2022-04-30,False,90,0.0,0.08,0.0,0.03,5,1.0,1.0,9.8,0,1,0,4.6,0.12,84.32,0.56,9.0,Man City,True,Newcastle United,,
João Pedro Cavaco Cancelo,Man City,Newcastle United,,True,90,,,,,9,,,7.3,0,1,0,5.2,0.05,84.49,0.58,5.0,Man City,False,Wolverhampton,,
João Pedro Cavaco Cancelo,Man City,Wolverhampton,2022-05-11,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,5.6,0,0,1,5.2,0.05,84.64,0.56,1.0,Man City,False,West Ham,,
João Pedro Cavaco Cancelo,Man City,West Ham,2022-05-15,False,90,1.0,1.39,0.0,0.0,1,7.0,0.0,5.0,0,0,2,4.2,0.33,84.78,0.54,1.0,Man City,True,Aston Villa,,
João Pedro Cavaco Cancelo,Man City,Aston Villa,2022-05-22,True,90,0.0,0.15,0.0,0.0,1,1.0,0.0,0.0,0,0,2,4.2,0.32,84.92,0.53,,Brentford,False,Leeds United,,
