name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Reece Hannam,Crystal Palace,Chelsea,2021-08-14,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,Crystal Palace,True,Brentford,,
Reece Hannam,Crystal Palace,Brentford,,True,0,,,,,0,,,0.0,0,0,0,2509,0.0,0.0,0.0,0,0.0,Crystal Palace,False,West Ham,,
Reece Hannam,Crystal Palace,West Ham,2021-08-28,False,0,0.0,0.0,1.0,0.02,0,0.0,1.0,0.0,0,0,0,3307,0.0,0.33,0.0,0,0.0,Crystal Palace,True,Tottenham,,
Reece Hannam,Crystal Palace,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,5224,0.0,0.25,0.0,0,0.0,Crystal Palace,False,Liverpool,,
Reece Hannam,Crystal Palace,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,6044,0.0,0.2,0.0,0,0.0,Crystal Palace,True,Brighton,,
Reece Hannam,Crystal Palace,Brighton,,True,0,,,,,0,,,0.0,0,0,0,6222,0.0,0.2,0.0,0,0.0,Crystal Palace,True,Leeds United,,
Reece Hannam,Crystal Palace,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,6418,0.0,0.2,0.0,0,0.0,Crystal Palace,False,Arsenal,,
Reece Hannam,Crystal Palace,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,6691,0.0,0.0,0.0,0,0.0,Crystal Palace,True,Newcastle United,,
Reece Hannam,Crystal Palace,Newcastle United,2021-10-23,True,0,1.0,0.3,0.0,0.04,0,1.0,2.0,0.0,0,0,0,6884,0.0,0.06,0.0,0,0.0,Crystal Palace,False,Manchester City,,
Reece Hannam,Crystal Palace,Manchester City,2021-10-30,False,0,2.0,0.17,0.0,0.52,0,4.0,3.0,0.0,0,0,0,7734,0.0,0.1,0.0,0,0.0,Crystal Palace,True,Wolverhampton,,
Reece Hannam,Crystal Palace,Wolverhampton,2021-11-06,True,0,0.0,0.16,1.0,0.56,0,2.0,5.0,0.0,0,0,0,7385,0.0,0.33,0.0,0,0.0,Crystal Palace,False,Burnley,,
Reece Hannam,Crystal Palace,Burnley,2021-11-20,False,0,0.0,0.1,1.0,0.2,0,1.0,2.0,0.0,0,0,0,7545,0.0,0.55,0.0,0,0.0,Crystal Palace,True,Aston Villa,,
Reece Hannam,Crystal Palace,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,7606,0.0,0.55,0.0,0,0.0,Crystal Palace,False,Leicester City,,
