name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nélson Cabral Semedo,Wolves,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,1.08,0.0,0.0,0.0,0.0,2.0,Wolves,True,Tottenham,,
Nélson Cabral Semedo,Wolves,Tottenham,2021-08-22,True,90,0.0,0.04,0.0,0.19,2,2.0,2.0,5.1,0,0,1,0.99,1.0,0.02,45.0,0.0,2.0,Wolves,True,Manchester United,,
Nélson Cabral Semedo,Wolves,Manchester United,2021-08-29,True,90,0.0,0.0,0.0,0.02,2,0.0,1.0,2.7,0,0,1,0.95,1.33,0.01,60.0,0.0,6.0,Wolves,False,Watford,,
Nélson Cabral Semedo,Wolves,Watford,2021-09-11,False,90,0.0,0.83,0.0,0.0,6,3.0,0.0,6.1,0,1,0,1.77,2.5,0.22,67.5,0.33,1.0,Wolves,True,Brentford,,
Nélson Cabral Semedo,Wolves,Brentford,2021-09-18,True,81,0.0,0.05,0.0,0.0,1,1.0,0.0,3.4,0,0,2,2.86,2.2,0.18,70.2,0.25,6.0,Wolves,False,Southampton,,
Nélson Cabral Semedo,Wolves,Southampton,2021-09-26,False,86,0.0,0.08,0.0,0.0,6,1.0,0.0,4.0,0,1,0,2.72,3.4,0.2,72.83,0.4,2.0,Wolves,True,Newcastle United,,
Nélson Cabral Semedo,Wolves,Newcastle United,2021-10-02,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,2.91,3.4,0.19,75.29,0.33,1.0,Wolves,False,Aston Villa,,
Nélson Cabral Semedo,Wolves,Aston Villa,2021-10-16,False,90,0.0,0.0,0.0,0.05,1,0.0,1.0,2.6,0,0,2,2.59,3.2,0.19,77.12,0.29,2.0,Wolves,False,Leicester City,,
Nélson Cabral Semedo,Wolves,Leicester City,2021-10-23,False,90,0.0,0.0,0.0,0.1,2,0.0,1.0,2.3,0,0,1,2.41,2.4,0.03,78.56,0.25,2.0,Wolves,True,Everton,,
Nélson Cabral Semedo,Wolves,Everton,2021-11-01,True,90,0.0,0.0,0.0,0.35,2,0.0,1.0,3.0,0,0,1,2.25,2.6,0.02,79.7,0.22,2.0,Wolves,False,Crystal Palace,,
Nélson Cabral Semedo,Wolves,Crystal Palace,2021-11-06,False,67,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1,2.12,1.8,0.0,78.55,0.2,6.0,Wolves,True,West Ham,,
