name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Aymeric Laporte,Man City,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,100948,0.0,0.0,0.0,0.0,14.0,Man City,True,Norwich,,
Aymeric Laporte,Man City,Norwich,2021-08-21,True,90,1.0,0.16,0.0,0.0,14,2.0,0.0,8.1,2,1,0,106315,7.0,0.08,45.0,1.0,6.0,Man City,True,Arsenal,,
Aymeric Laporte,Man City,Arsenal,2021-08-28,True,90,0.0,0.32,0.0,0.0,6,5.0,0.0,7.7,0,1,0,233410,6.67,0.16,60.0,1.0,5.0,Man City,False,Leeds United,,
Aymeric Laporte,Man City,Leeds United,2021-09-11,False,90,0.0,0.09,0.0,0.02,5,1.0,1.0,4.7,0,1,0,393601,6.25,0.14,67.5,1.0,0.0,Man City,True,Southampton,,
Aymeric Laporte,Man City,Southampton,,True,0,,,,,0,,,0.0,0,0,0,387009,5.0,0.11,54.0,1.0,5.0,Man City,False,Chelsea,,
Aymeric Laporte,Man City,Chelsea,2021-09-25,False,90,0.0,0.43,0.0,0.0,5,2.0,0.0,2.2,0,1,0,244903,6.0,0.2,60.0,1.0,1.0,Man City,False,Liverpool,,
Aymeric Laporte,Man City,Liverpool,2021-10-03,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2,280461,3.4,0.17,64.29,0.8,5.0,Man City,True,Burnley,,
Aymeric Laporte,Man City,Burnley,2021-10-16,True,71,0.0,0.07,0.0,0.0,5,1.0,0.0,2.2,0,1,0,375990,3.2,0.12,65.12,0.83,2.0,Man City,False,Brighton,,
Aymeric Laporte,Man City,Brighton,2021-10-23,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,414159,2.6,0.1,67.89,0.71,-3.0,Man City,True,Crystal Palace,,
Aymeric Laporte,Man City,Crystal Palace,2021-10-30,True,46,0.0,0.0,0.0,0.04,-3,0.0,1.0,0.9,0,0,2,430807,2.0,0.1,65.7,0.62,0.0,Man City,False,Manchester United,,
Aymeric Laporte,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,289038,1.0,0.01,59.73,0.62,5.0,Man City,True,Everton,,
Aymeric Laporte,Man City,Everton,2021-11-21,True,75,0.0,0.0,0.0,0.0,5,0.0,0.0,2.0,0,1,0,276055,1.8,0.01,61.0,0.67,1.0,Man City,True,West Ham,,
Aymeric Laporte,Man City,West Ham,2021-11-28,True,90,0.0,0.1,0.0,0.0,1,1.0,0.0,1.8,0,0,1,270101,1.0,0.02,63.23,0.6,0.0,Man City,False,Aston Villa,,
Aymeric Laporte,Man City,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,243177,0.6,0.02,58.71,0.6,2.0,Man City,False,Watford,,
Aymeric Laporte,Man City,Watford,2021-12-04,False,90,0.0,0.36,0.0,0.1,2,4.0,1.0,8.8,0,0,1,243574,1.6,0.09,60.8,0.55,7.0,Man City,True,Wolverhampton,,
Aymeric Laporte,Man City,Wolverhampton,2021-12-11,True,90,0.0,0.14,0.0,0.0,7,2.0,0.0,3.5,1,1,0,245481,3.0,0.12,62.62,0.58,6.0,Man City,True,Leicester City,,
Aymeric Laporte,Man City,Leicester City,2021-12-14,True,90,0.0,0.37,0.0,0.09,6,2.0,1.0,5.5,0,1,0,276397,3.2,0.19,64.24,0.62,6.0,Man City,False,Newcastle United,,
Aymeric Laporte,Man City,Newcastle United,2021-12-19,False,90,0.0,0.12,0.0,0.0,6,1.0,0.0,2.5,0,1,0,312608,4.2,0.2,65.67,0.64,10.0,Man City,True,Leeds United,,
Aymeric Laporte,Man City,Leeds United,2021-12-26,True,90,1.0,0.02,0.0,0.0,10,1.0,0.0,7.1,0,0,3,314007,6.2,0.2,66.95,0.6,6.0,Man City,False,Brentford,,
Aymeric Laporte,Man City,Brentford,2021-12-29,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.3,0,1,0,416493,7.0,0.13,68.1,0.62,6.0,Man City,False,Arsenal,,
Aymeric Laporte,Man City,Arsenal,2022-01-01,False,90,0.0,0.11,0.0,0.0,6,2.0,0.0,2.9,1,0,1,470304,6.8,0.12,69.14,0.59,7.0,Man City,True,Chelsea,,
Aymeric Laporte,Man City,Chelsea,2022-01-15,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.6,1,1,0,501611,7.0,0.05,70.09,0.61,10.0,Man City,False,Southampton,,
Aymeric Laporte,Man City,Southampton,2022-01-22,False,90,1.0,0.41,0.0,0.0,10,2.0,0.0,8.5,2,0,1,650166,7.8,0.11,70.96,0.58,6.0,Man City,True,Brentford,,
Aymeric Laporte,Man City,Brentford,2022-02-09,True,90,0.0,0.07,0.0,0.0,6,1.0,0.0,1.9,0,1,0,834320,7.0,0.12,71.75,0.6,0.0,Man City,False,Norwich,,
Aymeric Laporte,Man City,Norwich,,False,0,,,,,0,,,0.0,0,0,0,926825,5.8,0.12,68.88,0.6,1.0,Man City,True,Tottenham,,
Aymeric Laporte,Man City,Tottenham,2022-02-19,True,90,0.0,0.0,0.0,0.15,1,0.0,2.0,5.5,0,0,3,793695,4.8,0.1,69.69,0.57,7.0,Man City,False,Everton,,
Aymeric Laporte,Man City,Everton,2022-02-26,False,90,0.0,0.01,0.0,0.0,7,1.0,0.0,3.5,1,1,0,854933,4.8,0.1,70.44,0.59,2.0,Man City,True,Manchester United,,
Aymeric Laporte,Man City,Manchester United,2022-03-06,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,762403,3.2,0.02,71.14,0.57,6.0,Man City,False,Crystal Palace,,
Aymeric Laporte,Man City,Crystal Palace,2022-03-14,False,90,0.0,0.56,0.0,0.0,6,2.0,0.0,3.8,0,1,0,822153,3.2,0.11,71.79,0.58,6.0,Man City,False,Burnley,,
Aymeric Laporte,Man City,Burnley,2022-04-02,False,90,0.0,0.0,0.0,0.05,6,0.0,1.0,2.5,0,1,0,857691,4.4,0.11,72.4,0.6,1.0,Man City,True,Liverpool,,
Aymeric Laporte,Man City,Liverpool,2022-04-10,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2,867083,4.4,0.11,72.97,0.58,6.0,Man City,True,Brighton,,
Aymeric Laporte,Man City,Brighton,2022-04-20,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.3,0,1,0,934446,4.2,0.11,73.5,0.59,2.0,Man City,True,Watford,,
