name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Thierry Small,Southampton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Southampton,True,Brentford,,
Thierry Small,Southampton,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Southampton,False,Wolverhampton,,
Thierry Small,Southampton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Southampton,True,Manchester City,,
Thierry Small,Southampton,Manchester City,2022-01-22,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,False,Tottenham,,
Thierry Small,Southampton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,False,Manchester United,,
Thierry Small,Southampton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,True,Everton,,
Thierry Small,Southampton,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,True,Norwich,,
Thierry Small,Southampton,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,False,Aston Villa,,
Thierry Small,Southampton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,True,Newcastle United,,
Thierry Small,Southampton,Newcastle United,2022-03-10,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,True,Watford,,
Thierry Small,Southampton,Watford,2022-03-13,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,False,Leicester City,,
Thierry Small,Southampton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,True,Chelsea,,
Thierry Small,Southampton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,True,Arsenal,,
Thierry Small,Southampton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,False,Burnley,,
Thierry Small,Southampton,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,False,Brighton,,
Thierry Small,Southampton,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,True,Crystal Palace,,
Thierry Small,Southampton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,False,Brentford,,
Thierry Small,Southampton,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,True,Liverpool,,
Thierry Small,Southampton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Southampton,False,Leeds United,,
Thierry Small,Southampton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,,Aston Villa,True,Leicester City,,
