name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Romain Perraud,Southampton,Everton,2021-08-14,False,82,0.0,0.0,0.0,0.07,1,0.0,1.0,1.9,0,0,3,1.0,0.0,82.0,0.0,2.0,Southampton,True,Manchester United,,
Romain Perraud,Southampton,Manchester United,2021-08-22,True,78,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,0,1,1.5,0.0,80.0,0.0,0.0,Southampton,False,Newcastle United,,
Romain Perraud,Southampton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,1.0,0.0,53.33,0.0,6.0,Southampton,True,West Ham,,
Romain Perraud,Southampton,West Ham,2021-09-11,True,90,0.0,0.0,0.0,0.02,6,0.0,1.0,3.0,0,1,0,2.25,0.0,62.5,0.33,1.0,Southampton,False,Manchester City,,
Romain Perraud,Southampton,Manchester City,2021-09-18,False,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,2.0,0.0,50.8,0.25,0.0,Southampton,True,Wolverhampton,,
Romain Perraud,Southampton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,1.8,0.0,42.33,0.25,0.0,Southampton,False,Chelsea,,
Romain Perraud,Southampton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,1.4,0.0,36.29,0.25,7.0,Southampton,True,Leicester City,,
Romain Perraud,Southampton,Leicester City,2021-10-16,True,90,0.0,0.01,0.0,0.0,7,1.0,0.0,2.1,1,1,0,2.8,0.0,43.0,0.4,1.0,Southampton,True,Burnley,,
Romain Perraud,Southampton,Burnley,2021-10-23,True,90,0.0,0.01,0.0,0.05,1,1.0,1.0,2.8,0,0,2,1.8,0.01,48.22,0.33,0.0,Southampton,False,Watford,,
Romain Perraud,Southampton,Watford,,False,0,,,,,0,,,0.0,0,0,0,1.6,0.01,43.4,0.33,0.0,Southampton,True,Aston Villa,,
Romain Perraud,Southampton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,1.6,0.01,39.45,0.33,0.0,Southampton,False,Norwich,,
Romain Perraud,Southampton,Norwich,,False,0,,,,,0,,,0.0,0,0,0,1.6,0.01,36.17,0.33,0.0,Southampton,False,Liverpool,,
Romain Perraud,Southampton,Liverpool,2021-11-27,False,87,0.0,0.03,0.0,0.0,0,1.0,0.0,3.5,0,0,4,0.2,0.01,40.08,0.29,0.0,Southampton,True,Leeds United,,
Romain Perraud,Southampton,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.01,37.21,0.29,0.0,Southampton,True,Brighton,,
Romain Perraud,Southampton,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.01,34.73,0.29,0.0,Southampton,False,Arsenal,,
Romain Perraud,Southampton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.01,32.56,0.29,0.0,Southampton,False,Crystal Palace,,
Romain Perraud,Southampton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.01,30.65,0.29,0.0,Southampton,False,West Ham,,
Romain Perraud,Southampton,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,28.94,0.29,2.0,Southampton,True,Tottenham,,
Romain Perraud,Southampton,Tottenham,2021-12-28,True,90,0.0,0.01,0.0,0.0,2,1.0,0.0,2.8,0,0,1,0.4,0.0,32.16,0.25,2.0,Southampton,True,Brentford,,
Romain Perraud,Southampton,Brentford,2022-01-11,True,90,0.0,0.08,0.0,0.0,2,2.0,0.0,3.4,0,0,1,0.8,0.02,35.05,0.22,1.0,Southampton,False,Wolverhampton,,
Romain Perraud,Southampton,Wolverhampton,2022-01-15,False,90,0.0,0.17,0.0,0.0,1,2.0,0.0,3.2,0,0,3,1.0,0.05,37.67,0.2,2.0,Southampton,True,Manchester City,,
Romain Perraud,Southampton,Manchester City,2022-01-22,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,0,1,1.4,0.05,40.05,0.18,3.0,Southampton,False,Tottenham,,
Romain Perraud,Southampton,Tottenham,2022-02-09,False,90,0.0,0.01,1.0,0.12,3,1.0,1.0,4.0,0,0,2,2.0,0.25,42.22,0.17,2.0,Southampton,False,Manchester United,,
Romain Perraud,Southampton,Manchester United,2022-02-12,False,90,0.0,0.1,0.0,0.01,2,1.0,1.0,4.7,0,0,1,2.0,0.27,44.21,0.15,0.0,Southampton,True,Everton,,
Romain Perraud,Southampton,Everton,,True,0,,,,,0,,,0.0,0,0,0,1.6,0.26,42.44,0.15,0.0,Southampton,True,Norwich,,
Romain Perraud,Southampton,Norwich,,True,0,,,,,0,,,0.0,0,0,0,1.4,0.22,40.81,0.15,-1.0,Southampton,False,Aston Villa,,
Romain Perraud,Southampton,Aston Villa,2022-03-05,False,57,0.0,0.02,0.0,0.0,-1,1.0,0.0,0.5,0,0,4,0.8,0.23,41.41,0.14,0.0,Southampton,True,Newcastle United,,
Romain Perraud,Southampton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.02,39.93,0.14,0.0,Southampton,True,Watford,,
Romain Perraud,Southampton,Watford,2022-03-13,True,90,0.0,0.03,0.0,0.0,0,1.0,0.0,1.4,0,0,2,-0.2,0.01,41.66,0.13,0.0,Southampton,False,Leicester City,,
Romain Perraud,Southampton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,-0.2,0.01,40.27,0.13,0.0,Southampton,True,Chelsea,,
Romain Perraud,Southampton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,-0.2,0.01,38.97,0.13,6.0,Southampton,True,Arsenal,,
Romain Perraud,Southampton,Arsenal,2022-04-16,True,90,0.0,0.16,0.0,0.0,6,4.0,0.0,5.4,0,1,0,1.2,0.04,40.56,0.19,0.0,Southampton,False,Burnley,,
Romain Perraud,Southampton,Burnley,2022-04-21,False,90,0.0,0.0,0.0,0.05,0,0.0,1.0,2.8,0,0,2,1.2,0.04,42.06,0.18,1.0,Southampton,False,Brighton,,
Romain Perraud,Southampton,Brighton,2022-04-24,False,53,0.0,0.05,0.0,0.0,1,1.0,0.0,1.7,0,0,1,1.4,0.04,42.38,0.17,1.0,Southampton,True,Crystal Palace,,
Romain Perraud,Southampton,Crystal Palace,2022-04-30,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,2,1.6,0.04,43.74,0.16,1.0,Southampton,False,Brentford,,
Romain Perraud,Southampton,Brentford,2022-05-07,False,90,0.0,0.05,0.0,0.08,1,2.0,2.0,6.1,0,0,3,1.8,0.05,45.03,0.15,0.0,Southampton,True,Liverpool,,
Romain Perraud,Southampton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.6,0.02,43.81,0.15,0.0,Southampton,False,Leeds United,,
Romain Perraud,Southampton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.6,0.02,42.66,0.15,,Southampton,False,Tottenham,,
