name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kortney Hause,Aston Villa,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,True,Newcastle United,,
Kortney Hause,Aston Villa,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,Aston Villa,True,Brentford,,
Kortney Hause,Aston Villa,Brentford,2021-08-28,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.33,0.0,0.33,0.0,0.0,Aston Villa,False,Chelsea,,
Kortney Hause,Aston Villa,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.25,0.0,0.25,0.0,0.0,Aston Villa,True,Everton,,
Kortney Hause,Aston Villa,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.2,0.0,15.0,Aston Villa,False,Manchester United,,
Kortney Hause,Aston Villa,Manchester United,2021-09-25,False,90,1.0,0.06,0.0,0.0,15,1.0,0.0,7.9,3,1,0,3.2,0.01,15.17,0.5,1.0,Aston Villa,False,Tottenham,,
Kortney Hause,Aston Villa,Tottenham,2021-10-03,False,80,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2,3.4,0.01,24.43,0.33,0.0,Aston Villa,True,Wolverhampton,,
Kortney Hause,Aston Villa,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,3.2,0.01,21.38,0.33,0.0,Aston Villa,False,Arsenal,,
Kortney Hause,Aston Villa,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,3.2,0.01,19.0,0.33,0.0,Aston Villa,True,West Ham,,
Kortney Hause,Aston Villa,West Ham,2021-10-31,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.6,0,0,4,3.2,0.01,26.1,0.25,0.0,Aston Villa,False,Southampton,,
Kortney Hause,Aston Villa,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,23.73,0.25,0.0,Aston Villa,True,Brighton,,
Kortney Hause,Aston Villa,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,21.75,0.25,0.0,Aston Villa,False,Crystal Palace,,
Kortney Hause,Aston Villa,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,20.08,0.25,0.0,Aston Villa,True,Manchester City,,
Kortney Hause,Aston Villa,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,18.64,0.25,0.0,Aston Villa,True,Leeds United,,
Kortney Hause,Aston Villa,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,17.4,0.25,0.0,Aston Villa,False,Liverpool,,
Kortney Hause,Aston Villa,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,16.31,0.25,0.0,Aston Villa,False,Norwich,,
Kortney Hause,Aston Villa,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,15.35,0.25,0.0,Aston Villa,True,Chelsea,,
Kortney Hause,Aston Villa,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,14.5,0.25,1.0,Aston Villa,False,Brentford,,
Kortney Hause,Aston Villa,Brentford,2022-01-02,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,2,0.2,0.0,18.47,0.2,1.0,Aston Villa,True,Manchester United,,
Kortney Hause,Aston Villa,Manchester United,2022-01-15,True,45,0.0,0.01,0.0,0.0,1,1.0,0.0,3.6,0,0,1,0.4,0.0,19.8,0.17,1.0,Aston Villa,False,Everton,,
Kortney Hause,Aston Villa,Everton,2022-01-22,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.6,0.0,18.9,0.14,0.0,Aston Villa,True,Leicester City,,
Kortney Hause,Aston Villa,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.6,0.0,18.05,0.14,0.0,Aston Villa,False,Newcastle United,,
Kortney Hause,Aston Villa,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.6,0.0,17.26,0.14,0.0,Aston Villa,True,Watford,,
Kortney Hause,Aston Villa,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.4,0.0,16.54,0.14,0.0,Aston Villa,False,Brighton,,
