name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Gabriel Magalhães,Arsenal,Brentford,2021-08-13,False,0,0.0,0.12,0.0,0.08,0,1.0,2.0,0.0,0,0,0,0.0,0.12,0.0,0.0,0.0,Arsenal,True,Chelsea,,
Gabriel Magalhães,Arsenal,Chelsea,2021-08-22,True,0,0.0,0.0,0.0,0.04,0,0.0,1.0,0.0,0,0,0,0.0,0.06,0.0,0.0,0.0,Arsenal,False,Manchester City,,
Gabriel Magalhães,Arsenal,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.04,0.0,0.0,8.0,Arsenal,True,Norwich,,
Gabriel Magalhães,Arsenal,Norwich,,True,90,,,,,8,,,3.1,2,1,0,2.0,0.03,22.5,1.0,7.0,Arsenal,False,Burnley,,
Gabriel Magalhães,Arsenal,Burnley,,False,90,,,,,7,,,3.1,1,1,0,3.0,0.02,36.0,1.0,2.0,Arsenal,True,Tottenham,,
Gabriel Magalhães,Arsenal,Tottenham,,True,90,,,,,2,,,3.4,0,0,1,3.4,0.0,45.0,0.67,6.0,Arsenal,False,Brighton,,
Gabriel Magalhães,Arsenal,Brighton,,False,90,,,,,6,,,2.3,0,1,0,4.6,0.0,51.43,0.75,1.0,Arsenal,True,Crystal Palace,,
Gabriel Magalhães,Arsenal,Crystal Palace,2021-10-18,True,90,0.0,0.45,0.0,0.0,1,1.0,0.0,2.2,0,0,2,4.8,0.09,56.25,0.6,2.0,Arsenal,True,Aston Villa,,
Gabriel Magalhães,Arsenal,Aston Villa,2021-10-22,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.1,0,0,1,3.6,0.09,60.0,0.5,15.0,Arsenal,False,Leeds United,,
Gabriel Magalhães,Arsenal,Leeds United,,False,90,,,,,15,,,8.4,3,1,0,5.2,0.09,63.0,0.57,5.0,Arsenal,True,Watford,,
Gabriel Magalhães,Arsenal,Watford,2021-11-07,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,5.5,0,1,0,5.8,0.09,65.45,0.62,0.0,Arsenal,False,Liverpool,,
Gabriel Magalhães,Arsenal,Liverpool,,False,90,,,,,0,,,2.6,0,0,4,4.6,0.09,67.5,0.56,8.0,Arsenal,True,Newcastle United,,
Gabriel Magalhães,Arsenal,Newcastle United,2021-11-27,True,90,1.0,0.36,0.0,0.11,8,1.0,1.0,4.5,2,1,0,6.0,0.07,69.23,0.6,1.0,Arsenal,False,Manchester United,,
Gabriel Magalhães,Arsenal,Manchester United,2021-12-02,False,90,0.0,0.25,1.0,0.56,1,4.0,3.0,3.5,0,0,3,5.8,0.32,70.71,0.55,1.0,Arsenal,False,Everton,,
Gabriel Magalhães,Arsenal,Everton,2021-12-06,False,90,0.0,0.12,0.0,0.0,1,1.0,0.0,3.4,0,0,2,3.0,0.35,72.0,0.5,11.0,Arsenal,True,Southampton,,
Gabriel Magalhães,Arsenal,Southampton,2021-12-11,True,68,0.0,0.04,1.0,0.62,11,1.0,3.0,8.0,0,1,0,4.2,0.56,71.75,0.54,6.0,Arsenal,True,West Ham,,
Gabriel Magalhães,Arsenal,West Ham,2021-12-15,True,90,1.0,1.05,0.0,0.14,6,4.0,1.0,1.5,0,1,0,5.4,0.76,72.82,0.57,2.0,Arsenal,False,Leicester City,,
