name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Federico Fernández,Newcastle,West Ham,2021-08-15,True,90,0.0,0.11,0.0,0.0,0,1.0,0.0,5.1,0,0,4,0.0,0.11,90.0,0.0,1.0,Newcastle,False,Aston Villa,,
Federico Fernández,Newcastle,Aston Villa,2021-08-21,False,77,0.0,0.05,0.0,0.28,1,1.0,1.0,2.5,0,0,2,0.5,0.08,83.5,0.0,1.0,Newcastle,True,Southampton,,
Federico Fernández,Newcastle,Southampton,2021-08-28,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.3,0,0,2,0.67,0.05,85.67,0.0,0.0,Newcastle,False,Manchester United,,
Federico Fernández,Newcastle,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.5,0.04,64.25,0.0,0.0,Newcastle,True,Leicester City,,
Federico Fernández,Newcastle,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.4,0.03,51.4,0.0,2.0,Newcastle,False,Watford,,
Federico Fernández,Newcastle,Watford,2021-09-25,False,90,0.0,0.1,0.0,0.0,2,2.0,0.0,5.4,0,0,1,0.8,0.03,57.83,0.0,1.0,Newcastle,False,Wolverhampton,,
Federico Fernández,Newcastle,Wolverhampton,2021-10-02,False,90,0.0,0.03,0.0,0.0,1,1.0,0.0,1.0,0,0,2,0.8,0.03,62.43,0.0,0.0,Newcastle,True,Tottenham,,
Federico Fernández,Newcastle,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.6,0.03,54.62,0.0,0.0,Newcastle,False,Crystal Palace,,
Federico Fernández,Newcastle,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.6,0.03,48.56,0.0,0.0,Newcastle,True,Chelsea,,
Federico Fernández,Newcastle,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.6,0.03,43.7,0.0,0.0,Newcastle,False,Brighton,,
Federico Fernández,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.01,39.73,0.0,0.0,Newcastle,True,Brentford,,
Federico Fernández,Newcastle,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,36.42,0.0,0.0,Newcastle,False,Arsenal,,
Federico Fernández,Newcastle,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,33.62,0.0,5.0,Newcastle,True,Norwich,,
Federico Fernández,Newcastle,Norwich,2021-11-30,True,79,0.0,0.05,0.0,0.0,5,1.0,0.0,3.7,0,0,1,1.0,0.01,36.86,0.0,1.0,Newcastle,True,Burnley,,
Federico Fernández,Newcastle,Burnley,2021-12-04,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,1.2,0.01,34.73,0.0,0.0,Newcastle,False,Leeds United,,
Federico Fernández,Newcastle,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.01,32.56,0.0,0.0,Newcastle,False,Liverpool,,
Federico Fernández,Newcastle,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.01,30.65,0.0,0.0,Newcastle,True,Manchester City,,
Federico Fernández,Newcastle,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,1.2,0.01,28.94,0.0,0.0,Newcastle,True,Manchester United,,
Federico Fernández,Newcastle,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,27.42,0.0,0.0,Newcastle,True,Watford,,
Federico Fernández,Newcastle,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,26.05,0.0,0.0,Newcastle,False,Leicester City,,
Federico Fernández,Newcastle,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,24.81,0.0,0.0,Newcastle,True,Everton,,
Federico Fernández,Newcastle,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,23.68,0.0,0.0,Newcastle,True,Aston Villa,,
Federico Fernández,Newcastle,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,22.65,0.0,0.0,Newcastle,False,West Ham,,
Federico Fernández,Newcastle,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,21.71,0.0,0.0,Newcastle,False,Brentford,,
Federico Fernández,Newcastle,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,20.84,0.0,0.0,Newcastle,True,Brighton,,
Federico Fernández,Newcastle,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,20.04,0.0,0.0,Newcastle,False,Southampton,,
Federico Fernández,Newcastle,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,19.3,0.0,0.0,Newcastle,False,Chelsea,,
Federico Fernández,Newcastle,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,18.61,0.0,0.0,Newcastle,False,Everton,,
Federico Fernández,Newcastle,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,17.97,0.0,0.0,Newcastle,False,Tottenham,,
Federico Fernández,Newcastle,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,17.37,0.0,0.0,Newcastle,True,Wolverhampton,,
Federico Fernández,Newcastle,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,16.81,0.0,0.0,Newcastle,True,Leeds United,,
Federico Fernández,Newcastle,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,16.28,0.0,0.0,Newcastle,True,Crystal Palace,,
Federico Fernández,Newcastle,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,15.79,0.0,0.0,Newcastle,False,Norwich,,
Federico Fernández,Newcastle,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,15.32,0.0,0.0,Newcastle,True,Liverpool,,
Federico Fernández,Newcastle,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,14.89,0.0,0.0,Newcastle,False,Manchester City,,
Federico Fernández,Newcastle,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,14.47,0.0,0.0,Newcastle,True,Arsenal,,
Federico Fernández,Newcastle,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,14.08,0.0,0.0,Newcastle,False,Burnley,,
Federico Fernández,Newcastle,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,13.71,0.0,,Newcastle,True,Nottingham Forest,,
