name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jonny Evans,Leicester,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.16,0.0,0.0,0.0,0.0,0.0,Leicester,False,West Ham,,
Jonny Evans,Leicester,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.12,0.0,0.0,0.0,0.0,0.0,Leicester,False,Norwich,,
Jonny Evans,Leicester,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.11,0.0,0.0,0.0,0.0,1.0,Leicester,True,Manchester City,,
Jonny Evans,Leicester,Manchester City,2021-09-11,True,29,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,1,0.1,0.25,0.0,7.25,0.0,0.0,Leicester,False,Brighton,,
Jonny Evans,Leicester,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.11,0.2,0.0,5.8,0.0,0.0,Leicester,True,Burnley,,
Jonny Evans,Leicester,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.11,0.2,0.0,4.83,0.0,0.0,Leicester,False,Crystal Palace,,
Jonny Evans,Leicester,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.11,0.2,0.0,4.14,0.0,1.0,Leicester,True,Manchester United,,
Jonny Evans,Leicester,Manchester United,2021-10-16,True,87,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,0.1,0.4,0.0,14.5,0.0,2.0,Leicester,False,Brentford,,
Jonny Evans,Leicester,Brentford,2021-10-24,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.8,0,0,1,0.12,0.6,0.0,22.89,0.0,0.0,Leicester,True,Arsenal,,
Jonny Evans,Leicester,Arsenal,2021-10-30,True,90,0.0,0.71,0.0,0.0,0,1.0,0.0,5.7,0,0,2,0.13,0.6,0.14,29.6,0.0,2.0,Leicester,False,Leicester City,,
Jonny Evans,Leicester,Leicester City,2021-11-07,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1,0.15,1.0,0.14,35.09,0.0,0.0,Leicester,True,Chelsea,,
