name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Max Kilman,Wolves,Leeds United,2021-08-14,False,90,0.0,0.2,0.0,0.0,2,2.0,0.0,7.9,0,0,1,0.11,2.0,0.2,90.0,0.0,2.0,Wolves,True,Tottenham,,
Max Kilman,Wolves,Tottenham,2021-08-22,True,90,0.0,0.0,0.0,0.01,2,0.0,1.0,4.1,0,0,1,0.13,2.0,0.1,90.0,0.0,2.0,Wolves,True,Manchester United,,
Max Kilman,Wolves,Manchester United,2021-08-29,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,0,1,0.14,2.0,0.07,90.0,0.0,5.0,Wolves,False,Watford,,
Max Kilman,Wolves,Watford,2021-09-11,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,2.0,0,1,0,0.23,2.75,0.05,90.0,0.25,1.0,Wolves,True,Brentford,,
Max Kilman,Wolves,Brentford,2021-09-18,True,90,0.0,0.0,0.0,0.01,1,0.0,1.0,1.7,0,0,2,0.29,2.4,0.04,90.0,0.2,6.0,Wolves,False,Southampton,,
Max Kilman,Wolves,Southampton,2021-09-26,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.4,0,1,0,0.28,3.2,0.0,90.0,0.33,2.0,Wolves,True,Newcastle United,,
Max Kilman,Wolves,Newcastle United,2021-10-02,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,1,0.32,3.2,0.0,90.0,0.29,1.0,Wolves,False,Aston Villa,,
Max Kilman,Wolves,Aston Villa,2021-10-16,False,90,0.0,0.35,0.0,0.0,1,2.0,0.0,2.8,0,0,2,0.31,3.0,0.07,90.0,0.25,1.0,Wolves,False,Leicester City,,
Max Kilman,Wolves,Leicester City,2021-10-23,False,90,0.0,0.04,0.0,0.0,1,1.0,0.0,3.0,0,0,1,0.3,2.2,0.08,90.0,0.22,8.0,Wolves,True,Everton,,
Max Kilman,Wolves,Everton,2021-11-01,True,90,1.0,0.1,0.0,0.0,8,1.0,0.0,7.3,0,0,1,0.28,3.6,0.1,90.0,0.2,1.0,Wolves,False,Crystal Palace,,
Max Kilman,Wolves,Crystal Palace,2021-11-06,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,0.31,2.6,0.1,90.0,0.18,6.0,Wolves,True,West Ham,,
Max Kilman,Wolves,West Ham,2021-11-20,True,90,0.0,0.33,0.0,0.0,6,2.0,0.0,4.2,0,1,0,0.3,3.4,0.16,90.0,0.25,6.0,Wolves,False,Norwich,,
Max Kilman,Wolves,Norwich,2021-11-27,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.7,0,1,0,0.35,4.4,0.09,90.0,0.31,6.0,Wolves,True,Burnley,,
Max Kilman,Wolves,Burnley,2021-12-01,True,90,0.0,0.0,0.0,0.12,6,0.0,1.0,4.2,1,1,0,0.37,5.4,0.09,90.0,0.36,2.0,Wolves,True,Liverpool,,
Max Kilman,Wolves,Liverpool,2021-12-04,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,1,0.36,4.2,0.07,90.0,0.33,2.0,Wolves,False,Manchester City,,
Max Kilman,Wolves,Manchester City,2021-12-11,False,90,0.0,0.07,0.0,0.0,2,1.0,0.0,6.5,0,0,1,0.38,4.4,0.08,90.0,0.31,6.0,Wolves,False,Brighton,,
Max Kilman,Wolves,Brighton,2021-12-15,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.9,0,1,0,0.45,4.4,0.01,90.0,0.35,6.0,Wolves,True,Chelsea,,
Max Kilman,Wolves,Chelsea,2021-12-19,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.0,0,1,0,0.5,4.4,0.01,90.0,0.39,7.0,Wolves,False,Manchester United,,
Max Kilman,Wolves,Manchester United,2022-01-03,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.6,1,1,0,0.53,4.6,0.01,90.0,0.42,5.0,Wolves,True,Southampton,,
Max Kilman,Wolves,Southampton,2022-01-15,True,90,0.0,0.1,0.0,0.0,5,1.0,0.0,3.3,0,0,1,1.09,5.2,0.03,90.0,0.4,2.0,Wolves,False,Brentford,,
Max Kilman,Wolves,Brentford,2022-01-22,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.7,0,0,1,1.46,5.2,0.02,90.0,0.38,2.0,Wolves,True,Arsenal,,
Max Kilman,Wolves,Arsenal,2022-02-10,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.8,0,0,1,1.55,4.4,0.02,90.0,0.36,7.0,Wolves,False,Tottenham,,
Max Kilman,Wolves,Tottenham,2022-02-13,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,3.3,1,1,0,1.67,4.6,0.02,90.0,0.39,2.0,Wolves,True,Leeds United,,
Max Kilman,Wolves,Leeds United,2022-02-20,True,90,0.0,0.12,0.0,0.0,2,2.0,0.0,4.8,0,0,1,2.29,3.6,0.05,90.0,0.38,1.0,Wolves,False,Arsenal,,
Max Kilman,Wolves,Arsenal,2022-02-24,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,2.29,2.8,0.02,90.0,0.36,2.0,Wolves,False,West Ham,,
Max Kilman,Wolves,West Ham,2022-02-27,False,90,0.0,0.07,0.0,0.0,2,1.0,0.0,1.7,0,0,1,2.27,2.8,0.04,90.0,0.35,1.0,Wolves,True,Crystal Palace,,
Max Kilman,Wolves,Crystal Palace,2022-03-05,True,78,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,2,3.47,2.6,0.04,89.56,0.33,0.0,Wolves,True,Watford,,
