name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ajibola Alese,West Ham,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,West Ham,False,Arsenal,,
Ajibola Alese,West Ham,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,West Ham,True,Southampton,,
Ajibola Alese,West Ham,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.01,0.0,0.0,0.0,0,0.0,West Ham,False,Watford,,
Ajibola Alese,West Ham,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.01,0.0,0.0,0.0,0,0.0,West Ham,False,Crystal Palace,,
Ajibola Alese,West Ham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.01,0.0,0.0,0.0,0,0.0,West Ham,True,Norwich,,
Ajibola Alese,West Ham,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.01,0.0,0.0,0.0,0,0.0,West Ham,True,Leicester City,,
Ajibola Alese,West Ham,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,False,Manchester United,,
Ajibola Alese,West Ham,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.01,0.0,0.0,0.0,0,0.0,West Ham,True,Watford,,
Ajibola Alese,West Ham,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,False,Leeds United,,
Ajibola Alese,West Ham,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,True,Newcastle United,,
Ajibola Alese,West Ham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,True,Wolverhampton,,
Ajibola Alese,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,False,Liverpool,,
Ajibola Alese,West Ham,Liverpool,2022-03-05,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,True,Aston Villa,,
Ajibola Alese,West Ham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,False,Tottenham,,
Ajibola Alese,West Ham,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,True,Everton,,
Ajibola Alese,West Ham,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,False,Brentford,,
Ajibola Alese,West Ham,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,True,Burnley,,
Ajibola Alese,West Ham,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,False,Chelsea,,
Ajibola Alese,West Ham,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,True,Arsenal,,
Ajibola Alese,West Ham,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.02,0.0,0.0,0.0,0,0.0,West Ham,False,Norwich,,
Ajibola Alese,West Ham,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,West Ham,True,Manchester City,,
Ajibola Alese,West Ham,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,West Ham,False,Brighton,,
Ajibola Alese,West Ham,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,,Aston Villa,True,Leicester City,,
