name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ryan Sessegnon,Spurs,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,10883,0.0,0.0,0.0,0.0,0.0,Spurs,False,Wolverhampton,,
Ryan Sessegnon,Spurs,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,11217,0.0,0.0,0.0,0.0,0.0,Spurs,True,Watford,,
Ryan Sessegnon,Spurs,Watford,,True,0,,,,,0,,,0.0,0,0,0,10343,0.0,0.0,0.0,0.0,0.0,Spurs,False,Crystal Palace,,
Ryan Sessegnon,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,9449,0.0,0.0,0.0,0.0,0.0,Spurs,True,Chelsea,,
Ryan Sessegnon,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,8235,0.0,0.0,0.0,0.0,0.0,Spurs,False,Arsenal,,
Ryan Sessegnon,Spurs,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,7402,0.0,0.0,0.0,0.0,0.0,Spurs,True,Aston Villa,,
Ryan Sessegnon,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,6743,0.0,0.0,0.0,0.0,0.0,Spurs,False,Newcastle United,,
Ryan Sessegnon,Spurs,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,6335,0.0,0.0,0.0,0.0,0.0,Spurs,False,West Ham,,
Ryan Sessegnon,Spurs,West Ham,,False,0,,,,,0,,,0.0,0,0,0,6075,0.0,0.0,0.0,0.0,0.0,Spurs,True,Manchester United,,
Ryan Sessegnon,Spurs,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,5820,0.0,0.0,0.0,0.0,0.0,Spurs,False,Everton,,
Ryan Sessegnon,Spurs,Everton,,False,0,,,,,0,,,0.0,0,0,0,5681,0.0,0.0,0.0,0.0,1.0,Spurs,True,Leicester City,,
Ryan Sessegnon,Spurs,Leicester City,2021-11-21,True,11,0.0,0.0,0.0,0.02,1,0.0,1.0,1.2,0,0,0,5579,0.2,0.0,0.92,0.0,0.0,Spurs,True,Brentford,,
Ryan Sessegnon,Spurs,Brentford,,True,0,,,,,0,,,0.0,0,0,0,5752,0.2,0.0,0.85,0.0,6.0,Spurs,True,Norwich,,
Ryan Sessegnon,Spurs,Norwich,2021-12-05,True,68,0.0,0.0,0.0,0.0,6,0.0,0.0,1.1,0,1,0,5794,1.4,0.0,5.64,0.5,1.0,Spurs,True,Liverpool,,
Ryan Sessegnon,Spurs,Liverpool,2021-12-19,True,85,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,2,6775,1.6,0.0,10.93,0.33,0.0,Spurs,True,Crystal Palace,,
Ryan Sessegnon,Spurs,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,6632,1.6,0.0,10.25,0.33,0.0,Spurs,False,Southampton,,
Ryan Sessegnon,Spurs,Southampton,,False,0,,,,,0,,,0.0,0,0,0,6411,1.4,0.0,9.65,0.33,0.0,Spurs,False,Watford,,
Ryan Sessegnon,Spurs,Watford,,False,0,,,,,0,,,0.0,0,0,0,6211,1.4,0.0,9.11,0.33,0.0,Spurs,False,Leeds United,,
Ryan Sessegnon,Spurs,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,6351,0.2,0.0,8.63,0.33,0.0,Spurs,False,Chelsea,,
Ryan Sessegnon,Spurs,Chelsea,2022-01-23,False,55,0.0,0.06,0.0,0.0,0,1.0,0.0,0.8,0,0,2,6276,0.0,0.01,10.95,0.25,0.0,Spurs,True,Southampton,,
Ryan Sessegnon,Spurs,Southampton,,True,0,,,,,0,,,0.0,0,0,0,6367,0.0,0.01,10.43,0.25,0.0,Spurs,True,Wolverhampton,,
Ryan Sessegnon,Spurs,Wolverhampton,2022-02-13,True,27,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,2,6342,0.0,0.01,11.18,0.2,1.0,Spurs,False,Manchester City,,
Ryan Sessegnon,Spurs,Manchester City,2022-02-19,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,2,6534,0.2,0.01,14.61,0.17,2.0,Spurs,False,Burnley,,
Ryan Sessegnon,Spurs,Burnley,2022-02-23,False,78,0.0,0.0,0.0,0.01,2,0.0,1.0,3.6,0,0,1,6534,0.6,0.01,17.25,0.14,8.0,Spurs,False,Leicester City,,
Ryan Sessegnon,Spurs,Leicester City,2022-02-26,False,77,0.0,0.12,1.0,0.51,8,2.0,2.0,6.8,0,1,0,8609,2.2,0.22,19.64,0.25,4.0,Spurs,True,Everton,,
Ryan Sessegnon,Spurs,Everton,2022-03-07,True,45,0.0,0.0,0.0,0.0,4,0.0,0.0,0.6,0,0,0,12741,3.0,0.22,20.62,0.22,0.0,Spurs,False,Manchester United,,
Ryan Sessegnon,Spurs,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,10567,3.0,0.22,19.85,0.22,0.0,Spurs,False,Brighton,,
Ryan Sessegnon,Spurs,Brighton,,False,0,,,,,0,,,0.0,0,0,0,10567,2.8,0.22,19.14,0.22,0.0,Spurs,True,West Ham,,
Ryan Sessegnon,Spurs,West Ham,,True,0,,,,,0,,,0.0,0,0,0,8509,2.4,0.22,18.48,0.22,0.0,Spurs,True,Newcastle United,,
Ryan Sessegnon,Spurs,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,8413,0.8,0.0,17.87,0.22,0.0,Spurs,False,Aston Villa,,
Ryan Sessegnon,Spurs,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,8116,0.0,0.0,17.29,0.22,0.0,Spurs,True,Brighton,,
Ryan Sessegnon,Spurs,Brighton,,True,0,,,,,0,,,0.0,0,0,0,8476,0.0,0.0,16.75,0.22,6.0,Spurs,False,Brentford,,
Ryan Sessegnon,Spurs,Brentford,2022-04-23,False,73,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0,1,0,8502,1.2,0.0,18.45,0.3,2.0,Spurs,True,Leeds United,,
Ryan Sessegnon,Spurs,Leeds United,2022-05-01,True,90,0.0,0.0,0.0,0.13,2,0.0,1.0,3.3,0,0,1,21099,1.6,0.0,20.56,0.27,5.0,Spurs,False,Liverpool,,
Ryan Sessegnon,Spurs,Liverpool,2022-05-07,False,77,0.0,0.0,1.0,0.57,5,0.0,1.0,5.5,1,0,1,24007,2.6,0.2,22.17,0.25,6.0,Spurs,True,Arsenal,,
Ryan Sessegnon,Spurs,Arsenal,2022-05-12,True,90,0.0,0.11,0.0,0.98,6,1.0,2.0,6.0,0,1,0,24007,3.8,0.22,24.06,0.31,8.0,Spurs,True,Burnley,,
Ryan Sessegnon,Spurs,Burnley,2022-05-15,True,90,0.0,0.11,0.0,0.97,8,2.0,4.0,11.8,2,1,0,59732,5.4,0.24,25.84,0.36,6.0,Spurs,False,Norwich,,
