name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Christian Kabasele,Watford,Aston Villa,2021-08-14,True,90,0.0,0.42,0.0,0.0,1,1.0,0.0,2.4,0,0,2,1.0,0.42,90.0,0.0,1.0,Watford,False,Brighton,,
Christian Kabasele,Watford,Brighton,2021-08-21,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.9,0,0,2,1.0,0.21,90.0,0.0,0.0,Watford,False,Tottenham,,
Christian Kabasele,Watford,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.67,0.14,60.0,0.0,0.0,Watford,True,Wolverhampton,,
Christian Kabasele,Watford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.5,0.1,45.0,0.0,0.0,Watford,False,Norwich,,
Christian Kabasele,Watford,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.4,0.08,36.0,0.0,0.0,Watford,True,Newcastle United,,
Christian Kabasele,Watford,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,30.0,0.0,1.0,Watford,False,Leicester City,,
Christian Kabasele,Watford,Leicester City,2021-10-02,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.2,0.0,28.86,0.0,0.0,Watford,True,Liverpool,,
Christian Kabasele,Watford,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,25.25,0.0,0.0,Watford,False,Everton,,
Christian Kabasele,Watford,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,22.44,0.0,0.0,Watford,True,Southampton,,
Christian Kabasele,Watford,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,20.2,0.0,0.0,Watford,False,Arsenal,,
Christian Kabasele,Watford,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,18.36,0.0,0.0,Watford,True,Manchester United,,
Christian Kabasele,Watford,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,16.83,0.0,0.0,Watford,False,Leeds United,,
Christian Kabasele,Watford,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,15.54,0.0,0.0,Watford,True,Chelsea,,
Christian Kabasele,Watford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,14.43,0.0,0.0,Watford,True,Manchester City,,
Christian Kabasele,Watford,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,13.47,0.0,0.0,Watford,False,Brentford,,
Christian Kabasele,Watford,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,12.62,0.0,0.0,Watford,True,West Ham,,
Christian Kabasele,Watford,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,11.88,0.0,0.0,Watford,True,Tottenham,,
Christian Kabasele,Watford,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,11.22,0.0,0.0,Watford,False,Newcastle United,,
Christian Kabasele,Watford,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,10.63,0.0,1.0,Watford,True,Norwich,,
Christian Kabasele,Watford,Norwich,2022-01-21,True,90,0.0,0.0,0.0,0.05,1,0.0,1.0,3.2,0,0,3,0.2,0.0,14.6,0.0,0.0,Watford,False,Burnley,,
Christian Kabasele,Watford,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,13.9,0.0,0.0,Watford,False,West Ham,,
Christian Kabasele,Watford,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,13.27,0.0,0.0,Watford,True,Brighton,,
Christian Kabasele,Watford,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,12.7,0.0,1.0,Watford,False,Aston Villa,,
Christian Kabasele,Watford,Aston Villa,2022-02-19,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.4,0.0,12.21,0.0,0.0,Watford,True,Crystal Palace,,
Christian Kabasele,Watford,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,11.72,0.0,1.0,Watford,False,Manchester United,,
Christian Kabasele,Watford,Manchester United,2022-02-26,False,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.4,0.0,12.31,0.0,0.0,Watford,True,Arsenal,,
