name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Oleksandr Zinchenko,Man City,Tottenham,2021-08-15,False,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,104388,1.0,0.0,11.0,0.0,0.0,Man City,True,Norwich,,
Oleksandr Zinchenko,Man City,Norwich,,True,0,,,,,0,,,0.0,0,0,0,115705,0.5,0.0,5.5,0.0,1.0,Man City,True,Arsenal,,
Oleksandr Zinchenko,Man City,Arsenal,2021-08-28,True,45,0.0,0.02,0.0,0.0,1,1.0,0.0,1.8,0,0,0,96623,0.67,0.01,18.67,0.0,0.0,Man City,False,Leeds United,,
Oleksandr Zinchenko,Man City,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,89790,0.5,0.0,14.0,0.0,0.0,Man City,True,Southampton,,
Oleksandr Zinchenko,Man City,Southampton,,True,0,,,,,0,,,0.0,0,0,0,84015,0.4,0.0,11.2,0.0,0.0,Man City,False,Chelsea,,
Oleksandr Zinchenko,Man City,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,71336,0.2,0.0,9.33,0.0,0.0,Man City,False,Liverpool,,
Oleksandr Zinchenko,Man City,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,64460,0.2,0.0,8.0,0.0,0.0,Man City,True,Burnley,,
Oleksandr Zinchenko,Man City,Burnley,,True,0,,,,,0,,,0.0,0,0,0,61723,0.0,0.0,7.0,0.0,0.0,Man City,False,Brighton,,
Oleksandr Zinchenko,Man City,Brighton,,False,0,,,,,0,,,0.0,0,0,0,61066,0.0,0.0,6.22,0.0,0.0,Man City,True,Crystal Palace,,
Oleksandr Zinchenko,Man City,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,60394,0.0,0.0,5.6,0.0,0.0,Man City,False,Manchester United,,
Oleksandr Zinchenko,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,59761,0.0,0.0,5.09,0.0,0.0,Man City,True,Everton,,
Oleksandr Zinchenko,Man City,Everton,,True,0,,,,,0,,,0.0,0,0,0,59018,0.0,0.0,4.67,0.0,0.0,Man City,True,West Ham,,
Oleksandr Zinchenko,Man City,West Ham,,True,0,,,,,0,,,0.0,0,0,0,58728,0.0,0.0,4.31,0.0,2.0,Man City,False,Aston Villa,,
Oleksandr Zinchenko,Man City,Aston Villa,2021-12-01,False,90,0.0,0.05,0.0,0.04,2,2.0,1.0,5.3,0,0,1,58667,0.4,0.01,10.43,0.0,0.0,Man City,False,Watford,,
Oleksandr Zinchenko,Man City,Watford,,False,0,,,,,0,,,0.0,0,0,0,59812,0.4,0.01,9.73,0.0,6.0,Man City,True,Wolverhampton,,
Oleksandr Zinchenko,Man City,Wolverhampton,2021-12-11,True,90,0.0,0.04,0.0,0.16,6,1.0,2.0,5.0,0,1,0,59527,1.6,0.02,14.75,0.25,6.0,Man City,True,Leicester City,,
Oleksandr Zinchenko,Man City,Leicester City,2021-12-14,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.6,0,1,0,90746,2.8,0.02,19.18,0.4,11.0,Man City,False,Newcastle United,,
Oleksandr Zinchenko,Man City,Newcastle United,2021-12-19,False,90,0.0,0.06,1.0,0.26,11,1.0,1.0,5.5,2,1,0,85223,5.0,0.23,23.11,0.5,1.0,Man City,True,Leeds United,,
Oleksandr Zinchenko,Man City,Leeds United,2021-12-26,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,3,108230,4.8,0.22,26.63,0.43,0.0,Man City,False,Brentford,,
Oleksandr Zinchenko,Man City,Brentford,,False,0,,,,,0,,,0.0,0,0,0,101964,4.8,0.22,25.3,0.43,0.0,Man City,False,Arsenal,,
Oleksandr Zinchenko,Man City,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,92907,3.6,0.21,24.1,0.43,0.0,Man City,True,Chelsea,,
Oleksandr Zinchenko,Man City,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,76038,2.4,0.21,23.0,0.43,0.0,Man City,False,Southampton,,
Oleksandr Zinchenko,Man City,Southampton,,False,0,,,,,0,,,0.0,0,0,0,71565,0.2,0.0,22.0,0.43,0.0,Man City,True,Brentford,,
Oleksandr Zinchenko,Man City,Brentford,,True,0,,,,,0,,,0.0,0,0,0,67890,0.0,0.0,21.08,0.43,6.0,Man City,False,Norwich,,
Oleksandr Zinchenko,Man City,Norwich,2022-02-12,False,90,0.0,0.0,0.0,0.21,6,0.0,2.0,5.6,0,1,0,66733,1.2,0.0,23.84,0.5,0.0,Man City,True,Tottenham,,
Oleksandr Zinchenko,Man City,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,65852,1.2,0.0,22.92,0.5,0.0,Man City,False,Everton,,
Oleksandr Zinchenko,Man City,Everton,,False,0,,,,,0,,,0.0,0,0,0,65926,1.2,0.0,22.07,0.5,0.0,Man City,True,Manchester United,,
Oleksandr Zinchenko,Man City,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,65216,1.2,0.0,21.29,0.5,0.0,Man City,False,Crystal Palace,,
Oleksandr Zinchenko,Man City,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,66101,1.2,0.0,20.55,0.5,0.0,Man City,False,Burnley,,
Oleksandr Zinchenko,Man City,Burnley,,False,0,,,,,0,,,0.0,0,0,0,65708,0.0,0.0,19.87,0.5,0.0,Man City,True,Liverpool,,
Oleksandr Zinchenko,Man City,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,65466,0.0,0.0,19.23,0.5,1.0,Man City,True,Brighton,,
Oleksandr Zinchenko,Man City,Brighton,2022-04-20,True,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,65772,0.2,0.0,19.03,0.44,5.0,Man City,True,Watford,,
Oleksandr Zinchenko,Man City,Watford,2022-04-23,True,90,0.0,0.0,1.0,0.59,5,0.0,1.0,5.8,0,0,1,70632,1.2,0.2,21.18,0.4,1.0,Man City,False,Leicester City,,
Oleksandr Zinchenko,Man City,Leicester City,2022-04-30,False,30,0.0,0.02,0.0,0.0,1,1.0,0.0,0.9,0,0,0,84008,1.4,0.2,21.44,0.36,11.0,Man City,True,Newcastle United,,
Oleksandr Zinchenko,Man City,Newcastle United,2022-05-08,True,90,0.0,0.14,1.0,0.58,11,2.0,1.0,7.3,2,1,0,93335,3.6,0.43,23.4,0.42,2.0,Man City,False,Wolverhampton,,
Oleksandr Zinchenko,Man City,Wolverhampton,2022-05-11,False,90,0.0,0.0,0.0,0.07,2,0.0,1.0,3.9,0,0,1,93335,4.0,0.43,25.25,0.38,1.0,Man City,False,West Ham,,
Oleksandr Zinchenko,Man City,West Ham,2022-05-15,False,90,0.0,0.17,0.0,0.21,1,4.0,5.0,12.7,0,0,2,124353,4.0,0.47,27.0,0.36,4.0,Man City,True,Aston Villa,,
Oleksandr Zinchenko,Man City,Aston Villa,2022-05-22,True,45,0.0,0.0,1.0,0.18,4,0.0,2.0,0.0,0,0,1,148017,3.8,0.47,27.47,0.33,12.0,Arsenal,False,Crystal Palace,,
