name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Cristian Romero,Spurs,Manchester City,2021-08-15,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.2,1.0,0.0,1.0,0.0,0.0,Spurs,False,Wolverhampton,,
Cristian Romero,Spurs,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.29,0.5,0.0,0.5,0.0,0.0,Spurs,True,Watford,,
Cristian Romero,Spurs,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.26,0.33,0.0,0.33,0.0,0.0,Spurs,False,Crystal Palace,,
Cristian Romero,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.22,0.25,0.0,0.25,0.0,1.0,Spurs,True,Chelsea,,
Cristian Romero,Spurs,Chelsea,2021-09-19,True,82,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,2,0.2,0.4,0.0,16.6,0.0,0.0,Spurs,False,Arsenal,,
Cristian Romero,Spurs,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.21,0.2,0.0,13.83,0.0,1.0,Spurs,True,Aston Villa,,
Cristian Romero,Spurs,Aston Villa,2021-10-03,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,1,0.21,0.4,0.0,24.71,0.0,1.0,Spurs,False,Newcastle United,,
Cristian Romero,Spurs,Newcastle United,2021-10-17,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.4,0,0,2,0.22,0.6,0.0,32.88,0.0,1.0,Spurs,False,West Ham,,
Cristian Romero,Spurs,West Ham,2021-10-24,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,1,0.22,0.8,0.0,39.22,0.0,0.0,Spurs,True,Manchester United,,
Cristian Romero,Spurs,Manchester United,2021-10-30,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8,0,0,3,0.24,0.6,0.0,44.3,0.0,8.0,Spurs,False,Everton,,
Cristian Romero,Spurs,Everton,2021-11-07,False,90,0.0,0.0,0.0,0.0,8,0.0,0.0,3.5,3,1,0,0.26,2.2,0.0,48.45,0.14,0.0,Spurs,True,Leicester City,,
Cristian Romero,Spurs,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.27,2.0,0.0,44.42,0.14,0.0,Spurs,True,Brentford,,
Cristian Romero,Spurs,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.22,1.8,0.0,41.0,0.14,0.0,Spurs,True,Norwich,,
Cristian Romero,Spurs,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.2,1.6,0.0,38.07,0.14,0.0,Spurs,True,Liverpool,,
Cristian Romero,Spurs,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.19,1.6,0.0,35.53,0.14,0.0,Spurs,True,Crystal Palace,,
Cristian Romero,Spurs,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.18,0.0,0.0,33.31,0.14,0.0,Spurs,False,Southampton,,
Cristian Romero,Spurs,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.18,0.0,0.0,31.35,0.14,0.0,Spurs,False,Watford,,
Cristian Romero,Spurs,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.18,0.0,0.0,29.61,0.14,0.0,Spurs,False,Leeds United,,
Cristian Romero,Spurs,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.18,0.0,0.0,28.05,0.14,0.0,Spurs,False,Chelsea,,
Cristian Romero,Spurs,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.18,0.0,0.0,26.65,0.14,0.0,Spurs,True,Southampton,,
Cristian Romero,Spurs,Southampton,2022-02-09,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.6,0,0,3,0.2,0.0,0.0,29.67,0.12,1.0,Spurs,True,Wolverhampton,,
Cristian Romero,Spurs,Wolverhampton,2022-02-13,True,90,0.0,0.05,0.0,0.0,1,1.0,0.0,4.0,0,0,2,0.22,0.2,0.01,32.41,0.11,0.0,Spurs,False,Manchester City,,
Cristian Romero,Spurs,Manchester City,2022-02-19,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.2,0,0,2,0.24,0.2,0.01,34.91,0.1,2.0,Spurs,False,Burnley,,
Cristian Romero,Spurs,Burnley,2022-02-23,False,90,0.0,0.13,0.0,0.05,2,2.0,1.0,5.6,0,0,1,0.24,0.6,0.04,37.21,0.09,7.0,Spurs,False,Leicester City,,
Cristian Romero,Spurs,Leicester City,2022-02-26,False,90,0.0,0.0,0.0,0.1,7,0.0,1.0,3.3,1,1,0,0.3,2.0,0.04,39.32,0.17,0.0,Spurs,True,Everton,,
Cristian Romero,Spurs,Everton,2022-03-07,True,51,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.3,2.0,0.04,39.77,0.15,1.0,Spurs,False,Manchester United,,
Cristian Romero,Spurs,Manchester United,2022-03-12,False,90,0.0,0.0,0.0,0.05,1,0.0,1.0,3.2,0,0,3,0.34,2.0,0.03,41.63,0.14,14.0,Spurs,False,Brighton,,
Cristian Romero,Spurs,Brighton,2022-03-16,False,90,1.0,0.2,0.0,0.08,14,2.0,1.0,9.3,3,1,0,0.34,4.8,0.07,43.36,0.2,2.0,Spurs,True,West Ham,,
Cristian Romero,Spurs,West Ham,2022-03-20,True,90,0.0,0.0,0.0,0.02,2,0.0,1.0,3.6,0,0,1,0.53,4.8,0.04,44.97,0.19,2.0,Spurs,True,Newcastle United,,
Cristian Romero,Spurs,Newcastle United,2022-04-03,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.1,0,0,1,0.44,3.8,0.04,46.47,0.18,6.0,Spurs,False,Aston Villa,,
Cristian Romero,Spurs,Aston Villa,2022-04-09,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,3.3,0,1,0,0.47,5.0,0.04,47.87,0.22,2.0,Spurs,True,Brighton,,
Cristian Romero,Spurs,Brighton,2022-04-16,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,1,0.72,5.2,0.04,49.19,0.21,9.0,Spurs,False,Brentford,,
Cristian Romero,Spurs,Brentford,2022-04-23,False,90,0.0,0.0,0.0,0.08,9,0.0,1.0,4.6,3,1,0,0.72,4.2,0.0,50.42,0.25,2.0,Spurs,True,Leeds United,,
Cristian Romero,Spurs,Leeds United,2022-05-01,True,90,0.0,0.03,0.0,0.0,2,1.0,0.0,3.2,0,0,1,0.85,4.2,0.01,51.59,0.24,2.0,Spurs,False,Liverpool,,
Cristian Romero,Spurs,Liverpool,2022-05-07,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,0,1,0.96,4.2,0.01,52.69,0.23,0.0,Spurs,True,Arsenal,,
Cristian Romero,Spurs,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.96,3.0,0.01,51.22,0.23,0.0,Spurs,True,Burnley,,
Cristian Romero,Spurs,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.73,2.6,0.01,49.84,0.23,0.0,Spurs,False,Norwich,,
Cristian Romero,Spurs,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.56,0.8,0.01,48.53,0.23,,Spurs,True,Southampton,,
