name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ibrahima Konaté,Liverpool,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Liverpool,True,Burnley,,
Ibrahima Konaté,Liverpool,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Liverpool,True,Chelsea,,
Ibrahima Konaté,Liverpool,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Liverpool,False,Leicester City,,
Ibrahima Konaté,Liverpool,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,6.0,Liverpool,True,Crystal Palace,,
Ibrahima Konaté,Liverpool,Crystal Palace,2021-09-18,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.6,0,1,0,1.2,0.0,18.0,1.0,0.0,Liverpool,False,Brentford,,
Ibrahima Konaté,Liverpool,Brentford,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.0,15.0,1.0,0.0,Liverpool,True,Manchester City,,
Ibrahima Konaté,Liverpool,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,1.2,0.0,12.86,1.0,0.0,Liverpool,False,Watford,,
Ibrahima Konaté,Liverpool,Watford,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.0,11.25,1.0,6.0,Liverpool,False,Manchester United,,
Ibrahima Konaté,Liverpool,Manchester United,2021-10-24,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.4,0,1,0,2.4,0.0,20.0,1.0,1.0,Liverpool,True,Brighton,,
Ibrahima Konaté,Liverpool,Brighton,2021-10-30,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,2,1.4,0.0,27.0,0.67,0.0,Liverpool,False,West Ham,,
Ibrahima Konaté,Liverpool,West Ham,,False,0,,,,,0,,,0.0,0,0,0,1.4,0.0,24.55,0.67,0.0,Liverpool,True,Arsenal,,
Ibrahima Konaté,Liverpool,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,1.4,0.0,22.5,0.67,6.0,Liverpool,True,Southampton,,
Ibrahima Konaté,Liverpool,Southampton,2021-11-27,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.3,0,1,0,2.6,0.0,27.69,0.75,0.0,Liverpool,False,Everton,,
Ibrahima Konaté,Liverpool,Everton,,False,0,,,,,0,,,0.0,0,0,0,1.4,0.0,25.71,0.75,0.0,Liverpool,False,Wolverhampton,,
Ibrahima Konaté,Liverpool,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.0,24.0,0.75,0.0,Liverpool,True,Aston Villa,,
Ibrahima Konaté,Liverpool,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,1.2,0.0,22.5,0.75,2.0,Liverpool,True,Newcastle United,,
Ibrahima Konaté,Liverpool,Newcastle United,2021-12-16,True,90,0.0,0.02,0.0,0.0,2,1.0,0.0,2.0,0,0,1,1.6,0.0,26.47,0.6,0.0,Liverpool,False,Tottenham,,
Ibrahima Konaté,Liverpool,Tottenham,2021-12-19,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.2,0,0,2,0.4,0.0,30.0,0.5,0.0,Liverpool,False,Leeds United,,
Ibrahima Konaté,Liverpool,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.4,0.0,28.42,0.5,0.0,Liverpool,False,Chelsea,,
Ibrahima Konaté,Liverpool,Chelsea,2022-01-02,False,90,0.0,0.05,0.0,0.0,0,1.0,0.0,2.6,0,0,2,0.4,0.01,31.5,0.43,0.0,Liverpool,True,Brentford,,
Ibrahima Konaté,Liverpool,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.4,0.01,30.0,0.43,0.0,Liverpool,False,Crystal Palace,,
Ibrahima Konaté,Liverpool,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.01,28.64,0.43,0.0,Liverpool,True,Leeds United,,
Ibrahima Konaté,Liverpool,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.01,27.39,0.43,0.0,Liverpool,False,Burnley,,
Ibrahima Konaté,Liverpool,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.01,26.25,0.43,0.0,Liverpool,True,Norwich,,
Ibrahima Konaté,Liverpool,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,25.2,0.43,0.0,Liverpool,True,Leicester City,,
Ibrahima Konaté,Liverpool,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,24.23,0.43,6.0,Liverpool,True,West Ham,,
Ibrahima Konaté,Liverpool,West Ham,2022-03-05,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0,1,0,1.2,0.0,26.67,0.5,0.0,Liverpool,False,Brighton,,
Ibrahima Konaté,Liverpool,Brighton,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.0,25.71,0.5,0.0,Liverpool,False,Arsenal,,
Ibrahima Konaté,Liverpool,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.0,24.83,0.5,0.0,Liverpool,True,Watford,,
Ibrahima Konaté,Liverpool,Watford,,True,0,,,,,0,,,0.0,0,0,0,1.2,0.0,24.0,0.5,0.0,Liverpool,False,Manchester City,,
Ibrahima Konaté,Liverpool,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.0,23.23,0.5,0.0,Liverpool,True,Manchester United,,
Ibrahima Konaté,Liverpool,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,22.5,0.5,0.0,Liverpool,True,Everton,,
